parent,year_month,critical,flat,diff
IB,2025-02-01,128.30878882526042,101.98755063009551,26.32123819516491
IB,2025-03-01,59.643186500470556,37.77787455554086,21.865311944929694
IB,2025-04-01,21.505969328792613,17.70631984589125,3.799649482901362
IB,2025-05-01,20.41473377430498,17.583856768853163,2.8308770054518178
IB,2025-06-01,79.67196462759243,102.1770401257974,-22.505075498204974
IB,2025-07-01,76.76122929341267,92.1922877231256,-15.431058429712934
IB,2025-08-01,78.17956941742713,95.80725021297532,-17.627680795548187
IB,2025-09-01,71.47715241242459,77.11350631273696,-5.636353900312372
IB,2025-10-01,86.77566884891839,76.05133139097882,10.72433745793957
IB,2025-11-01,76.59062354639349,52.769138655050185,23.821484891343303
IB,2025-12-01,89.46827320350836,66.05021688532449,23.418056318183872
Moeve,2024-01-01,93.70842254401333,54.78843225351472,38.91999029049861
Moeve,2024-02-01,59.67314520514306,34.07776127889144,25.59538392625162
Moeve,2024-03-01,44.65891562733167,13.058170638051662,31.60074498928001
Moeve,2024-04-01,23.95023030560581,7.718652374616626,16.231577930989182
Moeve,2024-05-01,47.85538715183732,35.4688214593443,12.386565692493022
Moeve,2024-06-01,81.4857602456419,63.05088118609413,18.434879059547768
Moeve,2024-07-01,89.16807102372708,87.3509827916857,1.8170882320413853
Moeve,2024-08-01,109.77125132290641,100.22577818193518,9.545473140971225
Moeve,2024-09-01,95.47350759934191,78.95780023428703,16.51570736505488
Moeve,2024-10-01,96.8997410046666,62.05906680769462,34.840674196971975
Moeve,2024-11-01,128.33630399357756,92.67997143537266,35.656332558204895
Moeve,2024-12-01,136.95242541246674,98.54727993668142,38.40514547578532
Moeve,2025-01-01,127.8600733551434,76.17378813980464,51.686285215338756
Moeve,2025-02-01,138.8519633449231,103.70239113222488,35.14957221269822
Moeve,2025-03-01,88.04590855717085,43.645784253642134,44.40012430352871
Moeve,2025-04-01,53.64588139398143,26.615803240746683,27.03007815323475
Moeve,2025-05-01,23.428954595848477,17.887368269680767,5.54158632616771
Moeve,2025-06-01,88.33628419571647,93.79167328312944,-5.455389087412968
Moeve,2025-07-01,74.69118437504201,89.66225346500343,-14.971069089961418
Moeve,2025-08-01,79.28664849714976,88.5093654310534,-9.22271693390364
Moeve,2025-09-01,75.85286918837296,73.59259144444398,2.260277743928981
Moeve,2025-10-01,87.30722615178371,77.37986630841957,9.927359843364144
Moeve,2025-11-01,77.20590092604587,53.17364194954593,24.03225897649994
Moeve,2025-12-01,88.6540015852679,64.98586059238589,23.668140992882016
Repsol,2024-01-01,83.64147250525521,58.41887280429038,25.222599700964828
Repsol,2024-02-01,66.66400786825243,37.636973925121524,29.027033943130903
Repsol,2024-03-01,34.63254959884136,12.224301696721177,22.40824790212018
Repsol,2024-04-01,13.687172528521351,6.723578899678926,6.963593628842426
Repsol,2024-05-01,34.60964662262665,44.22849565873916,-9.618849036112515
Repsol,2024-06-01,58.52477551850348,72.4967596759676,-13.971984157464114
Repsol,2024-07-01,88.95643728788183,91.44550786479252,-2.4890705769106916
Repsol,2024-08-01,103.05330055893268,102.04241563205417,1.0108849268785036
Repsol,2024-09-01,88.45108679504385,74.10927978831891,14.341807006724935
Repsol,2024-10-01,90.00490397258427,61.92247320692496,28.08243076565931
Repsol,2024-11-01,124.68310597541338,98.48197131486663,26.201134660546757
Repsol,2024-12-01,131.2295320573102,104.5737030716724,26.655828985637797
Repsol,2025-01-01,112.0304220908156,58.50641417303117,53.52400791778444
Repsol,2025-02-01,137.41512000774617,100.35290606436035,37.062213943385814
Repsol,2025-03-01,70.1842326119305,32.9543792095233,37.229853402407194
Repsol,2025-04-01,37.00219325420977,19.86632257808783,17.135870676121943
Repsol,2025-05-01,26.69917387208209,21.81571858908185,4.883455283000238
Repsol,2025-06-01,92.4607630093023,90.84567820952694,1.6150847997753601
Repsol,2025-07-01,77.91619536943975,78.97172564077276,-1.0555302713330121
Repsol,2025-08-01,83.3776006887931,86.53295957335718,-3.1553588845640803
Repsol,2025-09-01,79.06322596185593,65.91970266235033,13.143523299505603
Repsol,2025-10-01,69.2860417876954,60.50286659530995,8.783175192385443
Repsol,2025-11-01,89.69562818142481,65.6690547282874,24.026573453137402
Repsol,2025-12-01,94.2592689417979,72.25423965000658,22.005029291791317
TotalEnergies,2024-01-01,90.1445718859516,64.41352310988673,25.73104877606488
TotalEnergies,2024-02-01,79.18985202131144,57.328795660396146,21.861056360915292
TotalEnergies,2024-03-01,60.43742823155484,14.33410240321265,46.10332582834219
TotalEnergies,2024-04-01,25.64096327186076,11.375387196599679,14.26557607526108
TotalEnergies,2024-05-01,42.89028156421847,41.66118036866625,1.229101195552218
TotalEnergies,2024-06-01,68.64597869169015,78.9222955801105,-10.276316888420354
TotalEnergies,2024-07-01,91.97934516471841,91.75297485391638,0.2263703108020252
TotalEnergies,2024-08-01,112.20495080153964,111.45321431921212,0.7517364823275159
TotalEnergies,2024-09-01,94.86116254355693,79.1427300373076,15.718432506249329
TotalEnergies,2024-10-01,90.33017018491253,56.29327790096083,34.0368922839517
TotalEnergies,2024-11-01,128.86717922996183,105.7219508160909,23.14522841387094
TotalEnergies,2024-12-01,136.5762199425405,98.90606873353283,37.670151209007656
TotalEnergies,2025-01-01,122.41874590170765,89.47909121177929,32.93965468992836
TotalEnergies,2025-02-01,135.26298268846264,96.80374240953306,38.459240278929585
TotalEnergies,2025-03-01,69.21809956948604,42.491560765963285,26.726538803522757
TotalEnergies,2025-04-01,36.28191490523599,22.681664342166428,13.600250563069565
TotalEnergies,2025-05-01,25.438377133208203,20.190863901842896,5.247513231365307
TotalEnergies,2025-06-01,94.52067616868979,98.82575877306549,-4.3050826043756985
TotalEnergies,2025-07-01,87.96542539654081,92.97736577499514,-5.011940378454327
TotalEnergies,2025-08-01,89.95391469320441,95.33320932299108,-5.379294629786671
TotalEnergies,2025-09-01,90.49500924488403,86.95338343362344,3.5416258112605874
TotalEnergies,2025-10-01,93.84251096074678,85.17765571356631,8.66485524718047
TotalEnergies,2025-11-01,86.73575443067472,60.79487087097233,25.940883559702385
TotalEnergies,2025-12-01,88.04576482731578,72.0467338294467,15.999030997869085
