d,xbid_gwh,n_products,xbid_xborder_gwh,xbid_per_product_mwh,net_import_gwh
2018-07-15,2.0344999999999978,24,0.24269999999999997,84.77083333333324,-42.387609999999995
2018-07-16,2.728099999999999,24,0.9619000000000001,113.67083333333329,-61.80192999999999
2018-07-17,1.749299999999997,24,0.5301999999999999,72.88749999999987,-92.23967
2018-07-18,5.534100000000002,24,2.900499999999999,230.5875000000001,-86.94637
2018-07-19,3.5732999999999944,24,1.0079000000000002,148.88749999999976,
2018-07-20,4.081799999999992,24,1.5829999999999993,170.07499999999968,
2018-07-21,1.4963000000000004,24,0.8483000000000005,62.34583333333335,
2018-07-22,3.1670999999999947,24,1.1019,131.96249999999978,-51.62632000000001
2018-07-23,4.089099999999998,24,0.2051,170.3791666666666,-72.02824
2018-07-24,14.996300000000023,24,0.5801000000000003,624.8458333333343,-65.48604999999999
2018-07-25,6.18950000000001,24,0.6731,257.89583333333377,-84.20481
2018-07-26,11.976000000000028,24,0.25039999999999996,499.00000000000114,-80.75941000000002
2018-07-27,10.91840000000003,24,0.192,454.9333333333346,
2018-07-28,1.4228000000000007,24,0.2046,59.28333333333336,
2018-07-29,3.9797999999999956,24,0.5080000000000001,165.82499999999982,-50.72653
2018-07-30,9.558500000000013,24,0.33809999999999996,398.2708333333339,-66.76203000000001
2018-07-31,4.330599999999995,24,0.2387,180.44166666666646,-63.107580000000006
2018-08-01,3.6391999999999896,24,0.8371999999999999,151.6333333333329,-69.49672999999999
2018-08-02,15.076600000000022,23,0.22539999999999996,655.504347826088,-59.233790000000006
2018-08-03,18.582000000000043,24,1.483,774.2500000000018,-34.64761
2018-08-04,3.211999999999993,24,0.7585000000000004,133.83333333333306,-50.29683
2018-08-05,3.934300000000005,24,0.6494999999999997,163.92916666666687,-35.675489999999996
2018-08-06,9.2162,24,0.6307999999999999,384.0083333333334,-52.48473
2018-08-07,14.607600000000003,24,0.5805,608.6500000000002,-50.94024
2018-08-08,10.933500000000048,24,0.5431999999999996,455.56250000000205,
2018-08-09,4.619499999999992,24,0.3331,192.47916666666637,
2018-08-10,3.7258999999999953,24,1.3209,155.24583333333314,-75.97796
2018-08-11,1.6515999999999993,24,0.26039999999999996,68.81666666666663,-62.355380000000004
2018-08-12,7.187899999999985,24,0.0432,299.4958333333327,-38.27590000000001
2018-08-13,14.912500000000016,24,0.2952,621.3541666666673,-65.4473
2018-08-14,11.156300000000039,24,0.7053000000000001,464.84583333333495,-51.035970000000006
2018-08-15,3.6312999999999964,24,0.8794000000000003,151.30416666666653,-58.63618
2018-08-16,8.5764,24,0.3693000000000001,357.34999999999997,-58.75905
2018-08-17,10.164300000000042,24,0.1728,423.5125000000017,-45.21582
2018-08-18,11.493100000000036,24,0.611,478.87916666666814,-22.056459999999998
2018-08-19,6.119100000000002,24,0.27779999999999994,254.9625000000001,-28.30393
2018-08-20,32.24759999999994,24,0.3095,1343.6499999999976,-34.37603
2018-08-21,10.860700000000012,24,0.8076000000000001,452.52916666666715,-4.901820000000001
2018-08-22,8.927699999999998,24,0.8714999999999996,371.9874999999999,-1.2539499999999997
2018-08-23,7.5195000000000105,24,0.9863000000000004,313.31250000000045,-16.822099999999995
2018-08-24,14.828400000000048,24,0.6083000000000001,617.8500000000021,-50.03722
2018-08-25,11.518900000000018,24,0.7508,479.9541666666674,-70.35235
2018-08-26,6.058900000000005,24,0.3240999999999999,252.45416666666688,-58.558209999999995
2018-08-27,7.6786,24,0.42240000000000016,319.94166666666666,-55.34407999999999
2018-08-28,10.214399999999998,23,0.6069999999999999,444.10434782608684,-26.71904
2018-08-29,18.273700000000034,24,0.039599999999999996,761.4041666666681,-48.42891
2018-08-30,11.055400000000038,24,0.2894,460.64166666666824,-36.44327
2018-08-31,12.958200000000037,24,1.075700000000001,539.9250000000015,-34.812729999999995
2018-09-01,8.552700000000014,24,0.19640000000000002,356.3625000000006,-64.31684
2018-09-02,2.395199999999994,24,0.2485,99.79999999999974,-58.7742
2018-09-03,8.733300000000023,24,0.4217,363.88750000000095,-44.95904
2018-09-04,11.531600000000042,24,0.6568,480.4833333333351,-39.55238
2018-09-05,9.774100000000027,24,0.17509999999999995,407.2541666666678,-33.50774
2018-09-06,13.487300000000022,24,0.39630000000000004,561.9708333333343,-27.137010000000004
2018-09-07,8.028300000000021,24,0.5644000000000002,334.5125000000009,-37.7132
2018-09-08,4.815599999999994,24,0.36619999999999997,200.64999999999975,-61.84711
2018-09-09,4.561899999999998,24,0.32109999999999994,190.07916666666657,-42.10837
2018-09-10,7.2925999999999975,24,0.20030000000000006,303.85833333333323,-43.299839999999996
2018-09-11,8.212700000000005,24,1.1395,342.1958333333335,-53.40749
2018-09-12,8.957100000000013,24,0.4797,373.21250000000055,-64.39908
2018-09-13,9.709300000000024,24,0.1378,404.55416666666764,-27.175710000000006
2018-09-14,10.014800000000003,24,1.9744000000000006,417.2833333333335,-45.39973
2018-09-15,3.9434000000000005,24,0.5032,164.30833333333337,-45.55205
2018-09-16,3.087899999999989,24,0.41279999999999983,128.66249999999954,-27.164939999999998
2018-09-17,13.038000000000052,24,0.3823000000000001,543.2500000000022,-38.80805
2018-09-18,8.85430000000003,24,0.16129999999999997,368.9291666666679,-69.08891
2018-09-19,9.391200000000028,24,0.6178000000000001,391.30000000000115,-69.80561
2018-09-20,13.969600000000005,24,0.48600000000000004,582.066666666667,-53.909259999999996
2018-09-21,13.506,24,0.4234000000000001,562.75,
2018-09-22,11.702500000000024,24,0.4092000000000001,487.60416666666765,-45.32701
2018-09-23,3.6990999999999925,24,0.35799999999999993,154.12916666666635,-24.61131
2018-09-24,13.839800000000034,24,0.23870000000000002,576.6583333333348,8.34592
2018-09-25,19.980199999999975,24,1.1047999999999998,832.5083333333323,-46.72086
2018-09-26,14.415,24,0.26589999999999997,600.625,-41.348279999999995
2018-09-27,19.11299999999997,24,1.3799000000000006,796.3749999999987,-53.17529
2018-09-28,4.602599999999998,24,0.24709999999999985,191.7749999999999,-59.01499000000001
2018-09-29,4.343699999999993,24,0.2515,180.98749999999973,-36.707820000000005
2018-09-30,7.210000000000029,24,0.29370000000000007,300.4166666666679,-35.277330000000006
2018-10-01,14.002800000000072,24,0.19489999999999996,583.450000000003,-8.183370000000004
2018-10-02,12.925200000000057,24,0.35710000000000003,538.5500000000023,-27.322329999999997
2018-10-03,30.792400000000107,24,0.5271,1283.0166666666712,-11.133989999999997
2018-10-04,12.921400000000048,24,0.8617999999999998,538.3916666666687,-15.193720000000006
2018-10-05,9.038700000000055,24,0.49410000000000015,376.6125000000023,-43.190740000000005
2018-10-06,19.057400000000047,24,0.43670000000000003,794.0583333333353,-12.588449999999995
2018-10-07,8.753500000000008,24,0.2139,364.72916666666697,9.18166
2018-10-08,16.414400000000047,24,0.5277000000000001,683.9333333333352,-10.112719999999996
2018-10-09,11.11500000000001,24,0.5296,463.12500000000045,2.055769999999999
2018-10-10,13.222100000000056,24,0.6863,550.9208333333357,-8.520410000000002
2018-10-11,14.280899999999956,24,0.7889999999999989,595.0374999999982,-12.2653
2018-10-12,13.944700000000052,24,0.41569999999999996,581.0291666666689,5.2043
2018-10-13,23.228200000000005,24,0.32980000000000004,967.8416666666668,-5.2239400000000025
2018-10-14,27.35929999999997,24,0.48830000000000007,1139.9708333333322,5.505709999999997
2018-10-15,15.49840000000007,24,0.3041999999999999,645.7666666666695,14.528480000000002
2018-10-16,11.141800000000064,24,0.4583000000000004,464.24166666666935,22.035910000000005
2018-10-17,7.877200000000015,24,0.4126000000000002,328.2166666666673,4.701680000000003
2018-10-18,8.682200000000009,24,0.349,361.75833333333367,-7.207600000000003
2018-10-19,11.29030000000001,24,0.5961000000000004,470.4291666666671,-2.379249999999999
2018-10-20,8.717900000000007,24,0.19759999999999991,363.2458333333336,-3.5828000000000024
2018-10-21,11.814399999999981,24,0.16700000000000007,492.2666666666659,-22.620060000000002
2018-10-22,9.780900000000033,24,0.28760000000000013,407.53750000000133,16.631050000000002
2018-10-23,7.182700000000014,24,0.4819,299.2791666666672,-8.735929999999996
2018-10-24,8.042000000000016,24,0.32359999999999994,335.083333333334,11.264700000000005
2018-10-25,10.285500000000022,23,1.5012999999999999,447.19565217391397,3.7646100000000047
2018-10-26,8.847300000000002,24,1.1502999999999999,368.6375000000001,-5.20665
2018-10-27,6.541700000000012,24,0.24970000000000003,272.57083333333384,12.86345
2018-10-28,10.402600000000037,24,0.45660000000000006,433.4416666666682,-3.8554200000000023
2018-10-29,10.229100000000047,24,0.9151000000000004,426.21250000000197,21.020800000000005
2018-10-30,4.943800000000019,20,0.7287999999999998,247.19000000000096,-2.4196199999999948
2018-10-31,4.722500000000003,24,0.3868999999999999,196.77083333333346,-3.0725899999999946
2018-11-01,7.003900000000005,24,0.4352999999999999,291.8291666666669,-43.32787
2018-11-02,8.481700000000018,24,1.1568999999999994,353.4041666666674,13.50347
2018-11-03,11.837400000000047,24,0.21259999999999998,493.22500000000196,-3.2190300000000036
2018-11-04,8.982500000000012,24,0.34450000000000014,374.2708333333339,-22.78268
2018-11-05,14.082200000000022,24,0.8070999999999998,586.7583333333342,1.8866800000000055
2018-11-06,11.47960000000003,24,0.39319999999999977,478.3166666666679,16.43727
2018-11-07,20.709699999999973,24,0.8304999999999998,862.9041666666654,-6.7587399999999995
2018-11-08,10.967300000000005,24,0.7881,456.97083333333353,-8.036229999999996
2018-11-09,12.226099999999999,24,0.5565,509.4208333333333,8.395470000000003
2018-11-10,10.292300000000035,24,0.1142,428.8458333333347,-23.484950000000005
2018-11-11,9.5629,24,0.5934000000000001,398.4541666666667,-44.83581000000001
2018-11-12,13.807100000000064,24,0.3162,575.295833333336,-16.24902
2018-11-13,17.5955,24,0.49570000000000003,733.1458333333334,-26.86588
2018-11-14,11.257300000000017,23,0.6783999999999999,489.44782608695726,-7.849740000000001
2018-11-15,13.088000000000141,24,0.3583999999999998,545.3333333333393,-15.42972
2018-11-16,15.828300000000077,24,0.6515,659.5125000000032,2.969480000000001
2018-11-17,30.24869999999981,24,1.2361999999999997,1260.3624999999922,-37.14678000000001
2018-11-18,17.813200000000005,24,1.329400000000002,742.2166666666668,-9.04871
2018-11-19,7.695800000000001,24,0.9888999999999993,320.65833333333336,9.770589999999999
2018-11-20,10.4716,24,0.5447000000000001,436.31666666666666,3.1702900000000014
2018-11-21,2.539699999999991,24,0.6075999999999999,105.82083333333297,20.313010000000002
2018-11-22,3.550899999999999,24,0.6504000000000003,147.95416666666662,19.56104
2018-11-23,13.066400000000046,24,2.2676999999999996,544.4333333333352,16.246750000000002
2018-11-24,4.177399999999993,24,0.2713,174.05833333333305,-3.177039999999998
2018-11-25,12.212500000000055,24,0.1997,508.85416666666896,25.08708
2018-11-26,8.875200000000016,24,1.0242000000000007,369.80000000000064,21.790999999999997
2018-11-27,5.770200000000009,23,0.44600000000000006,250.8782608695656,23.896000000000008
2018-11-28,25.671699999999845,24,0.9846999999999999,1069.65416666666,-19.217980000000004
2018-11-29,13.073599999999999,24,0.5075000000000002,544.7333333333332,-24.89389
2018-11-30,10.858400000000046,24,0.6957000000000005,452.4333333333352,19.36795
2018-12-01,16.333199999999948,24,0.5885,680.5499999999978,-16.656400000000005
2018-12-02,12.441000000000015,24,0.2944000000000001,518.3750000000006,-12.992980000000003
2018-12-03,8.622000000000021,24,0.5450999999999999,359.2500000000009,-33.55513
2018-12-04,7.1307000000000045,24,0.5415,297.1125000000002,-43.53183000000001
2018-12-05,10.396100000000018,24,1.0432,433.1708333333341,-16.7432
2018-12-06,11.15720000000001,24,1.494900000000002,464.8833333333337,-9.424610000000005
2018-12-07,3.216300000000001,24,0.9958,134.01250000000002,-54.16633
2018-12-08,6.230399999999996,24,1.8172000000000021,259.59999999999985,-31.338109999999993
2018-12-09,5.633200000000004,24,1.0545,234.71666666666684,-3.447790000000005
2018-12-10,9.342600000000012,24,0.7898999999999993,389.2750000000005,-65.00058
2018-12-11,10.453000000000007,24,0.2605,435.54166666666697,-26.57716
2018-12-12,9.40720000000003,24,0.9325000000000002,391.9666666666679,-3.145949999999992
2018-12-13,8.716000000000022,24,1.2640000000000002,363.1666666666676,21.333789999999997
2018-12-14,5.6720000000000095,24,1.7576999999999967,236.3333333333337,58.10051000000001
2018-12-15,8.228900000000001,24,0.22019999999999998,342.8708333333334,18.59658
2018-12-16,17.20430000000004,24,1.630600000000001,716.845833333335,44.318470000000005
2018-12-17,12.411700000000033,24,0.5107999999999999,517.1541666666681,7.636160000000004
2018-12-18,19.01400000000008,24,2.4842000000000026,792.2500000000033,-24.349759999999996
2018-12-19,12.443400000000025,24,0.7799000000000005,518.475000000001,-22.179289999999995
2018-12-20,21.19479999999996,24,0.36650000000000005,883.1166666666651,-50.47648
2018-12-21,4.1286,24,0.5217999999999995,172.02499999999998,-74.76321
2018-12-22,6.187600000000003,24,0.6242000000000002,257.8166666666668,-71.60478
2018-12-23,4.287800000000005,24,0.7538999999999998,178.65833333333353,-72.3296
2018-12-24,9.955100000000021,24,1.2241000000000002,414.7958333333342,-71.48756
2018-12-25,3.0609999999999964,24,1.2150000000000007,127.54166666666652,-46.70016999999999
2018-12-26,4.250099999999989,24,1.0652000000000013,177.08749999999955,-41.628769999999996
2018-12-27,13.366300000000065,24,0.3525999999999998,556.9291666666694,-35.35911
2018-12-28,12.383600000000039,24,0.5159999999999999,515.9833333333349,-44.99379999999999
2018-12-29,12.969500000000075,24,1.0261,540.3958333333364,-58.032180000000004
2018-12-30,7.259399999999992,24,1.7075000000000005,302.4749999999997,-66.25726
2018-12-31,15.14410000000009,24,0.7418000000000003,631.0041666666705,-71.87195
2019-01-01,8.142100000000031,22,2.730699999999999,370.095454545456,-33.59681
2019-01-02,9.646800000000011,24,0.4571999999999999,401.9500000000005,-39.712230000000005
2019-01-03,8.74289999999999,24,0.5386999999999998,364.2874999999996,-58.05526999999999
2019-01-04,10.907100000000023,24,1.3701999999999996,454.46250000000094,-26.813519999999997
2019-01-05,9.770499999999998,24,1.6713000000000007,407.1041666666666,-34.79803
2019-01-06,8.472900000000026,24,0.5011000000000001,353.03750000000105,-7.210570000000004
2019-01-07,11.756800000000046,24,0.8621000000000008,489.8666666666686,3.321619999999996
2019-01-08,8.510000000000014,24,0.5787000000000002,354.58333333333394,-26.01261
2019-01-09,11.379400000000022,24,0.5412000000000001,474.14166666666756,-0.24255999999999744
2019-01-10,9.689200000000051,24,1.0027000000000006,403.7166666666688,12.917740000000002
2019-01-11,11.970000000000027,24,0.40490000000000004,498.75000000000114,-4.813800000000004
2019-01-12,9.387399999999998,24,0.6881999999999998,391.1416666666666,-38.806270000000005
2019-01-13,5.279500000000005,24,0.40459999999999974,219.97916666666686,-10.341340000000002
2019-01-14,11.047200000000034,24,1.4244999999999965,460.3000000000014,-4.868559999999995
2019-01-15,8.658299999999988,24,0.3068999999999999,360.76249999999953,-42.45403
2019-01-16,10.638300000000008,24,1.26,443.26250000000033,-33.792179999999995
2019-01-17,9.838300000000014,24,0.7476000000000004,409.92916666666724,-61.653020000000005
2019-01-18,12.558600000000018,24,0.8302999999999998,523.2750000000008,-15.75385
2019-01-19,12.382500000000007,24,0.7075,515.9375000000003,-28.562420000000003
2019-01-20,15.804700000000055,24,0.3471000000000001,658.529166666669,14.546669999999999
2019-01-21,16.220200000000162,24,1.3986000000000003,675.8416666666734,16.079019999999996
2019-01-22,10.067000000000029,24,0.8662999999999998,419.45833333333456,15.903499999999998
2019-01-23,5.061799999999997,24,0.850399999999999,210.90833333333322,33.29147
2019-01-24,8.72600000000001,24,0.9155999999999996,363.5833333333337,53.53134
2019-01-25,10.256400000000024,24,0.8928999999999998,427.350000000001,69.14226
2019-01-26,8.946800000000016,24,1.4860000000000009,372.783333333334,-26.910779999999995
2019-01-27,13.880700000000035,24,0.1178,578.3625000000014,13.706469999999996
2019-01-28,19.472199999999983,24,0.42279999999999995,811.3416666666659,24.77517
2019-01-29,7.896200000000022,24,1.235299999999999,329.00833333333424,30.589530000000003
2019-01-30,9.769600000000027,24,0.24269999999999986,407.0666666666678,27.37328
2019-01-31,8.631400000000005,24,0.4336999999999997,359.6416666666669,44.208020000000005
2019-02-01,10.597800000000012,24,1.7059000000000002,441.5750000000005,46.72016
2019-02-02,7.110800000000013,24,2.1033999999999993,296.28333333333387,60.09351999999999
2019-02-03,19.433299999999946,24,0.24210000000000012,809.720833333331,27.253200000000003
2019-02-04,33.71840000000008,24,1.834200000000001,1404.9333333333368,-0.8291399999999953
2019-02-05,18.082800000000027,24,0.7418999999999999,753.4500000000012,-2.624579999999998
2019-02-06,6.167899999999999,24,0.2293,256.9958333333333,-31.18251
2019-02-07,8.536500000000007,24,3.1283999999999983,355.6875000000003,-32.788850000000004
2019-02-08,4.763499999999987,24,0.40829999999999983,198.47916666666615,-27.503180000000008
2019-02-09,5.129500000000006,24,2.852799999999997,213.72916666666694,-32.97746000000001
2019-02-10,13.679200000000023,24,2.3049,569.9666666666676,-5.8645700000000005
2019-02-11,7.322500000000002,24,2.1407,305.10416666666674,-42.809920000000005
2019-02-12,10.840100000000103,24,3.755799999999955,451.6708333333376,-52.24159
2019-02-13,3.4310999999999927,24,0.5824999999999999,142.9624999999997,-37.64112
2019-02-14,8.2258,24,0.7066000000000001,342.7416666666666,-38.67359
2019-02-15,2.959199999999999,22,0.7976999999999999,134.50909090909087,-60.964299999999994
2019-02-16,5.152299999999998,24,0.3212,214.67916666666656,-29.217839999999995
2019-02-17,5.469700000000007,24,0.4421000000000001,227.90416666666695,-22.821299999999994
2019-02-18,4.031299999999993,24,0.7091000000000001,167.97083333333305,-46.50251
2019-02-19,1.641999999999998,24,0.5203000000000001,68.41666666666659,-55.47598000000001
2019-02-20,3.6681999999999864,24,1.2420000000000024,152.8416666666661,-48.473279999999995
2019-02-21,6.6973999999999965,24,0.9559000000000003,279.0583333333332,-46.99595
2019-02-22,2.2198999999999955,24,0.47890000000000016,92.49583333333315,-64.29647
2019-02-23,3.236799999999998,24,0.6456000000000002,134.8666666666666,-31.37334
2019-02-24,2.726799999999992,24,0.5728000000000001,113.61666666666633,-25.589509999999997
2019-02-25,2.7445999999999895,24,0.42669999999999975,114.3583333333329,-47.00904
2019-02-26,4.998800000000011,24,0.8329000000000005,208.2833333333338,-64.21733
2019-02-27,3.1607999999999987,24,0.7455999999999998,131.69999999999996,-64.3768
2019-02-28,2.8160999999999983,24,0.8598000000000001,117.33749999999992,-57.18249
2019-03-01,5.115300000000002,24,1.9218000000000033,213.13750000000007,-70.85249999999999
2019-03-02,3.14779999999999,24,0.8016000000000012,131.1583333333329,-36.6849
2019-03-03,3.833999999999993,24,0.4286999999999999,159.74999999999972,-26.012980000000006
2019-03-04,5.678900000000001,24,1.3011000000000001,236.6208333333334,-36.18915999999999
2019-03-05,13.686900000000017,24,1.1452000000000009,570.2875000000007,-84.14325
2019-03-06,14.555800000000033,24,0.9141999999999998,606.491666666668,-25.36954
2019-03-07,5.5052999999999965,24,1.5058999999999991,229.38749999999985,-49.29806
2019-03-08,3.849499999999999,24,0.9359999999999998,160.3958333333333,-83.33267
2019-03-09,1.668699999999999,24,0.6080999999999999,69.52916666666663,-42.15446
2019-03-10,1.9561999999999968,24,0.5355999999999997,81.5083333333332,-20.790760000000006
2019-03-11,4.189399999999988,24,0.5941000000000006,174.55833333333283,-41.57558
2019-03-12,2.368799999999996,24,0.3998,98.69999999999982,-35.575849999999996
2019-03-13,2.671499999999994,24,0.8182999999999999,111.31249999999976,-55.75675
2019-03-14,2.9741999999999917,24,0.8234000000000001,123.92499999999966,-32.79993
2019-03-15,2.380699999999997,24,0.6645999999999997,99.19583333333321,-34.26053
2019-03-16,2.6574999999999918,24,1.345199999999999,110.72916666666633,-33.83331999999999
2019-03-17,5.635000000000005,24,0.8767000000000009,234.79166666666688,-8.474540000000005
2019-03-18,7.379800000000041,24,0.7517000000000001,307.4916666666684,-33.73178
2019-03-19,7.340899999999994,24,1.204800000000001,305.8708333333331,-35.30742
2019-03-20,5.415700000000007,24,1.7750999999999983,225.65416666666695,-47.670559999999995
2019-03-21,6.0662000000000065,24,2.62389999999999,252.75833333333358,-47.84109999999999
2019-03-22,2.966799999999991,24,1.0520000000000014,123.61666666666629,-50.55973999999999
2019-03-23,13.783700000000088,24,1.1611000000000005,574.320833333337,-47.31491
2019-03-24,1.9150999999999978,24,0.4933,79.79583333333325,-21.46291
2019-03-25,5.65700000000001,24,0.6253000000000002,235.70833333333374,-14.081720000000004
2019-03-26,9.164900000000017,24,0.6961000000000003,381.8708333333341,-25.29963
2019-03-27,3.412099999999995,24,1.4500999999999997,142.17083333333312,-46.18148000000001
2019-03-28,3.524199999999997,24,0.4579,146.84166666666655,-16.958699999999993
2019-03-29,1.8972999999999924,24,0.5568000000000001,79.05416666666635,-21.63151
2019-03-30,2.095099999999998,24,0.7469,87.29583333333325,-20.05037
2019-03-31,2.831499999999998,23,1.0428,123.10869565217381,-19.96906
2019-04-01,3.2074999999999894,24,1.5067000000000013,133.6458333333329,-65.58385
2019-04-02,1.4479000000000004,24,0.7902000000000007,60.32916666666668,-78.87044
2019-04-03,16.347600000000025,24,1.4922000000000009,681.150000000001,-62.59121999999999
2019-04-04,47.18879999999981,24,3.812000000000002,1966.1999999999919,-41.23375
2019-04-05,12.50820000000007,24,0.9517,521.1750000000029,-59.609719999999996
2019-04-06,7.317000000000015,24,0.8887000000000004,304.8750000000006,-24.601320000000005
2019-04-07,3.760399999999988,24,0.9730000000000005,156.68333333333285,-21.380679999999998
2019-04-08,8.154900000000026,24,0.3914999999999999,339.7875000000011,-52.66736
2019-04-09,3.3493999999999886,24,0.8111000000000003,139.55833333333285,-46.054100000000005
2019-04-10,4.9932000000000025,24,0.6167999999999996,208.0500000000001,-43.234309999999994
2019-04-11,4.069699999999981,24,0.5303,169.57083333333256,-30.657569999999996
2019-04-12,4.848300000000008,24,0.6521000000000003,202.01250000000036,-42.340030000000006
2019-04-13,2.8465999999999925,24,1.0773000000000004,118.60833333333302,-56.674569999999996
2019-04-14,3.6787999999999914,24,1.0321999999999996,153.283333333333,-35.00029
2019-04-15,9.13810000000003,24,1.0682000000000003,380.7541666666679,-43.72275
2019-04-16,2.1789999999999976,24,0.5953000000000003,90.79166666666657,-41.064629999999994
2019-04-17,10.447800000000019,24,1.9784999999999997,435.3250000000008,-19.2868
2019-04-18,7.696100000000018,24,3.1541,320.6708333333341,-11.880030000000005
2019-04-19,11.057200000000083,24,0.23449999999999985,460.7166666666701,18.47265000000001
2019-04-20,13.382700000000083,24,1.018200000000001,557.6125000000035,15.740899999999996
2019-04-21,12.000800000000051,24,2.008600000000003,500.0333333333355,-17.10181
2019-04-22,6.674800000000013,24,3.352100000000005,278.1166666666672,-16.649949999999997
2019-04-23,5.119000000000008,24,1.6200000000000014,213.291666666667,-26.300209999999996
2019-04-24,12.904700000000036,24,1.3865000000000007,537.6958333333348,-22.745239999999995
2019-04-25,16.753100000000032,24,0.6346,698.0458333333346,-32.33134
2019-04-26,5.995600000000011,24,0.7781,249.81666666666715,-30.014300000000002
2019-04-27,1.354800000000001,24,0.5572999999999998,56.45000000000004,-30.228919999999995
2019-04-28,3.9044999999999965,24,1.2279999999999989,162.68749999999986,2.5159200000000013
2019-04-29,4.398899999999993,24,1.4503000000000004,183.2874999999997,-33.07942
2019-04-30,5.4774,24,1.9980000000000007,228.22500000000002,-39.7588
2019-05-01,2.3985999999999956,24,0.7016,99.94166666666649,-7.3379600000000025
2019-05-02,9.752100000000043,24,1.1732000000000007,406.33750000000174,-7.730989999999991
2019-05-03,10.006800000000055,24,1.6512000000000007,416.9500000000023,-18.539750000000005
2019-05-04,6.339600000000001,24,0.5250000000000002,264.15000000000003,11.503510000000006
2019-05-05,6.193899999999993,24,0.33789999999999987,258.07916666666637,7.819349999999993
2019-05-06,17.688499999999994,24,1.0547999999999997,737.020833333333,-47.12567
2019-05-07,17.81410000000002,24,0.3991000000000001,742.2541666666675,-11.013669999999998
2019-05-08,17.41870000000006,24,0.30519999999999997,725.7791666666693,10.339120000000001
2019-05-09,17.82450000000003,24,0.5476000000000001,742.6875000000013,-19.65838
2019-05-10,26.446900000000067,24,0.7932999999999997,1101.9541666666694,-24.628690000000002
2019-05-11,4.228199999999996,24,1.3533000000000008,176.17499999999984,-0.6527400000000014
2019-05-12,5.7365000000000155,24,0.47859999999999997,239.02083333333397,5.857990000000001
2019-05-13,7.16809999999999,24,0.3792,298.67083333333295,-13.047169999999998
2019-05-14,3.0864999999999982,24,0.6202000000000001,128.6041666666666,-58.81466
2019-05-15,2.6585999999999994,24,0.4923999999999993,110.77499999999998,-54.23036999999999
2019-05-16,7.382100000000008,24,1.4123999999999992,307.5875000000004,-54.394439999999996
2019-05-17,17.795200000000126,24,0.5137999999999996,741.4666666666718,10.508800000000003
2019-05-18,6.63859999999999,24,1.0883000000000005,276.6083333333329,-8.315319999999996
2019-05-19,7.360200000000018,24,0.7019999999999994,306.67500000000075,13.750189999999996
2019-05-20,12.27460000000009,24,0.9609000000000001,511.4416666666704,-52.65433
2019-05-21,2.272199999999994,24,0.34759999999999996,94.67499999999974,
2019-05-22,1.9495999999999998,24,0.4484,81.23333333333332,-62.077239999999996
