"eff","lo","hi","p","reform","market"
-32.7569822605314,-84.0129792756664,18.9738954712724,0.10661541573943,"ID15","ida"
-32.2106061895215,-83.1523326463429,19.8810775617009,0.108346872461413,"ID15","da"
8.48927327248465,-43.1629191041398,60.3126178044384,0.375711382113821,"DA15","da"
1.58845681115041,-49.017068268367,53.6595176345833,0.482685512367491,"DA15","ida"
