reform,market,n,b_pre_flat,b_pre_crit,b_post_flat,b_post_crit,d_b_flat,d_b_crit,did_b,se,t
ID15,DA,14560,165.05456854394671,166.29536068787982,315.40541440268197,344.70488740455124,150.35084585873525,178.40952671667142,28.0586808579384,17.060300425921472,1.6446768320272926
ID15,IDA,13160,139.0162183441689,166.75585824977875,128.81554877761258,178.71076039515415,-10.200669566556314,11.9549021453754,22.15557171192964,9.242026258114775,2.397263445608195
DA15,DA,25760,185.68998173978972,245.66939314476488,222.31807984505932,246.19505644455458,36.6280981052696,0.5256632997896986,-36.10243480546043,10.814432922345521,-3.3383567187201386
DA15,IDA,41104,110.89534792412245,146.05359693458584,125.25147441270768,160.57331201303916,14.356126488585232,14.519715078453316,0.16358858986686187,3.5474989459538584,0.0461137811058252
