"tag","response","solar_base","solar_2023","solar_2024_25","wind_base","wind_2024_25","eff","se","n_post"
"ID15_IDA","ida_price_eur",-0.0547982610276559,0.0137799483438529,-0.19305499308102,-0.184711652276589,-0.220877074190298,-50.3866672363325,2.304203249453,40
"ID15_DA","da_price_eur",-0.0518957115783577,0.028356875000295,-0.178968950088358,-0.172495075829196,-0.232479009516928,-49.2265097739485,2.50677592712699,40
"DA15_IDA","ida_price_eur",0.0299977852564187,0.0242240531206715,-0.193301836302293,-0.164161043910858,-0.217703470418945,9.48750140631445,1.51800905579336,92
"DA15_DA","da_price_eur",0.039858515542087,0.0418476414051559,-0.178684455450534,-0.150677848722507,-0.226071564290483,9.92071115212676,1.65414976833177,92
"PLB_ID15_IDA","ida_price_eur",-0.0726210493272888,-0.0880163373545431,-0.502203341274206,-0.169939092839097,-0.218565105632527,-23.8510708783273,3.59836375433399,40
"PLB_DA15_DA","da_price_eur",0.146210602059434,0.0782219558195788,-0.10266017690206,-0.12936455457249,-0.271216544817614,31.8030425080002,2.6966015517492,92
