reform,label,outcome,n,theta_crit,se,t,mean_flat,mean_crit
ID15,IDA per-unit,D_price,23797,0.39221820817275566,0.04823874782329601,8.130770923190115,0.12226238098775369,0.5027098749640708
ID15,IDA per-unit,D_qty,23797,0.0241155516155587,0.002604759871113063,9.258262875976229,0.0070982297818431165,0.03052800072036736
DA15,DA per-unit,D_price,62379,1.3498798240491847,0.11354906723991615,11.888074969361426,0.20566974880536606,1.529298770861545
DA15,DA per-unit,D_qty,62379,0.03258488109017009,0.0017528419573843205,18.589742761974332,0.008297968597161918,0.04069541239881479
ID15,IDA system price,SD_price,1386,4.554993443657948,0.3974659684052817,11.460084147414065,2.4973536080377197,7.044927542882624
DA15,DA system price,SD_price,1288,3.9656139466390643,0.3698942869739228,10.720938620278384,2.4915507895741054,6.457164736213167
