reform,label,outcome,n,theta_crit,se,t,mean_flat,mean_crit
ID15,IDA per-unit shape,D_sigma,23797,0.31805012751539374,0.03960257755673028,8.031046137332607,0.12960805864901392,0.43632595394145923
ID15,IDA per-unit shape,D_neff,23797,0.06415487611248767,0.0083249840951898,7.706306147726643,0.015213068801989442,0.077384309833072
DA15,DA per-unit shape,D_sigma,62379,1.1039422598929258,0.09109258209872452,12.118904025538466,0.1642303881804506,1.2475006607403478
DA15,DA per-unit shape,D_neff,62379,0.10986293943456692,0.009024334797338369,12.174076195285863,0.01606110518664623,0.1244990770139491
