"tag","spec","eff","se","p","n"
"DA15 DA (solar)","Spec 3: + year-by-renewable (per year)",6.45896994167938,1.48549309882595,1.49764396508491e-05,1158
"DA15 DA (solar)","Spec 4: + year-by-renewable (2024+ pooled)",1.87591148849249,2.29595169413596,0.414070891477495,1158
"DA15 DA (solar)","Spec 5: + quadratic time trend",-18.7027933006565,3.54878437249588,1.63136972104127e-07,1158
"ID15 DA (wind)","Spec 1: base + month FE + DOW FE",20.651076691172,5.8973105140015,0.000485197561027179,910
"ID15 DA (wind)","Spec 2: + linear time trend",3.30266953147866,5.73608022902083,0.564915917493891,910
"ID15 DA (wind)","Spec 3: + year-by-renewable (per year)",2.80024802344314,6.61626957342273,0.672225876518621,910
"ID15 DA (wind)","Spec 4: + year-by-renewable (2024+ pooled)",9.83902772214576,5.40588659554533,0.0690885953551685,910
"ID15 DA (wind)","Spec 5: + quadratic time trend",13.6500821931791,5.41753024256297,0.0119240257136944,910
"DA15 DA (wind)","Spec 1: base + month FE + DOW FE",23.3700703014897,3.55718506659369,7.65437914977202e-11,1158
"DA15 DA (wind)","Spec 2: + linear time trend",6.27951545621557,3.94649836138534,0.1118517436153,1158
"DA15 DA (wind)","Spec 3: + year-by-renewable (per year)",11.3919979008482,4.65672991241993,0.0145827741874688,1158
"DA15 DA (wind)","Spec 4: + year-by-renewable (2024+ pooled)",12.7581443735152,4.28891072015851,0.00299518001295431,1158
"DA15 DA (wind)","Spec 5: + quadratic time trend",11.7916729657808,5.15719652372273,0.0224122757982846,1158
"ID15 IDA (ccgt)","Spec 1: base + month FE + DOW FE",-9.74337253846389,2.734379657922,0.000385748702418876,910
"ID15 IDA (ccgt)","Spec 2: + linear time trend",-3.24636225530089,2.32729600928917,0.163392978814661,910
"ID15 IDA (ccgt)","Spec 3: + year-by-renewable (per year)",-4.10794553725002,2.03828633178442,0.0441668711226346,910
"ID15 IDA (ccgt)","Spec 4: + year-by-renewable (2024+ pooled)",-5.53844951935734,1.81645064937854,0.002364131147908,910
"ID15 IDA (ccgt)","Spec 5: + quadratic time trend",-7.52046377323051,1.86458940215656,5.97595936513432e-05,910
"DA15 IDA (ccgt)","Spec 1: base + month FE + DOW FE",-0.211656474762777,1.26573186953265,0.867226243479475,1157
"DA15 IDA (ccgt)","Spec 2: + linear time trend",5.8299550362991,1.74068584626776,0.00083701663672841,1157
"DA15 IDA (ccgt)","Spec 3: + year-by-renewable (per year)",1.78959763631206,1.78758924119806,0.316981800923716,1157
"DA15 IDA (ccgt)","Spec 4: + year-by-renewable (2024+ pooled)",1.20823028813267,1.73676075417301,0.4867720934707,1157
"DA15 IDA (ccgt)","Spec 5: + quadratic time trend",-4.84070551754976,2.02617997812064,0.0170540503576636,1157
"ID15 IDA (hydro)","Spec 1: base + month FE + DOW FE",-3.54792762410042,1.48050689962775,0.0167617068012157,910
"ID15 IDA (hydro)","Spec 2: + linear time trend",-4.53199947523044,1.75848011133675,0.010120183545808,910
"ID15 IDA (hydro)","Spec 3: + year-by-renewable (per year)",-3.3786082967798,1.84712356151459,0.067719706961,910
"ID15 IDA (hydro)","Spec 4: + year-by-renewable (2024+ pooled)",-3.76085293243884,1.63548226113644,0.0217069865891557,910
"ID15 IDA (hydro)","Spec 5: + quadratic time trend",-3.30404804668066,1.48679213809488,0.0265182844245592,910
"DA15 IDA (hydro)","Spec 1: base + month FE + DOW FE",-1.60982311372723,0.361326724882787,9.20557122630303e-06,1157
"DA15 IDA (hydro)","Spec 2: + linear time trend",-1.48559511850192,0.433149626540442,0.000625860930728325,1157
"DA15 IDA (hydro)","Spec 3: + year-by-renewable (per year)",-0.37530843109649,0.436488518060934,0.39006229105764,1157
"DA15 IDA (hydro)","Spec 4: + year-by-renewable (2024+ pooled)",-0.315374556244476,0.400522513244353,0.431208296815705,1157
"DA15 IDA (hydro)","Spec 5: + quadratic time trend",0.824974686104752,0.616024399159723,0.180777857895069,1157
"ID15 IDA (hydro_pump)","Spec 1: base + month FE + DOW FE",-1.7884187102259,0.307501886362755,8.41084894950695e-09,909
"ID15 IDA (hydro_pump)","Spec 2: + linear time trend",-0.700097646358989,0.304481390932308,0.0217190672540557,909
"ID15 IDA (hydro_pump)","Spec 3: + year-by-renewable (per year)",-0.686228657367533,0.333299229219112,0.0397979704230758,909
"ID15 IDA (hydro_pump)","Spec 4: + year-by-renewable (2024+ pooled)",-0.561347746258823,0.285978532869867,0.0499715370601971,909
"ID15 IDA (hydro_pump)","Spec 5: + quadratic time trend",-0.358921429487993,0.303289421293005,0.236958484996907,909
"DA15 IDA (hydro_pump)","Spec 1: base + month FE + DOW FE",-0.975466949035377,0.242779486929718,6.25862789331127e-05,1156
"DA15 IDA (hydro_pump)","Spec 2: + linear time trend",0.0497347377018559,0.245227458113576,0.839319455090911,1156
"DA15 IDA (hydro_pump)","Spec 3: + year-by-renewable (per year)",0.167958904986839,0.255518427682613,0.511105542078175,1156
"DA15 IDA (hydro_pump)","Spec 4: + year-by-renewable (2024+ pooled)",0.133835127686261,0.24929309412874,0.591471104420016,1156
"DA15 IDA (hydro_pump)","Spec 5: + quadratic time trend",0.425704069403746,0.317066497759583,0.179660830733766,1156
"ID15 IDA (nuclear)","Spec 1: base + month FE + DOW FE",-4.44484592221436,7.88772866435308,0.573482036536765,340
"ID15 IDA (nuclear)","Spec 2: + linear time trend",-11.1291051963079,9.60312095277066,0.247367151076581,340
"ID15 IDA (nuclear)","Spec 3: + year-by-renewable (per year)",3.23726967323519,8.14728689546165,0.691386901116901,340
"ID15 IDA (nuclear)","Spec 4: + year-by-renewable (2024+ pooled)",3.72282662069473,7.58956589489106,0.624110344828444,340
"ID15 IDA (nuclear)","Spec 5: + quadratic time trend",11.8078852850429,8.41007919726134,0.161308706563734,340
"DA15 IDA (nuclear)","Spec 1: base + month FE + DOW FE",-6.57414798832892,2.68546590789662,0.0146822554875179,559
"DA15 IDA (nuclear)","Spec 2: + linear time trend",-6.60978456420627,5.2642558783099,0.209809146048254,559
"DA15 IDA (nuclear)","Spec 3: + year-by-renewable (per year)",10.0003220312445,5.66125142061336,0.0778958232018746,559
"DA15 IDA (nuclear)","Spec 4: + year-by-renewable (2024+ pooled)",4.01048415089438,4.37331360087506,0.359539521726807,559
"DA15 IDA (nuclear)","Spec 5: + quadratic time trend",7.31897468312686,5.90582428470002,0.215788987793312,559
"ID15 IDA (solar)","Spec 1: base + month FE + DOW FE",8.85610703259203,0.970480530499393,4.6933556586683e-19,910
"ID15 IDA (solar)","Spec 2: + linear time trend",5.88006747762585,0.752512656183553,1.56523365037129e-14,910
"ID15 IDA (solar)","Spec 3: + year-by-renewable (per year)",4.73438770526364,0.730182696091618,1.48784999541388e-10,910
"ID15 IDA (solar)","Spec 4: + year-by-renewable (2024+ pooled)",6.29134539523132,0.705143964524606,2.59683582131098e-18,910
"ID15 IDA (solar)","Spec 5: + quadratic time trend",6.57863546197646,0.721302165168911,4.95442114892724e-19,910
"DA15 IDA (solar)","Spec 1: base + month FE + DOW FE",3.55631171040992,0.546368926721684,1.13310447467488e-10,1157
"DA15 IDA (solar)","Spec 2: + linear time trend",-1.81301889789227,0.712587970275498,0.0110822596426721,1157
"DA15 IDA (solar)","Spec 3: + year-by-renewable (per year)",-0.954245209575371,0.519013061153998,0.0662402778479834,1157
"DA15 IDA (solar)","Spec 4: + year-by-renewable (2024+ pooled)",-2.19431723657205,0.702444343344284,0.00183055785085543,1157
"DA15 IDA (solar)","Spec 5: + quadratic time trend",-6.05140638266852,0.935315083191959,1.45805201017788e-10,1157
"ID15 IDA (wind)","Spec 1: base + month FE + DOW FE",2.46542331609794,1.49282283446801,0.0989864651921627,910
"ID15 IDA (wind)","Spec 2: + linear time trend",1.98880463216232,1.59982838544758,0.214146125271906,910
"ID15 IDA (wind)","Spec 3: + year-by-renewable (per year)",2.08160469758633,1.7393136698615,0.231707791101262,910
"ID15 IDA (wind)","Spec 4: + year-by-renewable (2024+ pooled)",3.91002748049739,1.46158560572731,0.00760676022296718,910
"ID15 IDA (wind)","Spec 5: + quadratic time trend",4.9770774506802,1.30907019479939,0.000153411161392864,910
"DA15 IDA (wind)","Spec 1: base + month FE + DOW FE",3.14844197651673,0.845780088252342,0.000206910651123889,1157
"DA15 IDA (wind)","Spec 2: + linear time trend",1.37940706556173,0.998910863067904,0.167578382217577,1157
"DA15 IDA (wind)","Spec 3: + year-by-renewable (per year)",3.21077245903467,0.993771932793827,0.00126969267557234,1157
"DA15 IDA (wind)","Spec 4: + year-by-renewable (2024+ pooled)",2.50859011490973,1.02173845798817,0.0142297633750946,1157
"DA15 IDA (wind)","Spec 5: + quadratic time trend",1.44603766315559,1.32531418110558,0.275465875094274,1157
