spec,outcome,tech,n,DiD,se,t,pre_crit,post_crit,pre_flat,post_flat
DA15_samecal,sigma_p,All,312182,0.8618576430254024,1.2152502663274136,0.7092017725945513,23.720645834489126,21.0603795102016,21.300091525805275,16.88871478830345
DA15_samecal,n_eff,All,312182,-0.43773115331482615,0.06255413924231407,-6.997636904876915,3.9662169877330617,3.5756147377578427,3.394214341597974,3.2792157642513775
DA15_samecal,sigma_p,CCGT,156799,3.76368706315327,2.564190731272452,1.4677874844690595,32.00671164942391,25.427648002076353,33.70315928918845,18.846121635436347
DA15_samecal,n_eff,CCGT,156799,-0.644186804984495,0.1154294649686127,-5.580783079603295,4.180263428678049,3.3920914580395394,2.6642966573880478,2.2612847218644117
DA15_samecal,sigma_p,Hydro,130493,1.1305268046459833,0.4263785805608474,2.651462470649716,17.40025246911323,18.53594476675963,17.119175955661177,17.32240677783944
DA15_samecal,n_eff,Hydro,130493,-0.1821380012009376,0.04274208530914644,-4.261326977464098,4.090761592221896,3.838545514828063,3.9562848415050804,3.908053425447793
DA15_samecal,sigma_p,Hydro_pump,24890,1.3740686288954134,0.3673411821422162,3.7405787744305847,3.2220539529742993,4.4580172155397895,2.6561782188185252,2.9547719640487347
DA15_samecal,n_eff,Hydro_pump,24890,-0.20756159881741043,0.05606058112034782,-3.702451788215117,2.1343438529953374,3.495656510117833,2.390278707021774,4.1324957129305995
