"reform","side","outcome","eff","lo","hi","p","n_pre","n_post"
"ID15","real","nuclear_pdbf_gwh",-72.7860860671201,-106.607718705718,-37.5483537194361,0.000540832882639265,870,40
"ID15","real","nuclear_phf_gwh",-54.096062589413,-85.5772331953846,-21.4276590423184,0.00163132137030995,869,40
"ID15","placebo","nuclear_pdbf_gwh",-18.9283306655188,-53.3260537714132,13.0226773550954,0.101591187270502,505,40
"ID15","placebo","nuclear_phf_gwh",17.2821238992635,-16.7871839318473,50.1412570581493,0.151838671411625,505,40
"DA15","real","nuclear_pdbf_gwh",-6.10914898819345,-72.9641774279486,63.9140362582219,0.418918918918919,1066,92
"DA15","real","nuclear_phf_gwh",-7.80936262959332,-64.3456448970588,51.457381549005,0.384958217270195,1064,92
"DA15","placebo","nuclear_pdbf_gwh",-29.4478751939327,-79.3097245282507,19.1237949502858,0.119356512714063,701,92
"DA15","placebo","nuclear_phf_gwh",-31.1755753125603,-82.9534433676097,20.3200790208416,0.104545454545455,700,92
