tech_group,regime,hour_class,share_in_band,mw_in_band,mw_total,n_tranches,frac_single_block,mw_at_mcp,n_months,share_pct
Solar Thermal,3-sess,Dropped,0.2871542681691523,9.641457984355982,32.15681013082459,0.3095642157078123,0.28549697071112035,0.012540473577894675,6,28.7
Solar Thermal,3-sess,Flat,0.15390423513304427,5.973771696223665,40.40114996701797,0.20374319121395046,0.1859934273761923,0.02216637017998598,6,15.4
Solar Thermal,3-sess,Midday,0.4411729963311217,15.814206225381868,34.81543359359038,0.46030491494773,0.425919603153528,0.03945308727892286,6,44.1
Solar Thermal,DA15/ID15,Critical,0.11308165317926687,3.552207721683285,31.500398342420866,0.11893966831113502,0.10875083195344326,0.003953589409389455,3,11.3
Solar Thermal,DA15/ID15,Dropped,0.28217385947299345,7.645764859504072,29.316990895098602,0.2919189750228072,0.27409085400377575,0.009192485407154652,3,28.2
Solar Thermal,DA15/ID15,Flat,0.17365304249224878,7.339780976041581,42.48888664532864,0.17670206720138204,0.1709669264297449,0.0,3,17.4
Solar Thermal,DA15/ID15,Midday,0.4969261897793054,12.217467041461623,23.710115437653712,0.5195951216088769,0.4789511629181959,0.005609485959997394,3,49.7
Solar Thermal,DA60/ID15 post-blk,Critical,0.4041934578982455,14.062748425241201,33.772697549632475,0.44175395616068686,0.37514385135143097,0.036107357430752045,6,40.4
Solar Thermal,DA60/ID15 post-blk,Dropped,0.5555485347421375,17.968748465589055,34.215622425528814,0.6092051329496196,0.5107402085429654,0.015103801439268616,6,55.6
Solar Thermal,DA60/ID15 post-blk,Flat,0.29398313957505146,11.52234092054969,42.555050227591735,0.3730743981635436,0.23713515653407655,0.006350550381033024,6,29.4
Solar Thermal,DA60/ID15 post-blk,Midday,0.7854041334496973,29.197468464623437,38.60242900798648,0.8393915285643013,0.7336011161788095,0.05952327455267293,6,78.5
Solar Thermal,DA60/ID15 pre-blk,Critical,0.6174806086959792,19.1083339140289,29.796442922904745,0.6668746612609189,0.5785682862793955,0.2257246376811594,2,61.7
Solar Thermal,DA60/ID15 pre-blk,Dropped,0.7893240228745533,23.948587157602077,30.968491772443436,0.8516595078351578,0.7353391086386449,0.259803881233414,2,78.9
Solar Thermal,DA60/ID15 pre-blk,Flat,0.6994865944587989,26.18630159352142,37.147864420062696,0.7797152560083594,0.6373432601880877,0.0,2,69.9
Solar Thermal,DA60/ID15 pre-blk,Midday,0.9352310806146356,31.02178513171105,33.880558674762156,1.0068474446622364,0.8651179423435483,0.4807141941961084,2,93.5
Solar Thermal,ISP15-win,Critical,0.11820948823624625,3.195941223837624,24.06124407667772,0.12357918852741681,0.11627991149298936,0.0034840159840159837,4,11.8
Solar Thermal,ISP15-win,Dropped,0.2277743830289324,5.581198306116232,24.242785139580334,0.23611417016011274,0.22287364442674104,0.003529602587442383,4,22.8
Solar Thermal,ISP15-win,Flat,0.1911209281569891,7.045698764247403,36.65421707780346,0.20192689850029685,0.18187515205786478,0.0,4,19.1
Solar Thermal,ISP15-win,Midday,0.3172399454018674,6.823077530113498,20.546327342396193,0.3301186652767492,0.307960052681713,0.01922109337372039,4,31.7
Wind,3-sess,Critical,0.18251258974298668,5.1670385636904035,20.04538198603039,0.2725047220236113,0.16617593673538616,0.16933416869220555,6,18.3
Wind,3-sess,Dropped,0.2381079701949764,6.314154195279858,19.051123626839697,0.33567752875565726,0.21786590923083135,0.2752255290776778,6,23.8
Wind,3-sess,Flat,0.16862972112133953,5.909383274882761,20.735135171308773,0.26286192723488894,0.15195021320376384,0.05332036765037956,6,16.9
Wind,3-sess,Midday,0.4825808659639765,11.187831485052927,17.18190255165973,0.6071690167427695,0.4452336362867145,0.655237634962414,6,48.3
Wind,DA15/ID15,Critical,0.15539478806453677,5.071828473074331,22.098814662776963,0.2310698404040065,0.1417296158942354,0.07900687594107435,3,15.5
Wind,DA15/ID15,Dropped,0.3082190354973264,9.816738087437038,22.487457458562265,0.4047892292313197,0.2753956578131371,0.241300527148032,3,30.8
Wind,DA15/ID15,Flat,0.27546352118035317,9.802010037793913,23.42948744425431,0.3736205927871053,0.2439604053735113,0.10865137577599003,3,27.5
Wind,DA15/ID15,Midday,0.5795798686943837,16.44478637082216,22.660832097817277,0.7070128976002298,0.5119048713378805,0.5765583616745131,3,58.0
Wind,DA60/ID15 post-blk,Critical,0.40681546396733487,9.941557155211159,19.60082016463705,0.5219434123962493,0.36184701844863837,0.35651946215050745,6,40.7
Wind,DA60/ID15 post-blk,Dropped,0.5245194363798613,11.570951782373804,18.78222700737736,0.6563503711021517,0.46542013948739797,0.33256747500025946,6,52.5
Wind,DA60/ID15 post-blk,Flat,0.3878516323527252,10.148181616588031,20.395565813369743,0.5126483540836267,0.3366599585320513,0.2715452498149607,6,38.8
Wind,DA60/ID15 post-blk,Midday,0.8509207835839109,15.392712877550013,16.589985939483682,1.0110476515522733,0.7596225011127039,0.6713980471750641,6,85.1
Wind,DA60/ID15 pre-blk,Critical,0.6275435293310752,21.804756601375274,29.294868400667323,0.7928722912105324,0.5509725317403272,0.7137301498052906,2,62.8
Wind,DA60/ID15 pre-blk,Dropped,0.8037533021210447,26.380680124368737,29.555482888606864,1.0029139641350506,0.700331991466731,1.2597083954484196,2,80.4
Wind,DA60/ID15 pre-blk,Flat,0.8056144075173995,27.809246080888776,30.576942688014,1.0147862268043029,0.6958961600161608,0.6377598300715848,2,80.6
Wind,DA60/ID15 pre-blk,Midday,0.960947142937868,29.274168779338773,29.637122444253603,1.176259109470276,0.8294456505233174,2.060261755555736,2,96.1
Wind,ISP15-win,Critical,0.11079637336471032,4.86165996101737,24.378661679441038,0.20685290312658505,0.09898018861419455,0.09152334793885453,4,11.1
Wind,ISP15-win,Dropped,0.1817084504819199,7.254792514485248,24.065783237889885,0.2869177437332874,0.16324598759335204,0.16976504656691072,4,18.2
Wind,ISP15-win,Flat,0.17612756345911107,8.029478858503573,25.192247912608796,0.2830434595803292,0.15731302501488245,0.21473475600633868,4,17.6
Wind,ISP15-win,Midday,0.3529244623058007,12.226706326731986,23.05598032359725,0.4719032891331415,0.3196805272983527,0.35545017782039356,4,35.3
