tech_group,regime,hour_class,share_in_band,mw_in_band,mw_total,n_months,share_pct
Nuclear,DA15/ID15,Flat,0.09587227271605242,86.69129127453738,581.6974248773321,3,9.6
Nuclear,DA15/ID15,Midday,0.25118670612998706,216.09111517591228,579.1277326810538,3,25.1
Nuclear,DA60/ID15 post-blk,Critical,0.2253795473410647,200.79308947022113,576.006952736257,6,22.5
Nuclear,DA60/ID15 post-blk,Dropped,0.28393275043644345,250.91769904061684,579.3714444082399,6,28.4
Nuclear,DA60/ID15 post-blk,Flat,0.20032547097501366,183.1531608130408,564.2926265405607,6,20.0
Nuclear,DA60/ID15 post-blk,Midday,0.460899752791458,392.3346534064496,628.6133495180867,6,46.1
Nuclear,DA60/ID15 pre-blk,Critical,0.5571009975670398,493.4249073365304,834.5543704304434,2,55.7
Nuclear,DA60/ID15 pre-blk,Dropped,0.6729343698326877,582.6437163924261,831.4801000688079,2,67.3
Nuclear,DA60/ID15 pre-blk,Flat,0.6836449726216038,590.5238541666666,848.6928125,2,68.4
Nuclear,DA60/ID15 pre-blk,Midday,0.8279170714228614,723.6679691762139,829.9330632842336,2,82.8
Nuclear,ISP15-win,Critical,0.09922210604402698,52.89624976330231,408.9941525608256,4,9.9
Nuclear,ISP15-win,Dropped,0.1665051728921808,86.6798860934042,414.96383272170516,4,16.7
Nuclear,ISP15-win,Flat,0.1550910106732373,75.99081456769983,417.5594851296533,4,15.5
Nuclear,ISP15-win,Midday,0.3443977516333448,185.29690795099174,468.03871831491693,4,34.4
Other,3-sess,Critical,0.19681905450096826,5.289893310213944,21.1624575431902,6,19.7
Other,3-sess,Dropped,0.25654022142688526,6.565957638314212,21.880831730517034,6,25.7
Other,3-sess,Flat,0.1759072597307868,5.401296962155157,24.361260733443235,6,17.6
Other,3-sess,Midday,0.42549856710778405,10.413845891617937,22.893803857664818,6,42.5
Other,DA15/ID15,Critical,0.13062642417202167,3.86638399929576,21.65084608154613,3,13.1
Other,DA15/ID15,Dropped,0.2623146405176205,7.664376736706217,21.719378705703736,3,26.2
Other,DA15/ID15,Flat,0.2204700294466927,8.529544857504353,23.93453699027636,3,22.0
Other,DA15/ID15,Midday,0.4725287029790606,12.763202480806521,23.405558410630544,3,47.3
Other,DA60/ID15 post-blk,Critical,0.3813209997292805,9.053169813743574,19.728508949567363,6,38.1
Other,DA60/ID15 post-blk,Dropped,0.5072295581794831,12.149224460680648,21.16648665808281,6,50.7
Other,DA60/ID15 post-blk,Flat,0.3364836167688605,8.550747419091365,21.10242555555351,6,33.6
Other,DA60/ID15 post-blk,Midday,0.7537277596587098,19.339009276016455,24.708664305806053,6,75.4
Other,DA60/ID15 pre-blk,Critical,0.5945882152218989,15.645888805058025,22.45688778626593,2,59.5
Other,DA60/ID15 pre-blk,Dropped,0.7618445121437801,20.124964659391296,24.13432862490356,2,76.2
Other,DA60/ID15 pre-blk,Flat,0.7252342892903567,22.286139467445004,26.78327275104514,2,72.5
Other,DA60/ID15 pre-blk,Midday,0.8950047023043097,23.380612836579353,25.5100662912178,2,89.5
Other,ISP15-win,Critical,0.11263606917182323,3.836028423234493,22.257978001545837,4,11.3
Other,ISP15-win,Dropped,0.17772690851363937,5.228566713692196,21.93535653421262,4,17.8
Other,ISP15-win,Flat,0.16896538597849797,6.759920984623856,26.917492440059277,4,16.9
Other,ISP15-win,Midday,0.30176239196414395,7.959335363460267,21.694461593163606,4,30.2
Solar PV,3-sess,Critical,0.21467051834318684,3.863571240531755,9.522101018723225,6,21.5
Solar PV,3-sess,Dropped,0.31095768417371505,6.130000296010251,14.497389095537903,6,31.1
Solar PV,3-sess,Flat,0.1613172800280762,1.192977054100964,9.34617325799916,6,16.1
Solar PV,3-sess,Midday,0.41962241489598234,9.096347489264256,18.2291274377245,6,42.0
Solar PV,DA15/ID15,Critical,0.17902727022238696,1.7851211302496204,6.372552012914671,3,17.9
Solar PV,DA15/ID15,Dropped,0.322431530057413,3.818415220464455,9.431374999072572,3,32.2
Solar PV,DA15/ID15,Flat,0.3982525835289596,1.3133059779412892,16.863029790418107,3,39.8
Solar PV,DA15/ID15,Midday,0.48296041458943995,6.889563159083045,12.600494996849442,3,48.3
Solar PV,DA60/ID15 post-blk,Critical,0.4452228157930465,6.248890459828442,10.148803778229032,6,44.5
Solar PV,DA60/ID15 post-blk,Dropped,0.6345350835635728,10.893564901994596,15.40926577828369,6,63.5
Solar PV,DA60/ID15 post-blk,Flat,0.19619957672683697,0.7057732678364627,5.673855316388821,6,19.6
Solar PV,DA60/ID15 post-blk,Midday,0.7650527788277012,14.889273116302556,18.577374221704613,6,76.5
Solar PV,DA60/ID15 pre-blk,Critical,0.6525676743837272,7.270661307020035,8.730279257339511,2,65.3
Solar PV,DA60/ID15 pre-blk,Dropped,0.8240193259091634,12.894779954090783,14.369774869337007,2,82.4
Solar PV,DA60/ID15 pre-blk,Flat,0.2367553169688434,0.9618422719515922,2.2824640629541033,2,23.7
Solar PV,DA60/ID15 pre-blk,Midday,0.8679395202128832,15.99512098750792,17.49733279615163,2,86.8
Solar PV,ISP15-win,Critical,0.12690669485839842,1.2778484150039215,5.339231047036348,4,12.7
Solar PV,ISP15-win,Dropped,0.19868852945184842,2.501852670683971,9.305797336360442,4,19.9
Solar PV,ISP15-win,Flat,0.18041291355338046,1.0235166308101211,6.236451233619178,4,18.0
Solar PV,ISP15-win,Midday,0.30356590064015887,4.40497541986491,12.796051927534673,4,30.4
Solar Thermal,3-sess,Critical,0.2050987446203563,7.511245493644203,31.892415583624754,6,20.5
Solar Thermal,3-sess,Dropped,0.2857575328695329,9.60177951669998,31.949938514674162,6,28.6
Solar Thermal,3-sess,Flat,0.15167352383328886,5.88515410665726,39.90648463799857,6,15.2
Solar Thermal,3-sess,Midday,0.43974975042061665,15.778413274068546,34.69806021989143,6,44.0
Solar Thermal,DA15/ID15,Critical,0.11107533060582288,3.4871464749867407,30.788871400349823,3,11.1
Solar Thermal,DA15/ID15,Dropped,0.2760984670449178,7.482271823248464,28.681184261784214,3,27.6
Solar Thermal,DA15/ID15,Flat,0.16721777447998806,7.068886507810338,41.13750848289293,3,16.7
Solar Thermal,DA15/ID15,Midday,0.490671091881892,12.071219485107328,23.420101411436107,3,49.1
Solar Thermal,DA60/ID15 post-blk,Critical,0.40400190962731886,14.05590379663669,33.75815114501002,6,40.4
Solar Thermal,DA60/ID15 post-blk,Dropped,0.5552837662114949,17.959993064767975,34.1999898573173,6,55.5
Solar Thermal,DA60/ID15 post-blk,Flat,0.2937157609304913,11.511851795570692,42.52236786520735,6,29.4
Solar Thermal,DA60/ID15 post-blk,Midday,0.7851778113315951,29.18890646391887,38.59064476698719,6,78.5
Solar Thermal,DA60/ID15 pre-blk,Critical,0.6134131536171155,18.981420526727888,29.575714261845214,2,61.3
Solar Thermal,DA60/ID15 pre-blk,Dropped,0.783420348032864,23.76928209951003,30.73145855212035,2,78.3
Solar Thermal,DA60/ID15 pre-blk,Flat,0.6912688830403435,25.861943177181857,36.66886057638811,2,69.1
Solar Thermal,DA60/ID15 pre-blk,Midday,0.9306275533465415,30.86911552128506,33.7142862918145,2,93.1
Solar Thermal,ISP15-win,Critical,0.1144799460915728,3.1014061130876893,23.397866760195967,4,11.4
Solar Thermal,ISP15-win,Dropped,0.22107013144708662,5.426149593781219,23.577383590177227,4,22.1
Solar Thermal,ISP15-win,Flat,0.18435196241359253,6.796182338768618,35.30676053574773,4,18.4
Solar Thermal,ISP15-win,Midday,0.31112253975267795,6.6932123352572255,20.216801718010064,4,31.1
Wind,3-sess,Critical,0.18208437797069543,5.153594683529321,19.972766477039993,6,18.2
Wind,3-sess,Dropped,0.23745500387582522,6.2947511135160426,18.97991239303371,6,23.7
Wind,3-sess,Flat,0.1682051683923943,5.892649572314496,20.65752269217015,6,16.8
Wind,3-sess,Midday,0.4811431799801118,11.15059969484478,17.116520936568623,6,48.1
Wind,DA15/ID15,Critical,0.15524495801906582,5.066868896419374,22.10801873262459,3,15.5
Wind,DA15/ID15,Dropped,0.3079114794513899,9.8067767423371,22.496133202273032,3,30.8
Wind,DA15/ID15,Flat,0.2751922702579925,9.792240039670824,23.43647167379795,3,27.5
Wind,DA15/ID15,Midday,0.5789838024619596,16.42761270024194,22.669735394753513,3,57.9
Wind,DA60/ID15 post-blk,Critical,0.4053254240257758,9.91001567916121,19.541035197560742,6,40.5
Wind,DA60/ID15 post-blk,Dropped,0.5226201837067661,11.53560135462004,18.72385570513372,6,52.3
Wind,DA60/ID15 post-blk,Flat,0.38662401142608904,10.119594352187645,20.32906496037769,6,38.7
Wind,DA60/ID15 post-blk,Midday,0.8475228549153377,15.340177469272312,16.54191481887802,6,84.8
Wind,DA60/ID15 pre-blk,Critical,0.6274322933495569,21.797281411587495,29.284680066545846,2,62.7
Wind,DA60/ID15 pre-blk,Dropped,0.80357620729762,26.371465137547773,29.545013140029393,2,80.4
Wind,DA60/ID15 pre-blk,Flat,0.805439905663822,27.799843885278104,30.566435435890824,2,80.5
Wind,DA60/ID15 pre-blk,Midday,0.9607035998927589,29.263733207967178,29.626544993396205,2,96.1
Wind,ISP15-win,Critical,0.11005209014012035,4.826343966900621,24.213447489565766,4,11.0
Wind,ISP15-win,Dropped,0.18039056787999846,7.199182420329679,23.90124215646052,4,18.0
Wind,ISP15-win,Flat,0.17479632298022668,7.966165119259486,25.019205245591973,4,17.5
Wind,ISP15-win,Midday,0.3504190291255707,12.134734727393562,22.896230132655432,4,35.0
