tech_group,firm,year_month,hour_class,quarter,mtu_minutes,n_cells,mw_in_band_mean,mw_at_mcp_mean,mw_below_mean,n_tranches_mean,frac_single_block_mean,vw_price_in_band_mean,p_clear_mean
Solar Thermal,GST,2025-11,Flat,3,15,297,6.53063973063973,0.0,47.05555555555556,0.14814814814814814,0.14814814814814814,-26.208636363636366,50.49636363636364
Solar Thermal,GST,2025-11,Flat,4,15,297,7.202693602693602,0.0,47.05555555555556,0.16161616161616163,0.16161616161616163,-27.297708333333333,48.65845117845117
Solar Thermal,GST,2025-11,Midday,1,15,612,17.1531045751634,0.0,31.251960784313727,0.5277777777777778,0.5277777777777778,-35.37294117647058,21.263937908496732
Solar Thermal,GST,2025-11,Midday,2,15,613,17.25089722675367,0.0,31.505872756933112,0.5252854812398042,0.5252854812398042,-35.264689440993784,20.826982055464928
Solar Thermal,GST,2025-11,Midday,3,15,614,16.566938110749188,0.0,31.730293159609122,0.501628664495114,0.501628664495114,-35.09376623376623,20.88182410423453
Solar Thermal,GST,2025-11,Midday,4,15,614,16.60472312703583,0.0,31.964657980456025,0.496742671009772,0.496742671009772,-35.12039344262295,20.904902280130294
Solar Thermal,GST,2025-12,Critical,1,15,1767,1.251046972269383,0.0,36.641709111488396,0.035653650254668934,0.035653650254668934,-23.418730158730156,86.86245614035087
Solar Thermal,GST,2025-12,Critical,2,15,1763,0.9397050482132728,0.0,36.74566080544526,0.026091888825865002,0.026091888825865002,-21.667173913043477,88.94241633579126
Solar Thermal,GST,2025-12,Critical,3,15,1767,0.790605546123373,0.0,35.4737973967176,0.021505376344086023,0.021505376344086023,-20.929999999999996,90.47145444255801
Solar Thermal,GST,2025-12,Critical,4,15,1773,0.7372814438804287,0.0,36.23338973491258,0.02030456852791878,0.02030456852791878,-21.193055555555553,91.90823463056965
Solar Thermal,GST,2025-12,Dropped,1,15,951,1.6161934805467928,0.0,27.973186119873816,0.06309148264984227,0.06309148264984227,-24.490833333333335,79.04608832807571
Solar Thermal,GST,2025-12,Dropped,2,15,948,1.4529535864978904,0.0,27.998312236286917,0.05168776371308017,0.05168776371308017,-24.661020408163264,76.61852320675105
Solar Thermal,GST,2025-12,Dropped,3,15,950,1.4197894736842105,0.0,27.763052631578944,0.049473684210526316,0.049473684210526316,-22.77851063829787,74.15925263157894
Solar Thermal,GST,2025-12,Dropped,4,15,953,1.7206715634837355,0.0,27.760545645330534,0.06925498426023086,0.06925498426023086,-24.02969696969697,71.55694648478489
Solar Thermal,GST,2025-12,Flat,1,15,447,1.7201342281879195,0.0,44.172483221476504,0.042505592841163314,0.042505592841163314,-21.99947368421053,70.46411633109619
Solar Thermal,GST,2025-12,Flat,2,15,447,2.221029082774049,0.0,44.172483221476504,0.053691275167785234,0.053691275167785234,-21.743333333333336,67.95212527964206
Solar Thermal,GST,2025-12,Flat,3,15,447,2.7762863534675617,0.0,44.172483221476504,0.06711409395973154,0.06711409395973154,-22.314,66.18892617449664
Solar Thermal,GST,2025-12,Flat,4,15,447,3.2771812080536913,0.0,44.172483221476504,0.07829977628635347,0.07829977628635347,-22.03342857142857,64.44246085011186
Solar Thermal,GST,2025-12,Midday,1,15,644,2.9332298136645965,0.0,12.57639751552795,0.18633540372670807,0.18633540372670807,-25.916,62.8272049689441
Solar Thermal,GST,2025-12,Midday,2,15,640,3.0871874999999998,0.0,12.8321875,0.19375,0.19375,-26.67322580645161,61.703046875
Solar Thermal,GST,2025-12,Midday,3,15,643,3.1363919129082425,0.0,13.026283048211509,0.19284603421461896,0.19284603421461896,-27.025,61.31548989113531
Solar Thermal,GST,2025-12,Midday,4,15,645,3.5389147286821703,0.0,13.229147286821703,0.21085271317829457,0.21085271317829457,-26.4975,60.673286821705425
Solar Thermal,GST,2026-01,Critical,1,15,475,0.2673684210526316,0.0,36.30147368421053,0.010526315789473684,0.010526315789473684,-19.99,86.41686315789474
Solar Thermal,GST,2026-01,Critical,2,15,480,0.266875,0.0,35.662083333333335,0.010416666666666666,0.010416666666666666,-19.99,88.1684375
Solar Thermal,GST,2026-01,Critical,3,15,482,0.2670124481327801,0.0,35.25103734439834,0.01037344398340249,0.01037344398340249,-19.99,90.01672199170125
Solar Thermal,GST,2026-01,Critical,4,15,476,0.0,0.0,35.44453781512605,0.0,0.0,,91.46842436974791
Solar Thermal,GST,2026-01,Dropped,1,15,254,1.4181102362204725,0.0,27.183464566929132,0.06299212598425197,0.06299212598425197,-19.99,80.44645669291339
Solar Thermal,GST,2026-01,Dropped,2,15,253,1.5826086956521739,0.0,27.31225296442688,0.08300395256916997,0.08300395256916997,-19.99,77.01328063241107
Solar Thermal,GST,2026-01,Dropped,3,15,253,1.5936758893280631,0.0,27.318181818181817,0.08300395256916997,0.08300395256916997,-19.99,74.40395256916996
Solar Thermal,GST,2026-01,Dropped,4,15,253,1.6055335968379447,0.0,27.359288537549407,0.08300395256916997,0.08300395256916997,-19.99,71.81826086956522
Solar Thermal,GST,2026-01,Flat,1,15,123,1.6154471544715445,0.0,46.163414634146335,0.04065040650406504,0.04065040650406504,-19.99,73.89560975609756
Solar Thermal,GST,2026-01,Flat,2,15,123,1.6154471544715445,0.0,46.163414634146335,0.04065040650406504,0.04065040650406504,-19.99,71.51951219512195
Solar Thermal,GST,2026-01,Flat,3,15,123,1.6154471544715445,0.0,46.163414634146335,0.04065040650406504,0.04065040650406504,-19.99,69.62520325203252
Solar Thermal,GST,2026-01,Flat,4,15,123,1.6154471544715445,0.0,46.163414634146335,0.04065040650406504,0.04065040650406504,-19.99,68.28609756097562
Solar Thermal,GST,2026-01,Midday,1,15,97,4.636082474226804,0.0,10.531958762886598,0.32989690721649484,0.32989690721649484,-19.99,51.14422680412371
Solar Thermal,GST,2026-01,Midday,2,15,98,5.144897959183673,0.0,10.641836734693879,0.3877551020408163,0.3877551020408163,-19.99,50.34163265306122
