tech_group,regime,hour_class,share_in_band,mw_in_band,mw_total,n_months,share_pct
Other,3-sess,Flat,0.4217198191117024,4.475619879629305,6.913977403278049,6,42.2
Other,3-sess,Midday,0.5920974851153709,5.991885333127587,8.60559669991945,6,59.2
Other,DA15/ID15,Critical,0.43351808136044356,3.2397961721481146,5.346288321036987,3,43.4
Other,DA15/ID15,Dropped,0.4563434332088794,3.6615173516242567,6.287812184901149,3,45.6
Other,DA15/ID15,Flat,0.43762201693815733,3.5747554343456844,6.470170124885715,3,43.8
Other,DA15/ID15,Midday,0.49021818662244665,4.632664006396549,8.111789021717923,3,49.0
Other,DA60/ID15 post-blk,Critical,0.4807146877836253,3.7492993329466193,5.728901543101296,5,48.1
Other,DA60/ID15 post-blk,Dropped,0.5225282262718425,4.624550399787973,6.938590121322681,5,52.3
Other,DA60/ID15 post-blk,Flat,0.41006575900964376,2.789185918944731,4.667923149000878,5,41.0
Other,DA60/ID15 post-blk,Midday,0.6284461476025852,6.89269123562562,9.961316384362032,5,62.8
Other,DA60/ID15 pre-blk,Critical,0.6364860903850293,5.463829274966342,7.022320657529663,2,63.6
Other,DA60/ID15 pre-blk,Dropped,0.7236280361426202,7.814318166610283,9.358505909124549,2,72.4
Other,DA60/ID15 pre-blk,Flat,0.6742680536936208,5.155124552119426,6.578832221887115,2,67.4
Other,DA60/ID15 pre-blk,Midday,0.8412782263325829,12.385643207585439,13.983708560684747,2,84.1
Other,ISP15-win,Critical,0.4035467512509118,3.2920156012770576,5.0626814108956975,4,40.4
Other,ISP15-win,Dropped,0.41464458746386673,3.649289721284944,5.55970411725419,4,41.5
Other,ISP15-win,Flat,0.42684498980420144,4.476035702295213,6.806425057441911,4,42.7
Other,ISP15-win,Midday,0.4266909496114008,3.8957891984869044,6.029104041091513,4,42.7
Pump_load,3-sess,Critical,0.4280582052136234,80.58626856033231,185.1898830739251,6,42.8
Pump_load,3-sess,Dropped,0.3902600987673614,69.103019925127,188.90402029996744,6,39.0
Pump_load,3-sess,Flat,0.6085578252390512,156.50432801510195,221.10959692559246,6,60.9
Pump_load,3-sess,Midday,0.31435746236289236,53.10954641002299,187.60128103771737,6,31.4
Pump_load,DA15/ID15,Critical,0.43905177003849555,56.717414246484736,123.70777109759068,3,43.9
Pump_load,DA15/ID15,Dropped,0.3691982573892025,51.986866745822084,135.88763750227835,3,36.9
Pump_load,DA15/ID15,Flat,0.44403132283275926,61.1943530767518,125.67740452346901,3,44.4
Pump_load,DA15/ID15,Midday,0.26602037356339936,33.01773976603559,141.14290085060608,3,26.6
Pump_load,DA60/ID15 post-blk,Critical,0.3906562914723845,51.195022944365455,150.93091918518957,5,39.1
Pump_load,DA60/ID15 post-blk,Dropped,0.34877953021426134,45.59573536583714,154.93633212915873,5,34.9
Pump_load,DA60/ID15 post-blk,Flat,0.7240790834909319,97.30966220284282,135.42505351462805,5,72.4
Pump_load,DA60/ID15 post-blk,Midday,0.2738500166439553,31.478325305852895,154.88170401099063,5,27.4
Pump_load,DA60/ID15 pre-blk,Critical,0.6361415296336451,111.8092463039927,185.53517815448345,2,63.6
Pump_load,DA60/ID15 pre-blk,Dropped,0.6582096074286337,128.69306863256372,200.57353608622134,2,65.8
Pump_load,DA60/ID15 pre-blk,Flat,0.693404297421254,107.97859244416206,163.42194858511314,2,69.3
Pump_load,DA60/ID15 pre-blk,Midday,0.6615144406543466,130.05000176687363,204.40129448735422,2,66.2
Pump_load,ISP15-win,Critical,0.6272132716494679,152.4015199432994,255.03414503843493,4,62.7
Pump_load,ISP15-win,Dropped,0.5489588314833413,120.69325373290563,243.80190141181194,4,54.9
Pump_load,ISP15-win,Flat,0.6485342802065852,136.81006664510582,234.4115554578868,4,64.9
Pump_load,ISP15-win,Midday,0.5006336179445723,101.15787834705995,231.5338807287952,4,50.1
Retailer,3-sess,Critical,0.5625165601563784,17.50142914127017,27.327532831494096,6,56.3
Retailer,3-sess,Dropped,0.5640105560896347,17.846245203801008,28.40661701708892,6,56.4
Retailer,3-sess,Flat,0.48838994313361894,15.313533870506488,24.57620906111377,6,48.8
Retailer,3-sess,Midday,0.6490296273405656,20.54501424194569,30.403019752454814,6,64.9
