tech_group,regime,hour_class,mw_in_band,n_tranches,frac_single_block,mw_at_mcp,n_months,n_cells_total,market
Other,DA60/ID15 post-blk,Flat,8.550747419091365,0.45495651571510126,0.28871592858611544,0.018314719133290126,6,75073,DA
Other,DA60/ID15 post-blk,Midday,19.339009276016455,0.9448952515794534,0.6820590970980492,0.5178048722905255,6,172029,DA
Other,DA60/ID15 pre-blk,Critical,15.645888805058025,0.6897963056899832,0.5410730613366798,0.28346309086847266,2,100793,DA
Other,DA60/ID15 pre-blk,Dropped,20.124964659391296,0.8812102083367608,0.6925007497897513,0.4754433695383533,2,54358,DA
Other,DA60/ID15 pre-blk,Flat,22.286139467445004,0.8645067172152725,0.6368805631524288,0.051648749186210596,2,19278,DA
Other,DA60/ID15 pre-blk,Midday,23.380612836579353,1.0236632536261974,0.8223511353560211,1.1339175454844934,2,46925,DA
Other,ISP15-win,Critical,3.836028423234493,0.15737493028050126,0.1121200666704543,0.01376669542843476,4,265268,DA
Other,ISP15-win,Dropped,5.228566713692196,0.2325122725812045,0.17176858792281757,0.029358265142835772,4,163420,DA
Other,ISP15-win,Flat,6.759920984623856,0.24376651430272345,0.16512096812703445,0.038324539998486305,4,57707,DA
Other,ISP15-win,Midday,7.959335363460267,0.3652435436677436,0.2837833194152258,0.05978532162642016,4,141056,DA
Solar PV,3-sess,Critical,3.863571240531755,0.28093120333732513,0.1971784140148779,0.12409521226073257,6,581658,DA
Solar PV,3-sess,Dropped,6.130000296010251,0.38853984822900917,0.28832615910577347,0.2577826762439158,6,318667,DA
Solar PV,3-sess,Flat,1.192977054100964,0.1613172800280762,0.1613172800280762,0.002360391479562464,6,7389,DA
Solar PV,3-sess,Midday,9.096347489264256,0.5102737420162371,0.38819205484989405,0.3624265457215126,6,418745,DA
Solar PV,DA15/ID15,Critical,1.7851211302496204,0.2197565973155481,0.16565070851158972,0.027668067300530768,3,1202082,DA
Solar PV,DA15/ID15,Dropped,3.818415220464455,0.35659152083254203,0.3082534336960297,0.0683469060571918,3,1111781,DA
Solar PV,DA15/ID15,Flat,1.3133059779412892,0.7640826009508026,0.16795626756084625,0.0,3,8698,DA
Solar PV,DA15/ID15,Midday,6.889563159083045,0.519764161035222,0.46519211494720625,0.14916077607520542,3,1497208,DA
Solar PV,DA60/ID15 post-blk,Critical,6.248890459828442,0.4937337588921538,0.42497050210370607,0.24302688309129064,6,932644,DA
Solar PV,DA60/ID15 post-blk,Dropped,10.893564901994596,0.6929752317675447,0.6032646947648881,0.3958802568772517,6,429009,DA
Solar PV,DA60/ID15 post-blk,Flat,0.7057732678364627,0.2734370656768182,0.16466213829007434,0.001076963488311006,6,7906,DA
Solar PV,DA60/ID15 post-blk,Midday,14.889273116302556,0.8276807218676412,0.7304806413918564,0.6167110716800547,6,565595,DA
Solar PV,DA60/ID15 pre-blk,Critical,7.270661307020035,0.7166773362484761,0.621031987056908,0.3638101769436264,2,185007,DA
