year_out,cos_1,cos_2,cos_3,cos_4,sin_1,sin_2,sin_3,sin_4
2022,1.2327058977718752,-0.745356720525576,0.01811255945682322,0.7298477645267578,1.3704276324600295,-0.562908441350917,-0.7678447088031055,0.5195811287695357
2023,2.5003715800860418,-1.8823186471128515,-0.29170781429930975,0.23622713309997256,-2.9268730228035067,0.029563956565879727,0.16686480704275633,-0.2726151537460742
2024,0.8987388536527714,-0.5407447748659497,0.6168434157633316,0.5818877466199268,-0.6045982931660768,-0.8045146563988421,0.05539728584072562,0.4675005481996327
