year_out,cos_1,cos_2,cos_3,cos_4,sin_1,sin_2,sin_3,sin_4
2022,-0.00771533794366594,0.06962898546187454,0.014645005897097302,-0.059112043303297175,0.317547048731206,0.0239772414379791,0.020511139500286334,-0.00399968587018934
2023,0.0350788199982873,0.09219315213068441,-0.13641141951417257,0.0024301679302037027,-0.15888508656999129,-0.1453115641620739,0.04269023725602605,0.11934167539100543
2024,-0.06309930933508398,0.07079831540791443,-0.04408271487886925,-0.008244981205170955,0.026872647248712384,-0.04994235155761466,0.053715599411031094,0.06861989348180685
