tech,unit,firm,reform,hour_class,n_cell,level_shift,tilt_std,beta_PC1,beta_PC2,beta_PC3
CCGT,CTJON1R,OTH,ISP15,Critical,741,-10.919123831568518,7.428325871009944,-112.44383690120246,-64.49661886036745,-8.85136187671247
CCGT,CTJON1R,OTH,ISP15,Flat,221,-22.319246500468388,6.252651057927582,-224.976341948704,-46.78450009764033,0.6675204948217458
CCGT,CTJON1R,OTH,MTU15-IDA,Critical,271,5.612170448970269e-15,3.605341175079328e-15,5.684341886080802e-14,1.0658141036401503e-14,2.842170943040401e-14
CCGT,CTJON2,IB,ISP15,Critical,1752,-13.229991782629783,1.0491621595304417,-131.6765461639004,-8.93827919184354,4.032583230489483
CCGT,CTJON2,IB,ISP15,Flat,213,4.155123333715588,0.8853374293736662,41.3091342406536,-7.834819278439792,4.077527995843781
CCGT,CTJON2,IB,ISP15,Midday,280,-13.337586609510605,1.0058194202512851,-132.7448143211718,-8.306979734165186,4.462663414944177
CCGT,CTJON2,IB,MTU15-IDA,Critical,672,7.195599278125314,1.3843643145824605,71.64954436253264,13.06834656902891,-1.7282200557869913
CCGT,CTJON2,IB,MTU15-DA,Critical,4119,5.3321295245759766,3.6685273810492647,52.910761489141834,-35.57275586867163,0.7904907077256659
CCGT,CTJON2,IB,MTU15-DA,Midday,635,-19.528773583365357,0.3879187999393204,-194.31858567223662,-1.681942388424925,1.339703571480883
CCGT,CTJON3R,OTH,ISP15,Critical,748,-11.10326808812135,4.208337444425109,111.65449484913604,-37.77778417309046,0.2937109980693728
CCGT,CTJON3R,OTH,ISP15,Flat,236,-20.946589378258597,4.225516156394508,209.51644770775658,-32.2548585518913,0.6483937322215787
CCGT,CTJON3R,OTH,MTU15-IDA,Critical,259,2.9803363500305e-17,1.1342349551051605e-15,0.0,-9.769962616701378e-15,5.329070518200751e-15
CCGT,CTN3,IB,ISP15,Critical,1684,-14.030980504406594,0.6946896393886809,-139.71744595507218,-1.5067814377265998,3.3415424496184705
CCGT,CTN3,IB,ISP15,Flat,259,2.251233751366816,0.7084337079808035,22.17958624420676,-7.608908280193504,0.2431165343862362
CCGT,CTN3,IB,ISP15,Midday,300,-13.04281388582116,0.44007386810166066,-129.84604783826123,-0.39931604271812166,0.07920699155679703
CCGT,CTN3,IB,MTU15-IDA,Critical,669,-0.5191681515718978,0.8277495654270182,-5.385871903227805,-7.091348267976472,1.0484420585872494
CCGT,CTN3,IB,MTU15-DA,Critical,3725,7.962970881847339,4.934743469419864,77.78255106909491,-49.32312555015451,-2.8745556797294824
CCGT,CTN3,IB,MTU15-DA,Flat,243,-12.855199326585469,2.9247027558275738,-128.6872269493927,-23.930614508809914,1.4173140389980616
CCGT,CTN3,IB,MTU15-DA,Midday,528,-17.034406055820963,1.5521852238328184,-169.87767728769376,-10.250158660589772,-0.9683999224435621
CCGT,CTN4,IB,ISP15,Critical,1867,-15.782839613286512,1.5740147099862605,157.6029579060217,7.709681613017013,2.418020310831517
CCGT,CTN4,IB,ISP15,Midday,315,-14.524371077724437,1.001636730965484,144.82335096263924,2.7261282942151377,1.2059086156616619
CCGT,CTN4,IB,MTU15-IDA,Critical,848,-0.7709808935873701,0.9077572681218333,7.368329976589734,-6.405199248619031,-3.4213475693508313
CCGT,CTN4,IB,MTU15-DA,Critical,4011,14.69467382780914,5.119754429029052,-143.64807099923723,55.06707090668192,-5.164710230055066
CCGT,CTN4,IB,MTU15-DA,Midday,571,-16.984511851821182,1.0039344616629113,169.27053951521927,1.4150352201860952,-0.9217455440785941
CCGT,CTNU,OTH,ISP15,Critical,1491,-19.765948221724432,3.2568213362378122,197.63668821785237,-20.778078058276563,10.602319483254183
CCGT,CTNU,OTH,ISP15,Midday,549,-19.1069531481417,3.857885483476542,191.2436219687032,-23.25995836253895,18.431293284513178
CCGT,CTNU,OTH,MTU15-IDA,Critical,701,24.54298609936615,5.629823079864767,-245.88958583908033,43.066815369629744,9.254541585887582
CCGT,CTNU,OTH,MTU15-IDA,Midday,270,2.840921911689858e-15,4.863007027158585e-16,-2.842170943040401e-14,3.552713678800501e-15,-4.440892098500626e-16
CCGT,CTNU,OTH,MTU15-DA,Critical,1923,-3.755817355863948,4.512004352211376,35.81473873601554,41.05868547209395,-19.43773278677967
CCGT,ECT3,REP,MTU15-DA,Critical,3247,4.122118344214285,0.8997082507377699,-41.284471996213504,5.65346294154522,-4.8034021542382375
CCGT,ECT3,REP,MTU15-DA,Flat,405,1.9281803898738281,0.8363733166717557,-19.375246454704552,-5.4841640586378615,-2.902981838164892
CCGT,ECT3,REP,MTU15-DA,Midday,268,2.90437656265297,1.414476460579034,-29.15394317998603,13.387288729734486,-1.6440173595455116
CCGT,ESC6,IB,ISP15,Critical,881,-1.1298646078214777e-14,2.2287525732798057e-15,1.1368683772161603e-13,-1.4210854715202004e-14,-4.440892098500626e-16
CCGT,ESC6,IB,MTU15-DA,Critical,3777,3.945661168500025,0.9170681318203646,-38.55949514192899,-11.382398100499186,0.9961565303251988
CCGT,ESC6,IB,MTU15-DA,Flat,368,1.6535945057588344,1.574723885179509,-15.339728351073564,-16.52259085638514,-0.7026020347286797
CCGT,ESC6,IB,MTU15-DA,Midday,679,-14.926555236760217,1.4296265182134198,149.14554895004113,-3.80963605923036,-0.279055215465296
CCGT,ESCCC1,OTH,ISP15,Critical,1923,-13.911710075017659,7.492685801577267,138.68584891879732,-62.308016925551364,-34.30842484339394
CCGT,ESCCC1,OTH,ISP15,Midday,659,-9.654308652325522,11.309325595931119,96.54638340618386,-97.59496761577321,-46.90963329348926
CCGT,ESCCC1,OTH,MTU15-IDA,Critical,755,27.02047874746313,5.448269751926997,-269.6723098634298,48.12097343470531,-11.47635263066238
CCGT,ESCCC1,OTH,MTU15-IDA,Midday,270,1.4225742072196021e-15,3.965211804347906e-16,-1.4210854715202004e-14,3.552713678800501e-15,-8.881784197001252e-16
CCGT,ESCCC1,OTH,MTU15-DA,Critical,2970,-3.6426235347712015,3.130852110526869,35.782808378712765,15.941366075119564,-23.47381773929949
