firm,regime,n_hours,implied_lerner_mean,implied_lerner_med,realized_lerner_mean,realized_lerner_med,ratio_real_to_impl_mean,corr_real_impl,mean_clearing_price,mean_marginal_bid,mean_realized_markup_eur,implied_markup_eur_mean
GE,DA60/ID15,2386,0.9333794679702702,0.5246080378108966,0.33500041987830786,0.25871751843366436,0.35891128032503306,0.24415006277606122,80.90604777870914,57.718971507219116,23.187076271490014,51.03189621404406
GE,DA15/ID15,1252,0.14879352177196334,0.08399740360694327,0.23357541754933353,0.16650766633158384,1.569795611849987,0.46486708094603446,91.31928514376996,72.82258507394431,18.49670006982566,10.560562898086925
IB,DA60/ID15,2125,0.4497569328816308,0.21879908881942542,0.18757614858642302,0.05982878879334234,0.4170611609800136,0.38101474759915144,85.51809882352943,72.85856719995925,12.659531623570153,32.14186839967305
IB,DA15/ID15,998,0.05404162426881664,0.03807280164069783,0.19528166893508783,0.08821572519794257,3.6135418129497303,-0.03338863864051127,99.36292585170341,81.71134226113365,17.651583590569754,5.990604007917916
GN,DA60/ID15,948,0.05748913971478761,0.028181481421985767,0.20695790749401438,0.11358907722741551,3.5999478948678676,0.012312285829130422,109.88293248945146,87.88301640089733,21.99991608855414,7.246981477374378
GN,DA15/ID15,452,0.034762732501932396,0.01885265779426984,0.2000338801770595,0.102972822803644,5.754262274001044,0.04888980678440263,115.65863384955752,93.3391478899056,22.31948595965193,4.54260604730417
HC,DA60/ID15,3161,0.007921103689071455,0.00155461886140486,0.3015479985605923,0.29280898876404504,38.0689371579153,-0.03252863319914195,69.16306232204998,49.79437203416641,19.368690287883584,0.5653172316053579
HC,DA15/ID15,444,0.006608107682653703,0.004482307072819218,0.3177567841615133,0.3510200560783284,48.08589681364085,0.06920144767672466,88.24537725225224,62.43495495495497,25.8104222972973,0.49711406929665763
