regime,hour,tech,share_pct_q_at,n_obs
DA60/ID15 post-blk (Apr28-Sep),4,Retailer,55.37275246961837,106
DA60/ID15 post-blk (Apr28-Sep),4,_unmapped_,1.7020822969227491,13
DA60/ID15 post-blk (Apr28-Sep),5,Direct_consumer,0.08891981752107012,1
DA60/ID15 post-blk (Apr28-Sep),5,Pump_load,48.13268383205752,10
DA60/ID15 post-blk (Apr28-Sep),5,Retailer,51.403386685223836,89
DA60/ID15 post-blk (Apr28-Sep),5,_unmapped_,0.3750096651975566,6
DA60/ID15 post-blk (Apr28-Sep),6,Pump_load,22.241231822070148,3
DA60/ID15 post-blk (Apr28-Sep),6,Retailer,77.38808098089535,77
DA60/ID15 post-blk (Apr28-Sep),6,_unmapped_,0.3706871970345024,4
DA60/ID15 post-blk (Apr28-Sep),7,Pump_load,6.329694523438216,1
DA60/ID15 post-blk (Apr28-Sep),7,Retailer,93.02357581873221,94
DA60/ID15 post-blk (Apr28-Sep),7,_unmapped_,0.6467296578295569,11
DA60/ID15 post-blk (Apr28-Sep),8,Direct_consumer,0.0675836845034587,1
DA60/ID15 post-blk (Apr28-Sep),8,Pump_load,27.62980042935518,6
DA60/ID15 post-blk (Apr28-Sep),8,Retailer,71.98457501788981,116
DA60/ID15 post-blk (Apr28-Sep),8,_unmapped_,0.31804086825157046,6
DA60/ID15 post-blk (Apr28-Sep),9,Pump_load,56.99291524534244,27
DA60/ID15 post-blk (Apr28-Sep),9,Retailer,41.765066036910696,97
DA60/ID15 post-blk (Apr28-Sep),9,_unmapped_,1.2420187177468731,15
DA60/ID15 post-blk (Apr28-Sep),10,Pump_load,70.84751836588426,34
DA60/ID15 post-blk (Apr28-Sep),10,Retailer,28.33721555276832,77
DA60/ID15 post-blk (Apr28-Sep),10,_unmapped_,0.8152660813474287,6
DA60/ID15 post-blk (Apr28-Sep),11,Pump_load,79.6183911490722,27
DA60/ID15 post-blk (Apr28-Sep),11,Retailer,19.757248819959543,55
DA60/ID15 post-blk (Apr28-Sep),11,_unmapped_,0.6243600309682575,4
DA60/ID15 post-blk (Apr28-Sep),12,Other,0.01064320431404548,1
DA60/ID15 post-blk (Apr28-Sep),12,Pump_load,75.8505694114308,38
DA60/ID15 post-blk (Apr28-Sep),12,Retailer,23.583566892539114,75
DA60/ID15 post-blk (Apr28-Sep),12,_unmapped_,0.5552204917160392,4
DA60/ID15 post-blk (Apr28-Sep),13,Direct_consumer,0.018625056909896114,1
DA60/ID15 post-blk (Apr28-Sep),13,Pump_load,81.0189975580481,36
DA60/ID15 post-blk (Apr28-Sep),13,Retailer,18.469848102313648,51
DA60/ID15 post-blk (Apr28-Sep),13,_unmapped_,0.4925292827283639,4
DA60/ID15 post-blk (Apr28-Sep),14,Pump_load,87.8649758563112,27
DA60/ID15 post-blk (Apr28-Sep),14,Retailer,11.936459226499391,40
DA60/ID15 post-blk (Apr28-Sep),14,_unmapped_,0.19856491718940383,6
DA60/ID15 post-blk (Apr28-Sep),15,Pump_load,85.77905322304483,29
DA60/ID15 post-blk (Apr28-Sep),15,Retailer,13.082692261316225,62
DA60/ID15 post-blk (Apr28-Sep),15,_unmapped_,1.1382545156389419,6
DA60/ID15 post-blk (Apr28-Sep),16,Direct_consumer,0.0173045309030081,1
DA60/ID15 post-blk (Apr28-Sep),16,Other,0.0721022120958671,1
DA60/ID15 post-blk (Apr28-Sep),16,Pump_load,84.4749516915179,57
DA60/ID15 post-blk (Apr28-Sep),16,Retailer,15.125602053470999,78
DA60/ID15 post-blk (Apr28-Sep),16,_unmapped_,0.3100395120122285,6
DA60/ID15 post-blk (Apr28-Sep),17,Pump_load,74.70767934267354,31
DA60/ID15 post-blk (Apr28-Sep),17,Retailer,25.0521436848204,79
DA60/ID15 post-blk (Apr28-Sep),17,_unmapped_,0.24017697250605707,10
DA60/ID15 post-blk (Apr28-Sep),18,Pump_load,81.46577831617202,31
DA60/ID15 post-blk (Apr28-Sep),18,Retailer,17.82959822329901,76
DA60/ID15 post-blk (Apr28-Sep),18,_unmapped_,0.7046234605289723,7
DA60/ID15 post-blk (Apr28-Sep),19,Pump_load,73.39954584031013,21
DA60/ID15 post-blk (Apr28-Sep),19,Retailer,26.196756657568184,136
DA60/ID15 post-blk (Apr28-Sep),19,_unmapped_,0.4036975021217057,13
DA60/ID15 post-blk (Apr28-Sep),20,Direct_consumer,0.7609423510074876,3
DA60/ID15 post-blk (Apr28-Sep),20,Pump_load,15.644974736713946,2
DA60/ID15 post-blk (Apr28-Sep),20,Retailer,82.55920131490836,90
DA60/ID15 post-blk (Apr28-Sep),20,_unmapped_,1.0348815973701833,6
DA60/ID15 post-blk (Apr28-Sep),21,Direct_consumer,0.35596236969234685,2
DA60/ID15 post-blk (Apr28-Sep),21,Retailer,95.81998474446985,146
DA60/ID15 post-blk (Apr28-Sep),21,_unmapped_,3.8240528858377822,22
DA60/ID15 post-blk (Apr28-Sep),22,Direct_consumer,2.8549131820251024,2
DA60/ID15 post-blk (Apr28-Sep),22,Retailer,95.62983676920076,133
DA60/ID15 post-blk (Apr28-Sep),22,_unmapped_,1.5152500487741436,14
DA60/ID15 post-blk (Apr28-Sep),23,Pump_load,14.17133139658471,1
DA60/ID15 post-blk (Apr28-Sep),23,Retailer,85.04924537660311,100
DA60/ID15 post-blk (Apr28-Sep),23,_unmapped_,0.779423226812159,10
DA15/ID15 (Oct-Dec 2025),0,Direct_consumer,0.029805889146930616,1
DA15/ID15 (Oct-Dec 2025),0,Pump_load,47.95022416512463,35
DA15/ID15 (Oct-Dec 2025),0,Retailer,51.38162715316501,274
DA15/ID15 (Oct-Dec 2025),0,_unmapped_,0.6383427925634306,9
DA15/ID15 (Oct-Dec 2025),1,Direct_consumer,0.026206213784468455,1
DA15/ID15 (Oct-Dec 2025),1,Pump_load,64.19551776684234,57
DA15/ID15 (Oct-Dec 2025),1,Retailer,35.37353560647973,289
DA15/ID15 (Oct-Dec 2025),1,_unmapped_,0.40474041289345725,4
DA15/ID15 (Oct-Dec 2025),2,Direct_consumer,0.012666725778053632,1
DA15/ID15 (Oct-Dec 2025),2,Pump_load,73.7836776571624,100
DA15/ID15 (Oct-Dec 2025),2,Retailer,26.125121917235617,348
DA15/ID15 (Oct-Dec 2025),2,_unmapped_,0.07853369982393252,6
DA15/ID15 (Oct-Dec 2025),3,Pump_load,68.18181818181819,81
DA15/ID15 (Oct-Dec 2025),3,Retailer,31.571328870163107,337
DA15/ID15 (Oct-Dec 2025),3,_unmapped_,0.24685294801871427,11
DA15/ID15 (Oct-Dec 2025),4,Pump_load,77.31812577065351,92
DA15/ID15 (Oct-Dec 2025),4,Retailer,22.403822441430336,341
DA15/ID15 (Oct-Dec 2025),4,_unmapped_,0.27805178791615287,12
DA15/ID15 (Oct-Dec 2025),5,Direct_consumer,0.0432328850355795,2
DA15/ID15 (Oct-Dec 2025),5,Pump_load,81.82115607071498,97
DA15/ID15 (Oct-Dec 2025),5,Retailer,17.686339576785112,313
DA15/ID15 (Oct-Dec 2025),5,_unmapped_,0.44927146746433283,12
DA15/ID15 (Oct-Dec 2025),6,Pump_load,68.36944817032852,52
DA15/ID15 (Oct-Dec 2025),6,Retailer,30.879602516388644,301
DA15/ID15 (Oct-Dec 2025),6,_unmapped_,0.7509493132828293,12
DA15/ID15 (Oct-Dec 2025),7,Direct_consumer,0.02568795555983688,1
DA15/ID15 (Oct-Dec 2025),7,Pump_load,60.60216849158184,38
DA15/ID15 (Oct-Dec 2025),7,Retailer,38.82092283980349,402
DA15/ID15 (Oct-Dec 2025),7,_unmapped_,0.5512207130548331,9
DA15/ID15 (Oct-Dec 2025),8,Pump_load,44.792606862362085,29
DA15/ID15 (Oct-Dec 2025),8,Retailer,53.32273578424108,500
DA15/ID15 (Oct-Dec 2025),8,_unmapped_,1.8846573533968285,27
DA15/ID15 (Oct-Dec 2025),9,Pump_load,53.981561186172144,33
DA15/ID15 (Oct-Dec 2025),9,Retailer,44.62741869081927,321
DA15/ID15 (Oct-Dec 2025),9,_unmapped_,1.3910201230085957,12
DA15/ID15 (Oct-Dec 2025),10,Direct_consumer,0.013389305882630919,2
DA15/ID15 (Oct-Dec 2025),10,Pump_load,74.79108744791955,70
DA15/ID15 (Oct-Dec 2025),10,Retailer,24.20235179219797,371
DA15/ID15 (Oct-Dec 2025),10,_unmapped_,0.9931714539998584,9
DA15/ID15 (Oct-Dec 2025),11,Pump_load,66.68176226874661,98
DA15/ID15 (Oct-Dec 2025),11,Retailer,31.932094269995037,370
DA15/ID15 (Oct-Dec 2025),11,_unmapped_,1.3861434612583612,15
DA15/ID15 (Oct-Dec 2025),12,Pump_load,72.4058850509826,90
DA15/ID15 (Oct-Dec 2025),12,Retailer,27.093815051335422,300
DA15/ID15 (Oct-Dec 2025),12,_unmapped_,0.5002998976819674,8
DA15/ID15 (Oct-Dec 2025),13,Direct_consumer,0.0034940804453787873,1
DA15/ID15 (Oct-Dec 2025),13,Pump_load,69.81172729866817,107
DA15/ID15 (Oct-Dec 2025),13,Retailer,29.53953843197316,233
DA15/ID15 (Oct-Dec 2025),13,_unmapped_,0.6452401889132827,7
DA15/ID15 (Oct-Dec 2025),14,Direct_consumer,0.006762277760559015,2
DA15/ID15 (Oct-Dec 2025),14,Pump_load,78.22828322673354,119
DA15/ID15 (Oct-Dec 2025),14,Retailer,21.32766053365642,281
DA15/ID15 (Oct-Dec 2025),14,_unmapped_,0.43729396184948294,8
DA15/ID15 (Oct-Dec 2025),15,Pump_load,69.37955287616177,112
DA15/ID15 (Oct-Dec 2025),15,Retailer,30.23863350916855,386
DA15/ID15 (Oct-Dec 2025),15,_unmapped_,0.381813614669681,7
DA15/ID15 (Oct-Dec 2025),16,Pump_load,69.06774539844588,69
DA15/ID15 (Oct-Dec 2025),16,Retailer,29.932674055694974,336
DA15/ID15 (Oct-Dec 2025),16,_unmapped_,0.9995805458591344,9
DA15/ID15 (Oct-Dec 2025),17,Pump_load,57.05158107515938,36
DA15/ID15 (Oct-Dec 2025),17,Retailer,42.10310560762196,238
DA15/ID15 (Oct-Dec 2025),17,_unmapped_,0.8453133172186649,8
DA15/ID15 (Oct-Dec 2025),18,Pump_load,44.307177855699784,15
DA15/ID15 (Oct-Dec 2025),18,Retailer,53.688781552608965,240
DA15/ID15 (Oct-Dec 2025),18,_unmapped_,2.0040405916912434,6
DA15/ID15 (Oct-Dec 2025),19,Direct_consumer,0.3350885591191958,2
DA15/ID15 (Oct-Dec 2025),19,Pump_load,1.6594861975426838,1
DA15/ID15 (Oct-Dec 2025),19,Retailer,95.05664592308919,335
DA15/ID15 (Oct-Dec 2025),19,_unmapped_,2.9487793202489234,11
DA15/ID15 (Oct-Dec 2025),20,Pump_load,3.968,2
