regime,hour_class,tech,share_pct_q_at,share_pct_q_marg,share_pct_cells,n_obs
DA15/ID15 (Oct-Dec 2025),Flat,Pump_load,69.32165101727085,69.23144045529907,19.271255060728745,238
DA15/ID15 (Oct-Dec 2025),Flat,Retailer,30.44499135133314,30.612462551264773,78.8663967611336,974
DA15/ID15 (Oct-Dec 2025),Flat,_unmapped_,0.22205061214277633,0.15173403399230181,1.7004048582995952,21
DA15/ID15 (Oct-Dec 2025),Midday,Direct_consumer,0.0027510652736087247,0.002461493018590423,0.18303843807199513,3
DA15/ID15 (Oct-Dec 2025),Midday,Pump_load,71.87463701222084,71.55467899054172,25.25930445393533,414
DA15/ID15 (Oct-Dec 2025),Midday,Retailer,27.380129972550478,27.625643834267677,72.2391702257474,1184
DA15/ID15 (Oct-Dec 2025),Midday,_unmapped_,0.7424819499550657,0.8172156821720215,2.3184868822452716,38
DA15/ID15 (Oct-Dec 2025),Dropped,Direct_consumer,0.005907440493343323,0.006627993763922397,0.13111888111888112,3
DA15/ID15 (Oct-Dec 2025),Dropped,Pump_load,65.48325744913838,65.41656940806251,15.515734265734265,355
DA15/ID15 (Oct-Dec 2025),Dropped,Retailer,33.894588208172436,33.90968061715267,82.0367132867133,1877
DA15/ID15 (Oct-Dec 2025),Dropped,_unmapped_,0.6162469021958389,0.6671219810208839,2.3164335664335662,53
