tech,firm,reform,PC,hour_class,coef,n_rows
Hydro,HC,MTU15-IDA,PC5,Flat,18.936482653326678,23657
Hydro,HC,MTU15-IDA,PC5,Midday,-22.563383880977167,23657
Hydro,IB,MTU15-IDA,PC1,Critical,-23.63601851662077,15984
Hydro,IB,MTU15-IDA,PC1,Flat,94.2396716126298,15984
Hydro,IB,MTU15-IDA,PC1,Midday,-40.21776067989614,15984
Hydro,IB,MTU15-IDA,PC2,Critical,-156.17411524120305,15984
Hydro,IB,MTU15-IDA,PC2,Flat,-87.31633426545531,15984
Hydro,IB,MTU15-IDA,PC2,Midday,-227.6015089999538,15984
Hydro,IB,MTU15-IDA,PC3,Critical,-51.556270838843034,15984
Hydro,IB,MTU15-IDA,PC3,Flat,-57.96250457462737,15984
Hydro,IB,MTU15-IDA,PC3,Midday,-147.51974065394865,15984
Hydro,IB,MTU15-IDA,PC4,Critical,68.8031151294199,15984
Hydro,IB,MTU15-IDA,PC4,Flat,43.846590294002795,15984
Hydro,IB,MTU15-IDA,PC4,Midday,21.97755956908358,15984
Hydro,IB,MTU15-IDA,PC5,Critical,45.56958171202981,15984
Hydro,IB,MTU15-IDA,PC5,Flat,18.803998458518528,15984
Hydro,IB,MTU15-IDA,PC5,Midday,39.530571548452464,15984
Hydro,OTH,MTU15-IDA,PC1,Critical,39.04652181020332,67213
Hydro,OTH,MTU15-IDA,PC1,Flat,33.883790706701916,67213
Hydro,OTH,MTU15-IDA,PC1,Midday,34.72318324063966,67213
Hydro,OTH,MTU15-IDA,PC2,Critical,12.550059301838818,67213
Hydro,OTH,MTU15-IDA,PC2,Flat,4.203625036587976,67213
Hydro,OTH,MTU15-IDA,PC2,Midday,3.5138441367795767,67213
Hydro,OTH,MTU15-IDA,PC3,Critical,10.609352378607037,67213
Hydro,OTH,MTU15-IDA,PC3,Flat,2.466479581926521,67213
Hydro,OTH,MTU15-IDA,PC3,Midday,1.9756704430793572,67213
Hydro,OTH,MTU15-IDA,PC4,Critical,10.793340633283297,67213
Hydro,OTH,MTU15-IDA,PC4,Flat,1.8830294446637375,67213
Hydro,OTH,MTU15-IDA,PC4,Midday,1.6511455600734415,67213
Hydro,OTH,MTU15-IDA,PC5,Critical,13.82625275302084,67213
Hydro,OTH,MTU15-IDA,PC5,Flat,1.6411231060034517,67213
Hydro,OTH,MTU15-IDA,PC5,Midday,1.6874028353786397,67213
Hydro,REP,MTU15-IDA,PC1,Critical,-234.3163525399639,2664
Hydro,REP,MTU15-IDA,PC1,Flat,-176.7114088994324,2664
Hydro,REP,MTU15-IDA,PC1,Midday,-223.6832201515698,2664
Hydro,REP,MTU15-IDA,PC2,Critical,-157.3927027591497,2664
Hydro,REP,MTU15-IDA,PC2,Flat,-149.3301227779339,2664
Hydro,REP,MTU15-IDA,PC2,Midday,-165.4438800724398,2664
Hydro,REP,MTU15-IDA,PC3,Critical,247.87698762660304,2664
Hydro,REP,MTU15-IDA,PC3,Flat,221.83607898617416,2664
Hydro,REP,MTU15-IDA,PC3,Midday,247.92239865001173,2664
Hydro,REP,MTU15-IDA,PC4,Critical,19.190594082041862,2664
Hydro,REP,MTU15-IDA,PC4,Flat,16.60466332180045,2664
Hydro,REP,MTU15-IDA,PC4,Midday,43.9408101367013,2664
Hydro,REP,MTU15-IDA,PC5,Critical,-38.43887861628066,2664
Hydro,REP,MTU15-IDA,PC5,Flat,-43.990592702484214,2664
Hydro,REP,MTU15-IDA,PC5,Midday,-57.97759221625294,2664
Hydro,GE,MTU15-DA,PC1,Critical,-1781.8194580078125,62777
Hydro,GE,MTU15-DA,PC1,Flat,-2145.165252685547,62777
Hydro,GE,MTU15-DA,PC1,Midday,-1522.1439819335938,62777
Hydro,GE,MTU15-DA,PC2,Critical,-114.69964599609375,62777
Hydro,GE,MTU15-DA,PC2,Flat,-134.06147956848145,62777
Hydro,GE,MTU15-DA,PC2,Midday,-105.96751308441162,62777
Hydro,GE,MTU15-DA,PC3,Critical,-32.82551574707031,62777
Hydro,GE,MTU15-DA,PC3,Flat,-42.1458215713501,62777
Hydro,GE,MTU15-DA,PC3,Midday,-29.114309310913086,62777
Hydro,GE,MTU15-DA,PC4,Critical,-18.884164810180664,62777
Hydro,GE,MTU15-DA,PC4,Flat,-21.752727508544922,62777
Hydro,GE,MTU15-DA,PC4,Midday,-14.275546073913574,62777
Hydro,GE,MTU15-DA,PC5,Critical,-14.834372520446777,62777
Hydro,GE,MTU15-DA,PC5,Flat,-14.613763645291328,62777
Hydro,GE,MTU15-DA,PC5,Midday,-9.997097492218018,62777
Hydro,GN,MTU15-DA,PC1,Critical,1871.49365234375,30253
Hydro,GN,MTU15-DA,PC1,Flat,2052.117202758789,30253
Hydro,GN,MTU15-DA,PC1,Midday,2081.3709716796875,30253
Hydro,GN,MTU15-DA,PC2,Critical,84.87772369384766,30253
Hydro,GN,MTU15-DA,PC2,Flat,99.93281078338623,30253
Hydro,GN,MTU15-DA,PC2,Midday,97.98391342163086,30253
Hydro,GN,MTU15-DA,PC3,Critical,52.303070068359375,30253
Hydro,GN,MTU15-DA,PC3,Flat,56.49102210998535,30253
Hydro,GN,MTU15-DA,PC3,Midday,58.49274206161499,30253
Hydro,GN,MTU15-DA,PC4,Critical,64.42112731933594,30253
Hydro,GN,MTU15-DA,PC4,Flat,68.52793073654175,30253
Hydro,GN,MTU15-DA,PC4,Midday,75.2848768234253,30253
Hydro,GN,MTU15-DA,PC5,Critical,22.999326705932617,30253
Hydro,GN,MTU15-DA,PC5,Flat,27.52932071685791,30253
Hydro,GN,MTU15-DA,PC5,Midday,24.981419444084167,30253
Hydro,HC,MTU15-DA,PC1,Critical,337.7134704589844,81546
Hydro,HC,MTU15-DA,PC1,Flat,297.8181343078613,81546
Hydro,HC,MTU15-DA,PC1,Midday,340.9482431411743,81546
Hydro,HC,MTU15-DA,PC2,Critical,-88.46516418457031,81546
Hydro,HC,MTU15-DA,PC2,Flat,-79.04857635498047,81546
Hydro,HC,MTU15-DA,PC2,Midday,-104.86956787109375,81546
Hydro,HC,MTU15-DA,PC3,Critical,-4.830475330352783,81546
Hydro,HC,MTU15-DA,PC3,Flat,8.299055576324463,81546
Hydro,HC,MTU15-DA,PC3,Midday,0.7968668937683105,81546
Hydro,HC,MTU15-DA,PC4,Critical,107.37687683105469,81546
Hydro,HC,MTU15-DA,PC4,Flat,115.65251731872559,81546
Hydro,HC,MTU15-DA,PC4,Midday,134.7715835571289,81546
Hydro,HC,MTU15-DA,PC5,Critical,-42.396575927734375,81546
Hydro,HC,MTU15-DA,PC5,Flat,-56.257391929626465,81546
Hydro,HC,MTU15-DA,PC5,Midday,-63.99594688415527,81546
Hydro,IB,MTU15-DA,PC1,Critical,-189.0755157470703,61692
Hydro,IB,MTU15-DA,PC1,Flat,-178.33569717407227,61692
Hydro,IB,MTU15-DA,PC1,Midday,-188.47353768348694,61692
Hydro,IB,MTU15-DA,PC2,Critical,-116.8120346069336,61692
Hydro,IB,MTU15-DA,PC2,Flat,-96.00124168395996,61692
Hydro,IB,MTU15-DA,PC2,Midday,-82.58477783203125,61692
Hydro,IB,MTU15-DA,PC3,Critical,40.48606872558594,61692
Hydro,IB,MTU15-DA,PC3,Flat,52.94855308532715,61692
Hydro,IB,MTU15-DA,PC3,Midday,128.87261962890625,61692
Hydro,IB,MTU15-DA,PC4,Critical,133.47018432617188,61692
Hydro,IB,MTU15-DA,PC4,Flat,148.00170707702637,61692
Hydro,IB,MTU15-DA,PC4,Midday,191.17889022827148,61692
Hydro,IB,MTU15-DA,PC5,Critical,-51.227413177490234,61692
Hydro,IB,MTU15-DA,PC5,Flat,-38.101717948913574,61692
Hydro,IB,MTU15-DA,PC5,Midday,-75.17705917358398,61692
Hydro,OTH,MTU15-DA,PC1,Critical,-107.42617797851562,224301
Hydro,OTH,MTU15-DA,PC1,Flat,-105.33418464660645,224301
Hydro,OTH,MTU15-DA,PC1,Midday,-109.735276222229,224301
Hydro,OTH,MTU15-DA,PC2,Critical,-6.733232498168945,224301
Hydro,OTH,MTU15-DA,PC2,Flat,-6.62857673317194,224301
Hydro,OTH,MTU15-DA,PC2,Midday,-6.900934502482414,224301
Hydro,OTH,MTU15-DA,PC3,Critical,-2.0264272689819336,224301
Hydro,OTH,MTU15-DA,PC3,Flat,-2.0133947106078267,224301
Hydro,OTH,MTU15-DA,PC3,Midday,-2.092945970594883,224301
Hydro,OTH,MTU15-DA,PC4,Critical,-0.9198817610740662,224301
Hydro,OTH,MTU15-DA,PC4,Flat,-0.9311308925971389,224301
Hydro,OTH,MTU15-DA,PC4,Midday,-0.964987725019455,224301
Hydro,OTH,MTU15-DA,PC5,Critical,-0.7339228391647339,224301
Hydro,OTH,MTU15-DA,PC5,Flat,-0.7601680886000395,224301
Hydro,OTH,MTU15-DA,PC5,Midday,-0.7848960720002651,224301
Hydro,REP,MTU15-DA,PC1,Critical,-185.03018188476562,10282
Hydro,REP,MTU15-DA,PC1,Flat,-114.66596221923828,10282
Hydro,REP,MTU15-DA,PC1,Midday,-249.7723617553711,10282
Hydro,REP,MTU15-DA,PC2,Critical,-78.6765365600586,10282
Hydro,REP,MTU15-DA,PC2,Flat,-74.4860291481018,10282
Hydro,REP,MTU15-DA,PC2,Midday,-109.29949378967285,10282
Hydro,REP,MTU15-DA,PC3,Critical,298.0837707519531,10282
Hydro,REP,MTU15-DA,PC3,Flat,263.87334060668945,10282
Hydro,REP,MTU15-DA,PC3,Midday,325.4556179046631,10282
Hydro,REP,MTU15-DA,PC4,Critical,38.44112777709961,10282
Hydro,REP,MTU15-DA,PC4,Flat,34.1520414352417,10282
Hydro,REP,MTU15-DA,PC4,Midday,56.970096588134766,10282
Hydro,REP,MTU15-DA,PC5,Critical,52.51169204711914,10282
Hydro,REP,MTU15-DA,PC5,Flat,34.998491287231445,10282
Hydro,REP,MTU15-DA,PC5,Midday,97.75630569458008,10282
Hydro_pump,GE,ISP15,PC1,Critical,567.672761894842,9748
Hydro_pump,GE,ISP15,PC1,Flat,691.5944108836778,9748
Hydro_pump,GE,ISP15,PC1,Midday,655.0801241249704,9748
Hydro_pump,GE,ISP15,PC2,Critical,3.7010561783023666,9748
Hydro_pump,GE,ISP15,PC2,Flat,-2.8446174654644154,9748
Hydro_pump,GE,ISP15,PC2,Midday,-2.686209160687325,9748
Hydro_pump,GE,ISP15,PC3,Critical,-14.836342687715627,9748
Hydro_pump,GE,ISP15,PC3,Flat,-5.555143384536521,9748
Hydro_pump,GE,ISP15,PC3,Midday,-5.23444764616047,9748
Hydro_pump,GE,ISP15,PC4,Critical,26.474890547129654,9748
Hydro_pump,GE,ISP15,PC4,Flat,15.310940203486485,9748
Hydro_pump,GE,ISP15,PC4,Midday,14.438326965218081,9748
Hydro_pump,GE,ISP15,PC5,Critical,-13.561827501169192,9748
Hydro_pump,GE,ISP15,PC5,Flat,-9.698306727107848,9748
Hydro_pump,GE,ISP15,PC5,Midday,-9.165189842612683,9748
Hydro_pump,GN,ISP15,PC1,Critical,244.6106752502082,5005
Hydro_pump,GN,ISP15,PC1,Flat,244.16667265283542,5005
Hydro_pump,GN,ISP15,PC1,Midday,244.1666726528366,5005
Hydro_pump,GN,ISP15,PC2,Critical,-81.06506283791653,5005
Hydro_pump,GN,ISP15,PC2,Flat,-81.04489835334422,5005
Hydro_pump,GN,ISP15,PC2,Midday,-81.04489835334415,5005
Hydro_pump,GN,ISP15,PC3,Critical,114.35900997901899,5005
Hydro_pump,GN,ISP15,PC3,Flat,114.33300270022677,5005
Hydro_pump,GN,ISP15,PC3,Midday,114.33300270022683,5005
Hydro_pump,GN,ISP15,PC4,Critical,-132.2828043700007,5005
Hydro_pump,GN,ISP15,PC4,Flat,-132.25414852311565,5005
Hydro_pump,GN,ISP15,PC4,Midday,-132.25414852311576,5005
Hydro_pump,GN,ISP15,PC5,Critical,44.463501706290685,5005
Hydro_pump,GN,ISP15,PC5,Flat,44.454731107207486,5005
Hydro_pump,GN,ISP15,PC5,Midday,44.45473110720751,5005
Hydro_pump,IB,ISP15,PC1,Critical,107.99396708626695,4987
Hydro_pump,IB,ISP15,PC1,Flat,128.39255568242197,4987
Hydro_pump,IB,ISP15,PC1,Midday,124.14128358705163,4987
Hydro_pump,IB,ISP15,PC2,Critical,9.257465028447928,4987
Hydro_pump,IB,ISP15,PC2,Flat,22.39242689672585,4987
Hydro_pump,IB,ISP15,PC2,Midday,11.409044604658988,4987
Hydro_pump,IB,ISP15,PC3,Critical,-56.87657328935228,4987
Hydro_pump,IB,ISP15,PC3,Flat,-73.45232996943689,4987
Hydro_pump,IB,ISP15,PC3,Midday,-60.65261832815049,4987
Hydro_pump,IB,ISP15,PC4,Critical,204.60948164887824,4987
Hydro_pump,IB,ISP15,PC4,Flat,200.40068894861417,4987
Hydro_pump,IB,ISP15,PC4,Midday,182.7843556742899,4987
Hydro_pump,IB,ISP15,PC5,Critical,18.65403288013769,4987
Hydro_pump,IB,ISP15,PC5,Flat,24.252450901012438,4987
Hydro_pump,IB,ISP15,PC5,Midday,27.305443158265778,4987
Hydro_pump,REP,ISP15,PC1,Critical,29.03823077419591,4974
Hydro_pump,REP,ISP15,PC1,Flat,114.30006757536783,4974
Hydro_pump,REP,ISP15,PC1,Midday,-14.526149216514177,4974
Hydro_pump,REP,ISP15,PC2,Critical,-46.98899752519291,4974
Hydro_pump,REP,ISP15,PC2,Flat,-23.35603466803132,4974
Hydro_pump,REP,ISP15,PC2,Midday,-60.12282664647881,4974
Hydro_pump,REP,ISP15,PC3,Critical,2.053006764669674,4974
Hydro_pump,REP,ISP15,PC3,Flat,-9.880051521730326,4974
Hydro_pump,REP,ISP15,PC3,Midday,16.39683991556192,4974
Hydro_pump,REP,ISP15,PC4,Critical,50.88488806328051,4974
Hydro_pump,REP,ISP15,PC4,Flat,47.82356915227418,4974
Hydro_pump,REP,ISP15,PC4,Midday,41.4121692914855,4974
Hydro_pump,REP,ISP15,PC5,Critical,-27.558658914120546,4974
Hydro_pump,REP,ISP15,PC5,Flat,-23.81509883517951,4974
Hydro_pump,REP,ISP15,PC5,Midday,-27.239924242463683,4974
Hydro_pump,GE,MTU15-IDA,PC1,Critical,-537.5176394844315,4762
Hydro_pump,GE,MTU15-IDA,PC1,Flat,-591.4348769971216,4762
Hydro_pump,GE,MTU15-IDA,PC1,Midday,-615.7067724285541,4762
Hydro_pump,GE,MTU15-IDA,PC2,Critical,4.379067534110563,4762
Hydro_pump,GE,MTU15-IDA,PC2,Flat,4.296584453220669,4762
Hydro_pump,GE,MTU15-IDA,PC2,Midday,4.860071266101873,4762
Hydro_pump,GE,MTU15-IDA,PC3,Critical,0.855408325500274,4762
Hydro_pump,GE,MTU15-IDA,PC3,Flat,1.249356476153873,4762
Hydro_pump,GE,MTU15-IDA,PC3,Midday,0.9648312305563876,4762
Hydro_pump,GE,MTU15-IDA,PC4,Critical,-7.210546844523489,4762
Hydro_pump,GE,MTU15-IDA,PC4,Flat,-7.753624696387058,4762
Hydro_pump,GE,MTU15-IDA,PC4,Midday,-7.929413614874262,4762
Hydro_pump,GE,MTU15-IDA,PC5,Critical,5.466228369239577,4762
Hydro_pump,GE,MTU15-IDA,PC5,Flat,5.69107239861883,4762
Hydro_pump,GE,MTU15-IDA,PC5,Midday,5.977799863074576,4762
Hydro_pump,GN,MTU15-IDA,PC1,Critical,7.979251971500977,2627
Hydro_pump,GN,MTU15-IDA,PC1,Flat,11.407532477973351,2627
Hydro_pump,GN,MTU15-IDA,PC1,Midday,4.338713583130228,2627
Hydro_pump,GN,MTU15-IDA,PC2,Critical,-4.092780529834026,2627
Hydro_pump,GN,MTU15-IDA,PC2,Flat,-4.467952387946494,2627
Hydro_pump,GN,MTU15-IDA,PC2,Midday,-3.6773690233449656,2627
Hydro_pump,GN,MTU15-IDA,PC3,Critical,2.5030532301741477,2627
Hydro_pump,GN,MTU15-IDA,PC3,Flat,2.9551509484866396,2627
Hydro_pump,GN,MTU15-IDA,PC3,Midday,2.012778565966942,2627
Hydro_pump,GN,MTU15-IDA,PC4,Critical,0.9122425230470701,2627
Hydro_pump,GN,MTU15-IDA,PC4,Flat,0.47194970553280874,2627
Hydro_pump,GN,MTU15-IDA,PC4,Midday,1.3758059424250728,2627
Hydro_pump,GN,MTU15-IDA,PC5,Critical,-2.0929117269804696,2627
Hydro_pump,GN,MTU15-IDA,PC5,Flat,-1.987912158859674,2627
Hydro_pump,GN,MTU15-IDA,PC5,Midday,-2.196514278882699,2627
Hydro_pump,IB,MTU15-IDA,PC1,Critical,-486.7101716040568,2646
Hydro_pump,IB,MTU15-IDA,PC1,Flat,-493.7970980317683,2646
Hydro_pump,IB,MTU15-IDA,PC1,Midday,-545.7588337212146,2646
Hydro_pump,IB,MTU15-IDA,PC2,Critical,-108.23618752518922,2646
Hydro_pump,IB,MTU15-IDA,PC2,Flat,-151.73264959344286,2646
Hydro_pump,IB,MTU15-IDA,PC2,Midday,-47.36164012330341,2646
Hydro_pump,IB,MTU15-IDA,PC3,Critical,181.40636655914503,2646
Hydro_pump,IB,MTU15-IDA,PC3,Flat,237.250159744171,2646
Hydro_pump,IB,MTU15-IDA,PC3,Midday,90.56422213662195,2646
Hydro_pump,IB,MTU15-IDA,PC4,Critical,22.737832796414718,2646
Hydro_pump,IB,MTU15-IDA,PC4,Flat,44.364555216760465,2646
Hydro_pump,IB,MTU15-IDA,PC4,Midday,4.703942465815771,2646
Hydro_pump,IB,MTU15-IDA,PC5,Critical,-64.56111430744009,2646
Hydro_pump,IB,MTU15-IDA,PC5,Flat,-40.50588108590628,2646
Hydro_pump,IB,MTU15-IDA,PC5,Midday,-104.46924004453777,2646
Hydro_pump,REP,MTU15-IDA,PC1,Critical,-277.3557255836476,2664
Hydro_pump,REP,MTU15-IDA,PC1,Flat,-417.78968796807317,2664
Hydro_pump,REP,MTU15-IDA,PC1,Midday,-81.71048710469492,2664
Hydro_pump,REP,MTU15-IDA,PC2,Critical,-78.5343683325865,2664
Hydro_pump,REP,MTU15-IDA,PC2,Flat,-118.24267554435805,2664
Hydro_pump,REP,MTU15-IDA,PC2,Midday,-23.691654354213433,2664
Hydro_pump,REP,MTU15-IDA,PC3,Critical,58.179901417007734,2664
Hydro_pump,REP,MTU15-IDA,PC3,Flat,87.53302660629635,2664
Hydro_pump,REP,MTU15-IDA,PC3,Midday,25.80248788861188,2664
Hydro_pump,REP,MTU15-IDA,PC4,Critical,-23.38449391139936,2664
Hydro_pump,REP,MTU15-IDA,PC4,Flat,-35.00805812378418,2664
Hydro_pump,REP,MTU15-IDA,PC4,Midday,-23.872733062870125,2664
Hydro_pump,REP,MTU15-IDA,PC5,Critical,0.1605118959891499,2664
Hydro_pump,REP,MTU15-IDA,PC5,Flat,0.21745003214274158,2664
Hydro_pump,REP,MTU15-IDA,PC5,Midday,7.44101524451303,2664
Hydro_pump,GE,MTU15-DA,PC1,Critical,185.67453002929688,20384
Hydro_pump,GE,MTU15-DA,PC1,Flat,206.73660850524902,20384
Hydro_pump,GE,MTU15-DA,PC1,Midday,221.27043533325195,20384
Hydro_pump,GE,MTU15-DA,PC2,Critical,-0.5388504266738892,20384
Hydro_pump,GE,MTU15-DA,PC2,Flat,-1.0325143039226532,20384
Hydro_pump,GE,MTU15-DA,PC2,Midday,-2.3787416219711304,20384
Hydro_pump,GE,MTU15-DA,PC3,Critical,-3.2848093509674072,20384
Hydro_pump,GE,MTU15-DA,PC3,Flat,-2.075016498565674,20384
Hydro_pump,GE,MTU15-DA,PC3,Midday,0.3525657653808594,20384
Hydro_pump,GE,MTU15-DA,PC4,Critical,7.750186443328857,20384
Hydro_pump,GE,MTU15-DA,PC4,Flat,5.672851324081421,20384
Hydro_pump,GE,MTU15-DA,PC4,Midday,2.2192564010620117,20384
Hydro_pump,GE,MTU15-DA,PC5,Critical,-4.445074558258057,20384
Hydro_pump,GE,MTU15-DA,PC5,Flat,-3.4450024366378784,20384
Hydro_pump,GE,MTU15-DA,PC5,Midday,-2.0069527626037598,20384
Hydro_pump,GN,MTU15-DA,PC1,Critical,2436.51806640625,10209
Hydro_pump,GN,MTU15-DA,PC1,Flat,2442.080828666687,10209
Hydro_pump,GN,MTU15-DA,PC1,Midday,2371.452896118164,10209
Hydro_pump,GN,MTU15-DA,PC2,Critical,8.3772611618042,10209
Hydro_pump,GN,MTU15-DA,PC2,Flat,8.361267060041428,10209
Hydro_pump,GN,MTU15-DA,PC2,Midday,8.478873655200005,10209
Hydro_pump,GN,MTU15-DA,PC3,Critical,-32.837947845458984,10209
Hydro_pump,GN,MTU15-DA,PC3,Flat,-32.8760694116354,10209
Hydro_pump,GN,MTU15-DA,PC3,Midday,-32.29489082098007,10209
Hydro_pump,GN,MTU15-DA,PC4,Critical,53.139652252197266,10209
Hydro_pump,GN,MTU15-DA,PC4,Flat,53.23300424218178,10209
Hydro_pump,GN,MTU15-DA,PC4,Midday,51.96251833438873,10209
Hydro_pump,GN,MTU15-DA,PC5,Critical,-25.80544090270996,10209
Hydro_pump,GN,MTU15-DA,PC5,Flat,-25.860924039036036,10209
Hydro_pump,GN,MTU15-DA,PC5,Midday,-25.13872742652893,10209
Hydro_pump,IB,MTU15-DA,PC1,Critical,116.5592041015625,10204
Hydro_pump,IB,MTU15-DA,PC1,Flat,70.19810104370117,10204
Hydro_pump,IB,MTU15-DA,PC1,Midday,245.71487426757812,10204
Hydro_pump,IB,MTU15-DA,PC2,Critical,201.58370971679688,10204
Hydro_pump,IB,MTU15-DA,PC2,Flat,217.27829551696777,10204
Hydro_pump,IB,MTU15-DA,PC2,Midday,169.2115936279297,10204
Hydro_pump,IB,MTU15-DA,PC3,Critical,23.452890396118164,10204
Hydro_pump,IB,MTU15-DA,PC3,Flat,18.144437313079834,10204
Hydro_pump,IB,MTU15-DA,PC3,Midday,55.82505989074707,10204
Hydro_pump,IB,MTU15-DA,PC4,Critical,-71.25328063964844,10204
Hydro_pump,IB,MTU15-DA,PC4,Flat,-99.20109176635742,10204
Hydro_pump,IB,MTU15-DA,PC4,Midday,-45.4545841217041,10204
Hydro_pump,IB,MTU15-DA,PC5,Critical,-229.33128356933594,10204
Hydro_pump,IB,MTU15-DA,PC5,Flat,-236.36608409881592,10204
Hydro_pump,IB,MTU15-DA,PC5,Midday,-214.24143600463867,10204
Hydro_pump,REP,MTU15-DA,PC1,Critical,-107.56951904296875,10282
Hydro_pump,REP,MTU15-DA,PC1,Flat,-69.1331787109375,10282
Hydro_pump,REP,MTU15-DA,PC1,Midday,-183.61231231689453,10282
Hydro_pump,REP,MTU15-DA,PC2,Critical,37.431915283203125,10282
Hydro_pump,REP,MTU15-DA,PC2,Flat,48.235435485839844,10282
Hydro_pump,REP,MTU15-DA,PC2,Midday,15.572488784790039,10282
Hydro_pump,REP,MTU15-DA,PC3,Critical,-37.06767272949219,10282
Hydro_pump,REP,MTU15-DA,PC3,Flat,-41.719653606414795,10282
Hydro_pump,REP,MTU15-DA,PC3,Midday,-19.447603225708008,10282
Hydro_pump,REP,MTU15-DA,PC4,Critical,3.5803887844085693,10282
Hydro_pump,REP,MTU15-DA,PC4,Flat,-1.0941669940948486,10282
Hydro_pump,REP,MTU15-DA,PC4,Midday,-4.5541136264801025,10282
Hydro_pump,REP,MTU15-DA,PC5,Critical,18.281797409057617,10282
Hydro_pump,REP,MTU15-DA,PC5,Flat,22.3215594291687,10282
Hydro_pump,REP,MTU15-DA,PC5,Midday,18.216684140264988,10282
Nuclear,GE,ISP15,PC1,Critical,-244.67152365410902,13528
Nuclear,GE,ISP15,PC1,Flat,-262.098762889067,13528
Nuclear,GE,ISP15,PC1,Midday,-129.8331540930298,13528
Nuclear,GE,ISP15,PC2,Critical,2296.88347533188,13528
Nuclear,GE,ISP15,PC2,Flat,2326.614096843811,13528
Nuclear,GE,ISP15,PC2,Midday,2227.5138572629426,13528
Nuclear,GE,ISP15,PC3,Critical,573.6288332568921,13528
Nuclear,GE,ISP15,PC3,Flat,528.5469221214606,13528
Nuclear,GE,ISP15,PC3,Midday,613.0239093958817,13528
Nuclear,GE,ISP15,PC4,Critical,-1573.5864935703962,13528
Nuclear,GE,ISP15,PC4,Flat,-1510.7389382491624,13528
Nuclear,GE,ISP15,PC4,Midday,-1585.504753225214,13528
Nuclear,GE,ISP15,PC5,Critical,-662.9525338540268,13528
Nuclear,GE,ISP15,PC5,Flat,-616.7558806014551,13528
Nuclear,GE,ISP15,PC5,Midday,-670.3594106748604,13528
Nuclear,GN,ISP15,PC1,Critical,34.96863633359322,5005
Nuclear,GN,ISP15,PC1,Flat,50.16844263958406,5005
Nuclear,GN,ISP15,PC1,Midday,21.595915101957647,5005
Nuclear,GN,ISP15,PC2,Critical,11.44069101751212,5005
Nuclear,GN,ISP15,PC2,Flat,19.68726518870516,5005
Nuclear,GN,ISP15,PC2,Midday,4.0781473441786416,5005
Nuclear,GN,ISP15,PC3,Critical,-3.1311846485195263,5005
Nuclear,GN,ISP15,PC3,Flat,-0.22628132898555142,5005
Nuclear,GN,ISP15,PC3,Midday,-5.756921774021077,5005
Nuclear,GN,ISP15,PC4,Critical,2.439986619201786,5005
Nuclear,GN,ISP15,PC4,Flat,5.979418237312478,5005
Nuclear,GN,ISP15,PC4,Midday,-0.9122557595565213,5005
Nuclear,GN,ISP15,PC5,Critical,4.935825421347991,5005
Nuclear,GN,ISP15,PC5,Flat,8.089035103538057,5005
Nuclear,GN,ISP15,PC5,Midday,1.7542613134028664,5005
Nuclear,IB,ISP15,PC1,Critical,-352.0085237847939,9541
Nuclear,IB,ISP15,PC1,Flat,-568.4941188796366,9541
Nuclear,IB,ISP15,PC1,Midday,-346.5758574525353,9541
Nuclear,IB,ISP15,PC2,Critical,657.8065532753386,9541
Nuclear,IB,ISP15,PC2,Flat,667.1011319352064,9541
Nuclear,IB,ISP15,PC2,Midday,560.1094069935375,9541
Nuclear,IB,ISP15,PC3,Critical,485.97327030171255,9541
Nuclear,IB,ISP15,PC3,Flat,481.1507582137521,9541
Nuclear,IB,ISP15,PC3,Midday,534.9616827636022,9541
Nuclear,IB,ISP15,PC4,Critical,-1301.7600122041513,9541
Nuclear,IB,ISP15,PC4,Flat,-1237.6488528735003,9541
Nuclear,IB,ISP15,PC4,Midday,-1361.95794854457,9541
Nuclear,IB,ISP15,PC5,Critical,-163.96657647676565,9541
Nuclear,IB,ISP15,PC5,Flat,-120.74020425090283,9541
Nuclear,IB,ISP15,PC5,Midday,-159.32836474164318,9541
Nuclear,GE,MTU15-IDA,PC1,Critical,-730.5099474274242,7307
Nuclear,GE,MTU15-IDA,PC1,Flat,-804.8985011359163,7307
Nuclear,GE,MTU15-IDA,PC1,Midday,-825.5667845977143,7307
Nuclear,GE,MTU15-IDA,PC2,Critical,163.22284749750574,7307
Nuclear,GE,MTU15-IDA,PC2,Flat,241.4707321626082,7307
Nuclear,GE,MTU15-IDA,PC2,Midday,150.31912404857312,7307
Nuclear,GE,MTU15-IDA,PC3,Critical,138.13189471624523,7307
Nuclear,GE,MTU15-IDA,PC3,Flat,90.92998073390169,7307
Nuclear,GE,MTU15-IDA,PC3,Midday,175.25128366270974,7307
Nuclear,GE,MTU15-IDA,PC4,Critical,-8.880647105128947,7307
Nuclear,GE,MTU15-IDA,PC4,Flat,47.92073524077853,7307
Nuclear,GE,MTU15-IDA,PC4,Midday,-68.64083203011904,7307
Nuclear,GE,MTU15-IDA,PC5,Critical,30.81740073426498,7307
Nuclear,GE,MTU15-IDA,PC5,Flat,92.8600131772319,7307
Nuclear,GE,MTU15-IDA,PC5,Midday,-8.99136967644234,7307
Nuclear,GN,MTU15-IDA,PC1,Critical,-1602.3286320149325,2556
Nuclear,GN,MTU15-IDA,PC1,Flat,-1409.8666417301552,2556
Nuclear,GN,MTU15-IDA,PC1,Midday,-1658.97508823845,2556
