tech,firm,reform,PC,hour_class,coef,n_rows
Hydro,GN,MTU15-DA,PC3,Midday,16.7607527700984,4565
Hydro,GN,MTU15-DA,PC4,Critical,7.065110550436558,4565
Hydro,GN,MTU15-DA,PC4,Flat,10.27798645456046,4565
Hydro,GN,MTU15-DA,PC4,Midday,10.316926439400671,4565
Hydro,GN,MTU15-DA,PC5,Critical,2.5222762799773957,4565
Hydro,GN,MTU15-DA,PC5,Flat,6.368624069519525,4565
Hydro,GN,MTU15-DA,PC5,Midday,14.459052865513154,4565
Hydro,HC,MTU15-DA,PC1,Critical,23.301158741764546,59532
Hydro,HC,MTU15-DA,PC1,Flat,43.576422098714815,59532
Hydro,HC,MTU15-DA,PC1,Midday,58.36805751088392,59532
Hydro,HC,MTU15-DA,PC2,Critical,16.935723394954767,59532
Hydro,HC,MTU15-DA,PC2,Flat,13.725724540672179,59532
Hydro,HC,MTU15-DA,PC2,Midday,49.280503921720836,59532
Hydro,HC,MTU15-DA,PC3,Critical,0.6938121892713995,59532
Hydro,HC,MTU15-DA,PC3,Flat,3.5203465345382066,59532
Hydro,HC,MTU15-DA,PC3,Midday,-10.709001064871254,59532
Hydro,HC,MTU15-DA,PC4,Critical,-0.2835081070210242,59532
Hydro,HC,MTU15-DA,PC4,Flat,1.560597901155088,59532
Hydro,HC,MTU15-DA,PC4,Midday,-1.3533335303797502,59532
Hydro,HC,MTU15-DA,PC5,Critical,5.744693100470961,59532
Hydro,HC,MTU15-DA,PC5,Flat,6.676053687673983,59532
Hydro,HC,MTU15-DA,PC5,Midday,4.3917938213428735,59532
Hydro,IB,MTU15-DA,PC1,Critical,-66.45195411485899,26346
Hydro,IB,MTU15-DA,PC1,Flat,-49.88702242689672,26346
Hydro,IB,MTU15-DA,PC1,Midday,68.30566163605003,26346
Hydro,IB,MTU15-DA,PC2,Critical,-14.074305364277489,26346
Hydro,IB,MTU15-DA,PC2,Flat,-17.43348124748886,26346
Hydro,IB,MTU15-DA,PC2,Midday,-21.504926198701643,26346
Hydro,IB,MTU15-DA,PC3,Critical,5.693131451676544,26346
Hydro,IB,MTU15-DA,PC3,Flat,1.602816295064903,26346
Hydro,IB,MTU15-DA,PC3,Midday,3.5409379889583126,26346
Hydro,IB,MTU15-DA,PC4,Critical,-10.291772125551262,26346
Hydro,IB,MTU15-DA,PC4,Flat,-7.7337910406940615,26346
Hydro,IB,MTU15-DA,PC4,Midday,-3.6162199609185475,26346
Hydro,IB,MTU15-DA,PC5,Critical,3.085239769422947,26346
Hydro,IB,MTU15-DA,PC5,Flat,3.660439750820289,26346
Hydro,IB,MTU15-DA,PC5,Midday,1.4975719259298452,26346
Hydro,REP,MTU15-DA,PC1,Critical,-103.45394634481524,1456
Hydro,REP,MTU15-DA,PC1,Flat,-151.10502681404617,1456
Hydro,REP,MTU15-DA,PC1,Midday,-145.696664336936,1456
Hydro,REP,MTU15-DA,PC2,Critical,28.61784378281757,1456
Hydro,REP,MTU15-DA,PC2,Flat,69.65966684303565,1456
Hydro,REP,MTU15-DA,PC2,Midday,60.62443806790539,1456
Hydro,REP,MTU15-DA,PC3,Critical,22.643624573453348,1456
Hydro,REP,MTU15-DA,PC3,Flat,24.214693175263033,1456
Hydro,REP,MTU15-DA,PC3,Midday,33.03698166489107,1456
Hydro,REP,MTU15-DA,PC4,Critical,-1.023359564687216,1456
Hydro,REP,MTU15-DA,PC4,Flat,11.589832724782188,1456
Hydro,REP,MTU15-DA,PC4,Midday,-2.319668301574331,1456
Hydro,REP,MTU15-DA,PC5,Critical,5.191439622263639,1456
Hydro,REP,MTU15-DA,PC5,Flat,7.496786162652421,1456
Hydro,REP,MTU15-DA,PC5,Midday,4.5482513144576755,1456
Hydro_pump,GE,ISP15,PC1,Critical,-6.721359014425638,835
Hydro_pump,GE,ISP15,PC1,Flat,-71.51973982268133,835
Hydro_pump,GE,ISP15,PC1,Midday,-67.78244905086092,835
Hydro_pump,GE,ISP15,PC2,Critical,0.008889159592644242,835
Hydro_pump,GE,ISP15,PC2,Flat,9.855379589812376,835
Hydro_pump,GE,ISP15,PC2,Midday,3.529430748673164,835
Hydro_pump,GE,ISP15,PC3,Critical,-23.084342150353272,835
Hydro_pump,GE,ISP15,PC3,Flat,-31.292293772916523,835
Hydro_pump,GE,ISP15,PC3,Midday,-25.32835438631382,835
Hydro_pump,GE,ISP15,PC4,Critical,22.964116631078916,835
Hydro_pump,GE,ISP15,PC4,Flat,18.94631653626836,835
Hydro_pump,GE,ISP15,PC4,Midday,22.5320753676386,835
Hydro_pump,GE,ISP15,PC5,Critical,-6.77975164975918,835
Hydro_pump,GE,ISP15,PC5,Flat,-7.11474880690326,835
Hydro_pump,GE,ISP15,PC5,Midday,-6.6467949170617695,835
Hydro_pump,IB,ISP15,PC1,Critical,-73.14519063981236,3922
Hydro_pump,IB,ISP15,PC1,Flat,70.59540826103306,3922
Hydro_pump,IB,ISP15,PC1,Midday,-55.618646127738934,3922
Hydro_pump,IB,ISP15,PC2,Critical,-18.707301257260454,3922
Hydro_pump,IB,ISP15,PC2,Flat,-17.754456425819154,3922
Hydro_pump,IB,ISP15,PC2,Midday,-22.52930408917792,3922
Hydro_pump,IB,ISP15,PC3,Critical,-6.074842539604581,3922
Hydro_pump,IB,ISP15,PC3,Flat,-4.935871342577259,3922
Hydro_pump,IB,ISP15,PC3,Midday,-4.113586060837843,3922
Hydro_pump,IB,ISP15,PC4,Critical,-2.6048169593210413,3922
Hydro_pump,IB,ISP15,PC4,Flat,-1.9043001158090698,3922
Hydro_pump,IB,ISP15,PC4,Midday,1.016529183952915,3922
Hydro_pump,IB,ISP15,PC5,Critical,-3.8446744892778693,3922
Hydro_pump,IB,ISP15,PC5,Flat,-3.230709041315909,3922
Hydro_pump,IB,ISP15,PC5,Midday,0.8606551455404317,3922
Hydro_pump,REP,ISP15,PC1,Critical,-38.82110358574134,3427
Hydro_pump,REP,ISP15,PC1,Flat,57.92303573422309,3427
Hydro_pump,REP,ISP15,PC1,Midday,-138.9088522087656,3427
Hydro_pump,REP,ISP15,PC2,Critical,11.626948441747315,3427
Hydro_pump,REP,ISP15,PC2,Flat,19.089358500132928,3427
Hydro_pump,REP,ISP15,PC2,Midday,-10.140259042885168,3427
Hydro_pump,REP,ISP15,PC3,Critical,6.364327185526181,3427
Hydro_pump,REP,ISP15,PC3,Flat,10.538768542658797,3427
Hydro_pump,REP,ISP15,PC3,Midday,4.149800679792967,3427
Hydro_pump,REP,ISP15,PC4,Critical,-8.13866560032851,3427
Hydro_pump,REP,ISP15,PC4,Flat,-7.3314831931382605,3427
Hydro_pump,REP,ISP15,PC4,Midday,-7.540510444883754,3427
Hydro_pump,REP,ISP15,PC5,Critical,-8.059155283006097,3427
Hydro_pump,REP,ISP15,PC5,Flat,-5.029034557530654,3427
Hydro_pump,REP,ISP15,PC5,Midday,-7.734855305407139,3427
Hydro_pump,GE,MTU15-IDA,PC1,Critical,52.229319294863345,713
Hydro_pump,GE,MTU15-IDA,PC1,Flat,-95.85756859033667,713
Hydro_pump,GE,MTU15-IDA,PC1,Midday,-27.845073956019093,713
Hydro_pump,GE,MTU15-IDA,PC2,Critical,-2.117618285575626,713
Hydro_pump,GE,MTU15-IDA,PC2,Flat,-5.014327377252599,713
Hydro_pump,GE,MTU15-IDA,PC2,Midday,9.036225412135435,713
Hydro_pump,GE,MTU15-IDA,PC3,Critical,-4.070477479439277,713
Hydro_pump,GE,MTU15-IDA,PC3,Flat,4.801412389438577,713
Hydro_pump,GE,MTU15-IDA,PC3,Midday,-11.951958400761985,713
Hydro_pump,GE,MTU15-IDA,PC4,Critical,19.089912580718583,713
Hydro_pump,GE,MTU15-IDA,PC4,Flat,19.479140664479274,713
Hydro_pump,GE,MTU15-IDA,PC4,Midday,20.647664134403247,713
Hydro_pump,GE,MTU15-IDA,PC5,Critical,-3.539045191144665,713
Hydro_pump,GE,MTU15-IDA,PC5,Flat,-2.048914263089136,713
Hydro_pump,GE,MTU15-IDA,PC5,Midday,-6.361134871492604,713
Hydro_pump,GN,MTU15-IDA,PC1,Critical,-59.793709177672866,51
Hydro_pump,GN,MTU15-IDA,PC1,Flat,-59.793709177672696,51
Hydro_pump,GN,MTU15-IDA,PC1,Midday,-59.793709177672866,51
Hydro_pump,GN,MTU15-IDA,PC2,Critical,-40.591556448472645,51
Hydro_pump,GN,MTU15-IDA,PC2,Flat,-40.59155644847263,51
Hydro_pump,GN,MTU15-IDA,PC2,Midday,-40.59155644847266,51
Hydro_pump,GN,MTU15-IDA,PC3,Critical,24.409517616744644,51
Hydro_pump,GN,MTU15-IDA,PC3,Flat,24.409517616744637,51
Hydro_pump,GN,MTU15-IDA,PC3,Midday,24.409517616744644,51
Hydro_pump,GN,MTU15-IDA,PC4,Critical,0.8930601440922438,51
Hydro_pump,GN,MTU15-IDA,PC4,Flat,0.8930601440922438,51
Hydro_pump,GN,MTU15-IDA,PC4,Midday,0.8930601440922451,51
Hydro_pump,GN,MTU15-IDA,PC5,Critical,3.106533932503423,51
Hydro_pump,GN,MTU15-IDA,PC5,Flat,3.1065339325034205,51
Hydro_pump,GN,MTU15-IDA,PC5,Midday,3.106533932503426,51
Hydro_pump,IB,MTU15-IDA,PC1,Critical,67.84159049615964,2170
Hydro_pump,IB,MTU15-IDA,PC1,Flat,-138.93051710238626,2170
Hydro_pump,IB,MTU15-IDA,PC1,Midday,56.11757175290005,2170
Hydro_pump,IB,MTU15-IDA,PC2,Critical,4.206782496977246,2170
Hydro_pump,IB,MTU15-IDA,PC2,Flat,4.515966042021927,2170
Hydro_pump,IB,MTU15-IDA,PC2,Midday,-0.9353202773030898,2170
Hydro_pump,IB,MTU15-IDA,PC3,Critical,14.223289270742686,2170
Hydro_pump,IB,MTU15-IDA,PC3,Flat,14.588770973100381,2170
Hydro_pump,IB,MTU15-IDA,PC3,Midday,9.461055673578407,2170
Hydro_pump,IB,MTU15-IDA,PC4,Critical,5.749992636688473,2170
Hydro_pump,IB,MTU15-IDA,PC4,Flat,5.887669772875392,2170
Hydro_pump,IB,MTU15-IDA,PC4,Midday,3.208134595926793,2170
Hydro_pump,IB,MTU15-IDA,PC5,Critical,3.34201807886861,2170
Hydro_pump,IB,MTU15-IDA,PC5,Flat,3.457604778057142,2170
Hydro_pump,IB,MTU15-IDA,PC5,Midday,1.0409428852684912,2170
Hydro_pump,REP,MTU15-IDA,PC1,Critical,97.57047538155474,1707
Hydro_pump,REP,MTU15-IDA,PC1,Flat,-83.95802538416858,1707
Hydro_pump,REP,MTU15-IDA,PC1,Midday,261.3712345239532,1707
Hydro_pump,REP,MTU15-IDA,PC2,Critical,-29.48193826067871,1707
Hydro_pump,REP,MTU15-IDA,PC2,Flat,-69.3519767301001,1707
Hydro_pump,REP,MTU15-IDA,PC2,Midday,-66.99603429262217,1707
Hydro_pump,REP,MTU15-IDA,PC3,Critical,37.02215792237326,1707
Hydro_pump,REP,MTU15-IDA,PC3,Flat,41.29888113960764,1707
Hydro_pump,REP,MTU15-IDA,PC3,Midday,16.25689818735528,1707
Hydro_pump,REP,MTU15-IDA,PC4,Critical,0.577332661629062,1707
Hydro_pump,REP,MTU15-IDA,PC4,Flat,0.6124750620179606,1707
Hydro_pump,REP,MTU15-IDA,PC4,Midday,-2.043943632185278,1707
Hydro_pump,REP,MTU15-IDA,PC5,Critical,-6.5437605503149285,1707
Hydro_pump,REP,MTU15-IDA,PC5,Flat,-16.359268408459062,1707
Hydro_pump,REP,MTU15-IDA,PC5,Midday,-1.4281953145531956,1707
Hydro_pump,GE,MTU15-DA,PC1,Critical,67.6284828753421,5983
Hydro_pump,GE,MTU15-DA,PC1,Flat,80.50682809427397,5983
Hydro_pump,GE,MTU15-DA,PC1,Midday,-254.114594365823,5983
Hydro_pump,GE,MTU15-DA,PC2,Critical,3.8736010098271296,5983
Hydro_pump,GE,MTU15-DA,PC2,Flat,15.658974401217899,5983
Hydro_pump,GE,MTU15-DA,PC2,Midday,-0.720896585992223,5983
Hydro_pump,GE,MTU15-DA,PC3,Critical,-1.5468877988884462,5983
Hydro_pump,GE,MTU15-DA,PC3,Flat,-10.479112957880712,5983
Hydro_pump,GE,MTU15-DA,PC3,Midday,19.693183454499067,5983
Hydro_pump,GE,MTU15-DA,PC4,Critical,-0.5752820570814079,5983
Hydro_pump,GE,MTU15-DA,PC4,Flat,-4.822345519817451,5983
Hydro_pump,GE,MTU15-DA,PC4,Midday,-9.003574999573301,5983
Hydro_pump,GE,MTU15-DA,PC5,Critical,0.1968753648697647,5983
Hydro_pump,GE,MTU15-DA,PC5,Flat,0.9278575311794603,5983
Hydro_pump,GE,MTU15-DA,PC5,Midday,4.492792351363131,5983
Hydro_pump,GN,MTU15-DA,PC1,Critical,-55.42995275397816,296
Hydro_pump,GN,MTU15-DA,PC1,Flat,-55.42995275397814,296
Hydro_pump,GN,MTU15-DA,PC1,Midday,-55.42995275397794,296
Hydro_pump,GN,MTU15-DA,PC2,Critical,21.971096685494558,296
Hydro_pump,GN,MTU15-DA,PC2,Flat,21.971096685494565,296
Hydro_pump,GN,MTU15-DA,PC2,Midday,21.971096685494526,296
Hydro_pump,GN,MTU15-DA,PC3,Critical,-5.944722576795114,296
Hydro_pump,GN,MTU15-DA,PC3,Flat,-5.944722576795123,296
Hydro_pump,GN,MTU15-DA,PC3,Midday,-5.944722576795105,296
Hydro_pump,GN,MTU15-DA,PC4,Critical,-1.077181001966704,296
Hydro_pump,GN,MTU15-DA,PC4,Flat,-1.0771810019667045,296
Hydro_pump,GN,MTU15-DA,PC4,Midday,-1.0771810019667034,296
Hydro_pump,GN,MTU15-DA,PC5,Critical,-1.1105188526040557,296
Hydro_pump,GN,MTU15-DA,PC5,Flat,-1.1105188526040575,296
Hydro_pump,GN,MTU15-DA,PC5,Midday,-1.110518852604054,296
Hydro_pump,IB,MTU15-DA,PC1,Critical,157.63362900739372,7929
Hydro_pump,IB,MTU15-DA,PC1,Flat,163.20046896224534,7929
Hydro_pump,IB,MTU15-DA,PC1,Midday,76.46945495158592,7929
Hydro_pump,IB,MTU15-DA,PC2,Critical,7.864225464444084,7929
Hydro_pump,IB,MTU15-DA,PC2,Flat,10.05271891484198,7929
Hydro_pump,IB,MTU15-DA,PC2,Midday,10.837266236742561,7929
Hydro_pump,IB,MTU15-DA,PC3,Critical,-18.140838524765933,7929
Hydro_pump,IB,MTU15-DA,PC3,Flat,-18.267637786828306,7929
Hydro_pump,IB,MTU15-DA,PC3,Midday,-17.384118732665037,7929
Hydro_pump,IB,MTU15-DA,PC4,Critical,-3.4773922308622107,7929
Hydro_pump,IB,MTU15-DA,PC4,Flat,-3.068563700800392,7929
Hydro_pump,IB,MTU15-DA,PC4,Midday,-2.974789519172581,7929
Hydro_pump,IB,MTU15-DA,PC5,Critical,-1.3673229524690023,7929
Hydro_pump,IB,MTU15-DA,PC5,Flat,-1.4555498315499098,7929
Hydro_pump,IB,MTU15-DA,PC5,Midday,-0.8128456840068053,7929
Hydro_pump,REP,MTU15-DA,PC1,Critical,-69.01458913459663,6160
Hydro_pump,REP,MTU15-DA,PC1,Flat,-54.43990655921057,6160
Hydro_pump,REP,MTU15-DA,PC1,Midday,-283.40226446261954,6160
Hydro_pump,REP,MTU15-DA,PC2,Critical,29.12432187508373,6160
Hydro_pump,REP,MTU15-DA,PC2,Flat,24.661847481252693,6160
Hydro_pump,REP,MTU15-DA,PC2,Midday,-3.5215816495890024,6160
Hydro_pump,REP,MTU15-DA,PC3,Critical,-12.18890200265158,6160
Hydro_pump,REP,MTU15-DA,PC3,Flat,-13.383593998686784,6160
Hydro_pump,REP,MTU15-DA,PC3,Midday,8.992168204887697,6160
Hydro_pump,REP,MTU15-DA,PC4,Critical,-0.19451737450834763,6160
Hydro_pump,REP,MTU15-DA,PC4,Flat,-1.2281553820960323,6160
Hydro_pump,REP,MTU15-DA,PC4,Midday,4.059588305863082,6160
Hydro_pump,REP,MTU15-DA,PC5,Critical,-1.653345825072971,6160
Hydro_pump,REP,MTU15-DA,PC5,Flat,0.11712533149675353,6160
Hydro_pump,REP,MTU15-DA,PC5,Midday,-7.947232929695362,6160
Wind,OTH,ISP15,PC1,Critical,-8.235918879624203,13578
Wind,OTH,ISP15,PC1,Flat,-47.23394127576658,13578
Wind,OTH,ISP15,PC1,Midday,-0.9889314789307102,13578
Wind,OTH,ISP15,PC2,Critical,-18.57843372779982,13578
Wind,OTH,ISP15,PC2,Flat,-8.264980458689632,13578
Wind,OTH,ISP15,PC2,Midday,-13.11408742308831,13578
Wind,OTH,ISP15,PC3,Critical,-5.4112730769777,13578
Wind,OTH,ISP15,PC3,Flat,-1.0670148738165466,13578
Wind,OTH,ISP15,PC3,Midday,-5.484094391794818,13578
Wind,OTH,ISP15,PC4,Critical,-1.406884005149462,13578
Wind,OTH,ISP15,PC4,Flat,-0.9504590246353204,13578
Wind,OTH,ISP15,PC4,Midday,-0.15069856551169813,13578
Wind,OTH,ISP15,PC5,Critical,2.834595937183841,13578
Wind,OTH,ISP15,PC5,Flat,1.9623324186934348,13578
Wind,OTH,ISP15,PC5,Midday,3.7634197030472594,13578
Wind,OTH,MTU15-IDA,PC1,Critical,4.999106542924156,9310
Wind,OTH,MTU15-IDA,PC1,Flat,33.59175880172654,9310
Wind,OTH,MTU15-IDA,PC1,Midday,-101.0128986872967,9310
Wind,OTH,MTU15-IDA,PC2,Critical,29.06967325081271,9310
Wind,OTH,MTU15-IDA,PC2,Flat,9.767706802642998,9310
Wind,OTH,MTU15-IDA,PC2,Midday,16.139053882554947,9310
Wind,OTH,MTU15-IDA,PC3,Critical,4.779544250247065,9310
Wind,OTH,MTU15-IDA,PC3,Flat,-1.9517547285405703,9310
Wind,OTH,MTU15-IDA,PC3,Midday,3.9588156513854975,9310
Wind,OTH,MTU15-IDA,PC4,Critical,-1.5997811102322974,9310
Wind,OTH,MTU15-IDA,PC4,Flat,-0.26849901776733853,9310
Wind,OTH,MTU15-IDA,PC4,Midday,-0.2732185678536361,9310
Wind,OTH,MTU15-IDA,PC5,Critical,-1.6780078110650403,9310
Wind,OTH,MTU15-IDA,PC5,Flat,-1.0576380043373308,9310
Wind,OTH,MTU15-IDA,PC5,Midday,-1.1048575479178067,9310
Wind,OTH,MTU15-DA,PC1,Critical,0.9275784559536435,37895
Wind,OTH,MTU15-DA,PC1,Flat,17.158137873389396,37895
Wind,OTH,MTU15-DA,PC1,Midday,41.82191945717557,37895
Wind,OTH,MTU15-DA,PC2,Critical,-7.20971966390094,37895
Wind,OTH,MTU15-DA,PC2,Flat,-3.008615319419188,37895
Wind,OTH,MTU15-DA,PC2,Midday,-2.1150676033748104,37895
Wind,OTH,MTU15-DA,PC3,Critical,6.576194358425956,37895
Wind,OTH,MTU15-DA,PC3,Flat,8.6846550677062,37895
Wind,OTH,MTU15-DA,PC3,Midday,3.720336438013013,37895
Wind,OTH,MTU15-DA,PC4,Critical,2.2365828462633686,37895
Wind,OTH,MTU15-DA,PC4,Flat,-2.2920102342481576,37895
Wind,OTH,MTU15-DA,PC4,Midday,1.7954272059539886,37895
Wind,OTH,MTU15-DA,PC5,Critical,-0.14514887162212084,37895
Wind,OTH,MTU15-DA,PC5,Flat,-1.0855570878098149,37895
Wind,OTH,MTU15-DA,PC5,Midday,-0.494219384920617,37895
Solar PV,OTH,ISP15,PC1,Critical,15.129030947005964,9375
Solar PV,OTH,ISP15,PC1,Flat,-134.2627075005872,9375
Solar PV,OTH,ISP15,PC1,Midday,55.70790585429029,9375
Solar PV,OTH,ISP15,PC2,Critical,-25.199659214114327,9375
Solar PV,OTH,ISP15,PC2,Flat,30.666160959216874,9375
Solar PV,OTH,ISP15,PC2,Midday,-7.661323883703393,9375
Solar PV,OTH,ISP15,PC3,Critical,-17.548202869442456,9375
Solar PV,OTH,ISP15,PC3,Flat,-51.3877369804511,9375
Solar PV,OTH,ISP15,PC3,Midday,-4.589358083535549,9375
Solar PV,OTH,ISP15,PC4,Critical,-0.10328266528467511,9375
Solar PV,OTH,ISP15,PC4,Flat,13.239695896332195,9375
Solar PV,OTH,ISP15,PC4,Midday,4.159044578337821,9375
Solar PV,OTH,ISP15,PC5,Critical,0.7410141195962734,9375
Solar PV,OTH,ISP15,PC5,Flat,-5.204959369481533,9375
Solar PV,OTH,ISP15,PC5,Midday,-2.290167477480365,9375
Solar PV,OTH,MTU15-IDA,PC1,Critical,65.72513045713157,5871
Solar PV,OTH,MTU15-IDA,PC1,Flat,39.66643798435467,5871
Solar PV,OTH,MTU15-IDA,PC1,Midday,-43.25759975666253,5871
Solar PV,OTH,MTU15-IDA,PC2,Critical,27.71660687164766,5871
Solar PV,OTH,MTU15-IDA,PC2,Flat,-17.914694926015645,5871
Solar PV,OTH,MTU15-IDA,PC2,Midday,12.547171214015934,5871
Solar PV,OTH,MTU15-IDA,PC3,Critical,6.869319611287541,5871
Solar PV,OTH,MTU15-IDA,PC3,Flat,-37.161010942731224,5871
Solar PV,OTH,MTU15-IDA,PC3,Midday,-3.3189155677107705,5871
Solar PV,OTH,MTU15-IDA,PC4,Critical,6.605061623727974,5871
Solar PV,OTH,MTU15-IDA,PC4,Flat,3.3929167855810953,5871
Solar PV,OTH,MTU15-IDA,PC4,Midday,2.343128745775333,5871
Solar PV,OTH,MTU15-IDA,PC5,Critical,-1.8838400119904952,5871
Solar PV,OTH,MTU15-IDA,PC5,Flat,-1.7558761679415515,5871
Solar PV,OTH,MTU15-IDA,PC5,Midday,0.6728264319493207,5871
Solar PV,OTH,MTU15-DA,PC1,Critical,-82.28691474101531,23468
Solar PV,OTH,MTU15-DA,PC1,Flat,-32.58923114738927,23468
Solar PV,OTH,MTU15-DA,PC1,Midday,-13.320429438731935,23468
Solar PV,OTH,MTU15-DA,PC2,Critical,-11.612755713473724,23468
Solar PV,OTH,MTU15-DA,PC2,Flat,-18.3042345241441,23468
Solar PV,OTH,MTU15-DA,PC2,Midday,-1.7081022325671853,23468
Solar PV,OTH,MTU15-DA,PC3,Critical,4.0726040292807895,23468
Solar PV,OTH,MTU15-DA,PC3,Flat,5.1966138590897835,23468
Solar PV,OTH,MTU15-DA,PC3,Midday,1.2900138284508977,23468
Solar PV,OTH,MTU15-DA,PC4,Critical,-1.0932203527558793,23468
Solar PV,OTH,MTU15-DA,PC4,Flat,8.307301936878869,23468
Solar PV,OTH,MTU15-DA,PC4,Midday,-3.5911099041166588,23468
Solar PV,OTH,MTU15-DA,PC5,Critical,0.6113441301787459,23468
Solar PV,OTH,MTU15-DA,PC5,Flat,-3.0199888748875874,23468
Solar PV,OTH,MTU15-DA,PC5,Midday,0.9045902222224815,23468
Cogen,OTH,ISP15,PC1,Critical,50.432846734311184,7772
Cogen,OTH,ISP15,PC1,Flat,70.59978515261355,7772
Cogen,OTH,ISP15,PC1,Midday,8.920556294814773,7772
Cogen,OTH,ISP15,PC2,Critical,-11.854192524015797,7772
Cogen,OTH,ISP15,PC2,Flat,13.252064579838262,7772
Cogen,OTH,ISP15,PC2,Midday,-13.358016431274118,7772
Cogen,OTH,ISP15,PC3,Critical,-7.592463617463337,7772
Cogen,OTH,ISP15,PC3,Flat,-4.255614852017596,7772
Cogen,OTH,ISP15,PC3,Midday,-3.0909154566382195,7772
Cogen,OTH,ISP15,PC4,Critical,3.8651040216800654,7772
Cogen,OTH,ISP15,PC4,Flat,-1.6169092807634975,7772
Cogen,OTH,ISP15,PC4,Midday,10.971850676164017,7772
Cogen,OTH,ISP15,PC5,Critical,5.275655516992853,7772
Cogen,OTH,ISP15,PC5,Flat,3.6749151381797796,7772
Cogen,OTH,ISP15,PC5,Midday,2.0072012190203954,7772
Cogen,OTH,MTU15-IDA,PC1,Critical,87.22511834622469,4592
Cogen,OTH,MTU15-IDA,PC1,Flat,56.16154591258825,4592
Cogen,OTH,MTU15-IDA,PC1,Midday,141.39412289240846,4592
Cogen,OTH,MTU15-IDA,PC2,Critical,47.66978711622327,4592
Cogen,OTH,MTU15-IDA,PC2,Flat,44.351568660590786,4592
Cogen,OTH,MTU15-IDA,PC2,Midday,32.97566869848766,4592
Cogen,OTH,MTU15-IDA,PC3,Critical,11.056005061903061,4592
Cogen,OTH,MTU15-IDA,PC3,Flat,6.82162675660612,4592
Cogen,OTH,MTU15-IDA,PC3,Midday,1.1728883167112851,4592
Cogen,OTH,MTU15-IDA,PC4,Critical,-3.930251703743335,4592
Cogen,OTH,MTU15-IDA,PC4,Flat,-1.5222624462059575,4592
Cogen,OTH,MTU15-IDA,PC4,Midday,-9.293220961044579,4592
Cogen,OTH,MTU15-IDA,PC5,Critical,-1.1489196364693588,4592
Cogen,OTH,MTU15-IDA,PC5,Flat,0.8810014688237908,4592
Cogen,OTH,MTU15-IDA,PC5,Midday,2.316672519213075,4592
Cogen,OTH,MTU15-DA,PC1,Critical,-70.97352899326924,16064
Cogen,OTH,MTU15-DA,PC1,Flat,-74.78696851717305,16064
Cogen,OTH,MTU15-DA,PC1,Midday,-83.16494395155031,16064
Cogen,OTH,MTU15-DA,PC2,Critical,-13.536772899020647,16064
Cogen,OTH,MTU15-DA,PC2,Flat,-5.280335512919793,16064
Cogen,OTH,MTU15-DA,PC2,Midday,-22.163108901363096,16064
Cogen,OTH,MTU15-DA,PC3,Critical,-5.389878281400663,16064
Cogen,OTH,MTU15-DA,PC3,Flat,1.9125515031384976,16064
Cogen,OTH,MTU15-DA,PC3,Midday,-6.48727453184604,16064
Cogen,OTH,MTU15-DA,PC4,Critical,8.64692087735301,16064
Cogen,OTH,MTU15-DA,PC4,Flat,10.4527327298057,16064
Cogen,OTH,MTU15-DA,PC4,Midday,12.525396901957608,16064
Cogen,OTH,MTU15-DA,PC5,Critical,-1.2526684371629908,16064
Cogen,OTH,MTU15-DA,PC5,Flat,-6.070319808070534,16064
Cogen,OTH,MTU15-DA,PC5,Midday,-0.20544046327977727,16064
Solar Thermal,OTH,ISP15,PC1,Critical,104.6086838306197,2480
Solar Thermal,OTH,ISP15,PC1,Flat,28.50379898853471,2480
Solar Thermal,OTH,ISP15,PC1,Midday,73.00510855571326,2480
Solar Thermal,OTH,ISP15,PC2,Critical,7.827847462401076,2480
Solar Thermal,OTH,ISP15,PC2,Flat,0.7590398883639526,2480
Solar Thermal,OTH,ISP15,PC2,Midday,8.882423257236383,2480
Solar Thermal,OTH,ISP15,PC3,Critical,9.478121722633219,2480
Solar Thermal,OTH,ISP15,PC3,Flat,12.538592391157428,2480
Solar Thermal,OTH,ISP15,PC3,Midday,1.5582176950883255,2480
Solar Thermal,OTH,ISP15,PC4,Critical,-0.9553141142265809,2480
Solar Thermal,OTH,ISP15,PC4,Flat,-5.356450074449299,2480
Solar Thermal,OTH,ISP15,PC4,Midday,-0.03363472119790156,2480
Solar Thermal,OTH,ISP15,PC5,Critical,1.2281334173609149,2480
Solar Thermal,OTH,ISP15,PC5,Flat,-0.23922036494205945,2480
Solar Thermal,OTH,ISP15,PC5,Midday,3.4016013575634787,2480
Solar Thermal,OTH,MTU15-IDA,PC1,Critical,-127.99611439531597,1866
Solar Thermal,OTH,MTU15-IDA,PC1,Flat,-28.057978796705214,1866
Solar Thermal,OTH,MTU15-IDA,PC1,Midday,-141.11368332910652,1866
Solar Thermal,OTH,MTU15-IDA,PC2,Critical,-1.0809536893339846,1866
Solar Thermal,OTH,MTU15-IDA,PC2,Flat,-2.3939215997162924,1866
Solar Thermal,OTH,MTU15-IDA,PC2,Midday,-6.71449512201664,1866
Solar Thermal,OTH,MTU15-IDA,PC3,Critical,-2.5021273959474337,1866
Solar Thermal,OTH,MTU15-IDA,PC3,Flat,1.723069871345852,1866
Solar Thermal,OTH,MTU15-IDA,PC3,Midday,1.6325779656429855,1866
Solar Thermal,OTH,MTU15-IDA,PC4,Critical,4.913870618998721,1866
