"response","cum.response","point.pred","point.pred.lower","point.pred.upper","cum.pred","cum.pred.lower","cum.pred.upper","point.effect","point.effect.lower","point.effect.upper","cum.effect","cum.effect.lower","cum.effect.upper","date"
36.9772222222222,36.9772222222222,37.1118253732967,8.69286323150179,64.7200328082637,36.9772222222222,36.9772222222222,36.9772222222222,-0.134603151074501,-27.7428105860415,28.2843589907204,0,0,0,2024-06-14
11.7921666666667,48.7693888888889,31.1529313440547,3.80151302487523,59.8260205270511,48.7693888888889,48.7693888888889,48.7693888888889,-19.3607646773881,-48.0338538603844,7.99065364179144,0,0,0,2024-06-15
5.33883333333333,54.1082222222222,28.7721359265135,1.13938185105675,56.218345478628,54.1082222222222,54.1082222222222,54.1082222222222,-23.4333025931802,-50.8795121452947,4.19945148227657,0,0,0,2024-06-16
28.7271666666667,82.8353888888889,39.4163117853679,12.1570741502979,66.8759008406832,82.8353888888889,82.8353888888889,82.8353888888889,-10.6891451187012,-38.1487341740165,16.5700925163688,0,0,0,2024-06-17
59.4025,142.237888888889,60.9180230206577,33.357543530902,88.000576846645,142.237888888889,142.237888888889,142.237888888889,-1.5155230206577,-28.598076846645,26.044956469098,0,0,0,2024-06-18
87.7715,230.009388888889,76.5511185264064,49.371264954988,103.710220548184,230.009388888889,230.009388888889,230.009388888889,11.2203814735936,-15.9387205481838,38.400235045012,0,0,0,2024-06-19
80.1871666666667,310.196555555556,62.3747920563333,34.6557994130507,88.9664707049473,310.196555555556,310.196555555556,310.196555555556,17.8123746103334,-8.77930403828061,45.531367253616,0,0,0,2024-06-20
73.2345,383.431055555556,67.6548729013949,39.8927532477169,96.1923548385672,383.431055555556,383.431055555556,383.431055555556,5.57962709860514,-22.9578548385671,33.3417467522832,0,0,0,2024-06-21
40.4393333333333,423.870388888889,42.8076985761748,15.314019809908,68.6228310519199,423.870388888889,423.870388888889,423.870388888889,-2.36836524284146,-28.1834977185866,25.1253135234253,0,0,0,2024-06-22
23.9145,447.784888888889,24.8540289013512,-1.55349126026216,54.0355223856884,447.784888888889,447.784888888889,447.784888888889,-0.939528901351252,-30.1210223856884,25.4679912602622,0,0,0,2024-06-23
38.4423333333333,486.227222222222,56.2374409953035,28.2488966677664,83.6553397208881,486.227222222222,486.227222222222,486.227222222222,-17.7951076619702,-45.2130063875547,10.193436665567,0,0,0,2024-06-24
67.0547916666667,553.282013888889,66.8082085288652,40.0190898845949,93.7785014110238,553.282013888889,553.282013888889,553.282013888889,0.246583137801466,-26.7237097443571,27.0357017820718,0,0,0,2024-06-25
95.4831666666667,648.765180555556,76.7406053103597,49.0159092736451,103.534480939333,648.765180555556,648.765180555556,648.765180555556,18.742561356307,-8.05131427266652,46.4672573930216,0,0,0,2024-06-26
83.149,731.914180555556,73.5033758243612,46.5750823759458,101.177156480265,731.914180555556,731.914180555556,731.914180555556,9.64562417563886,-18.0281564802646,36.5739176240542,0,0,0,2024-06-27
85.1041666666667,817.018347222222,65.639353228671,37.9135494221461,92.6793416881616,817.018347222222,817.018347222222,817.018347222222,19.4648134379957,-7.57517502149493,47.1906172445206,0,0,0,2024-06-28
51.902,868.920347222222,58.1320763899843,31.4661450285785,85.8251912125247,868.920347222222,868.920347222222,868.920347222222,-6.23007638998431,-33.9231912125247,20.4358549714215,0,0,0,2024-06-29
51.186,920.106347222222,53.5996897883295,25.4506115381838,80.8135748653159,920.106347222222,920.106347222222,920.106347222222,-2.41368978832949,-29.6275748653159,25.7353884618162,0,0,0,2024-06-30
47.3333333333333,967.439680555556,48.2086203118323,21.6035234207421,77.3558671821601,967.439680555556,967.439680555556,967.439680555556,-0.875286978499034,-30.0225338488268,25.7298099125912,0,0,0,2024-07-01
53.444,1020.88368055556,51.4122116714041,25.0538050590382,78.9817596802995,1020.88368055556,1020.88368055556,1020.88368055556,2.03178832859591,-25.5377596802995,28.3901949409618,0,0,0,2024-07-02
54.53,1075.41368055556,62.0161605039634,34.9082699042574,89.9072960782051,1075.41368055556,1075.41368055556,1075.41368055556,-7.48616050396341,-35.3772960782051,19.6217300957426,0,0,0,2024-07-03
52.3038333333333,1127.71751388889,60.2986847853753,32.8401886919055,86.9155240662297,1127.71751388889,1127.71751388889,1127.71751388889,-7.99485145204191,-34.6116907328963,19.4636446414278,0,0,0,2024-07-04
60.9705,1188.68801388889,58.2498667922775,29.5865661899865,84.4878474676165,1188.68801388889,1188.68801388889,1188.68801388889,2.7206332077225,-23.5173474676165,31.3839338100135,0,0,0,2024-07-05
