"response","cum.response","point.pred","point.pred.lower","point.pred.upper","cum.pred","cum.pred.lower","cum.pred.upper","point.effect","point.effect.lower","point.effect.upper","cum.effect","cum.effect.lower","cum.effect.upper","date"
28.7225,28.7225,28.5390626460131,0.769986731585938,54.7157377184823,28.7225,28.7225,28.7225,0.183437353986939,-25.9932377184823,27.9525132684141,0,0,0,2024-04-28
58.2725,86.995,53.4040558329177,26.0141744695036,81.1394438356014,86.995,86.995,86.995,4.86844416708228,-22.8669438356014,32.2583255304964,0,0,0,2024-04-29
53.4358333333333,140.430833333333,36.4637576355639,8.66984747465286,63.0648024000323,140.430833333333,140.430833333333,140.430833333333,16.9720756977694,-9.62896906669901,44.7659858586805,0,0,0,2024-04-30
12.5308333333333,152.961666666667,28.185659196756,-0.385060478414587,55.9303969093607,152.961666666667,152.961666666667,152.961666666667,-15.6548258634227,-43.3995635760274,12.9158938117479,0,0,0,2024-05-01
15.6025,168.564166666667,18.056857012544,-8.04038189039083,45.3447496866658,168.564166666667,168.564166666667,168.564166666667,-2.45435701254402,-29.7422496866658,23.6428818903908,0,0,0,2024-05-02
26.1104166666667,194.674583333333,25.2720612072496,-1.44681227454191,52.2792772441249,194.674583333333,194.674583333333,194.674583333333,0.838355459417052,-26.1688605774582,27.5572289412086,0,0,0,2024-05-03
14.7958333333333,209.470416666667,1.92510298940644,-24.1672538247856,28.9707392208905,209.470416666667,209.470416666667,209.470416666667,12.8707303439269,-14.1749058875571,38.9630871581189,0,0,0,2024-05-04
17.5291666666667,226.999583333333,8.70476711544509,-17.4606644713362,36.1641853908661,226.999583333333,226.999583333333,226.999583333333,8.82439955122157,-18.6350187241995,34.9898311380029,0,0,0,2024-05-05
47.805,274.804583333333,39.6110576241547,12.8109734924739,65.7840903548374,274.804583333333,274.804583333333,274.804583333333,8.19394237584531,-17.9790903548374,34.9940265075261,0,0,0,2024-05-06
42.04125,316.845833333333,24.6861951459068,-1.56557558905502,52.6936113076548,316.845833333333,316.845833333333,316.845833333333,17.3550548540932,-10.6523613076548,43.606825589055,0,0,0,2024-05-07
21.245,338.090833333333,25.6193920310916,-1.07311324695775,52.8588245202123,338.090833333333,338.090833333333,338.090833333333,-4.37439203109156,-31.6138245202123,22.3181132469578,0,0,0,2024-05-08
33.53875,371.629583333333,52.237436258736,24.4049640409302,80.0191298746879,371.629583333333,371.629583333333,371.629583333333,-18.698686258736,-46.4803798746879,9.1337859590698,0,0,0,2024-05-09
28.9479166666667,400.5775,45.2764383221656,18.690755863079,71.3279071293293,400.5775,400.5775,400.5775,-16.3285216554989,-42.3799904626626,10.2571608035876,0,0,0,2024-05-10
20.59,421.1675,30.6386574515157,3.63691244816197,58.1987137781615,421.1675,421.1675,421.1675,-10.0486574515157,-37.6087137781615,16.953087551838,0,0,0,2024-05-11
21.5304166666667,442.697916666667,35.320393796576,9.21454192279765,62.3273272698472,442.697916666667,442.697916666667,442.697916666667,-13.7899771299093,-40.7969106031805,12.315874743869,0,0,0,2024-05-12
23.3366666666667,466.034583333333,25.1507445440924,-2.04572150316716,52.1946389093027,466.034583333333,466.034583333333,466.034583333333,-1.81407787742572,-28.8579722426361,25.3823881698338,0,0,0,2024-05-13
