"response","cum.response","point.pred","point.pred.lower","point.pred.upper","cum.pred","cum.pred.lower","cum.pred.upper","point.effect","point.effect.lower","point.effect.upper","cum.effect","cum.effect.lower","cum.effect.upper","date"
2.449025,2.449025,-5.18343976054911,-13.3559031848652,2.90369269953505,2.449025,2.449025,2.449025,7.63246476054911,-0.454667699535053,15.8049281848652,0,0,0,2025-04-28
2.741075,5.1901,0.912736839203353,-6.50196716889824,8.19845515504323,5.1901,5.1901,5.1901,1.82833816079664,-5.45738015504323,9.24304216889823,0,0,0,2025-04-30
2.39175,7.58185,-2.99932522455566,-10.3390326752026,4.67690451794981,7.58185,7.58185,7.58185,5.39107522455566,-2.28515451794981,12.7307826752026,0,0,0,2025-05-01
1.87975,9.4616,1.18053481048829,-6.33255801681338,8.46040329998527,9.4616,9.4616,9.4616,0.699215189511705,-6.58065329998527,8.21230801681338,0,0,0,2025-05-02
1.10715,10.56875,5.23388100432684,-2.0452894249691,12.5228545654453,10.56875,10.56875,10.56875,-4.12673100432684,-11.4157045654453,3.1524394249691,0,0,0,2025-05-03
1.416175,11.984925,2.9756627026115,-4.30271386109099,10.1673765950469,11.984925,11.984925,11.984925,-1.5594877026115,-8.7512015950469,5.71888886109099,0,0,0,2025-05-04
1.526675,13.5116,1.11494025055962,-6.11125584188259,8.30868703266768,13.5116,13.5116,13.5116,0.411734749440384,-6.78201203266767,7.63793084188259,0,0,0,2025-05-05
2.12925,15.64085,3.0344392322705,-4.5144382697699,9.94631075725242,15.64085,15.64085,15.64085,-0.905189232270496,-7.81706075725242,6.6436882697699,0,0,0,2025-05-06
2.86295,18.5038,4.79928953847526,-2.15954267374351,12.4901474964939,18.5038,18.5038,18.5038,-1.93633953847526,-9.62719749649393,5.02249267374351,0,0,0,2025-05-07
2.844075,21.347875,11.8650440787642,4.28934295818056,19.0203645807186,21.347875,21.347875,21.347875,-9.02096907876422,-16.1762895807186,-1.44526795818056,0,0,0,2025-05-08
2.5069,23.854775,8.57019426102141,1.29702539380472,15.7370299073548,23.854775,23.854775,23.854775,-6.06329426102141,-13.2301299073548,1.20987460619528,0,0,0,2025-05-09
1.785275,25.64005,6.18084961428318,-1.42995906118818,13.6432720170281,25.64005,25.64005,25.64005,-4.39557461428318,-11.8579970170281,3.21523406118818,0,0,0,2025-05-10
2.7045,28.34455,3.69594630678803,-3.54829586885373,10.6307337344256,28.34455,28.34455,28.34455,-0.991446306788031,-7.92623373442561,6.25279586885373,0,0,0,2025-05-11
3.88025,32.2248,6.0121913927823,-1.26656778172871,13.6053704203662,32.2248,32.2248,32.2248,-2.1319413927823,-9.72512042036622,5.14681778172871,0,0,0,2025-05-12
6.060625,38.285425,10.1487947251608,2.59979774165904,17.4524019137724,38.285425,38.285425,38.285425,-4.08816972516082,-11.3917769137724,3.46082725834097,0,0,0,2025-05-13
4.83225,43.117675,9.93289752282025,2.70789656750069,17.5619135050853,43.117675,43.117675,43.117675,-5.10064752282025,-12.7296635050853,2.1243534324993,0,0,0,2025-05-14
2.065025,45.1827,4.7899291282102,-2.30060349104353,12.6051911456468,45.1827,45.1827,45.1827,-2.7249041282102,-10.5401661456468,4.36562849104353,0,0,0,2025-05-15
2.6619,47.8446,2.72357145252399,-4.81346285399595,9.73833453716754,47.8446,47.8446,47.8446,-0.0616714525239921,-7.07643453716754,7.47536285399595,0,0,0,2025-05-16
0.9506,48.7952,6.17526643395837,-1.37439995249645,13.3033208075279,48.7952,48.7952,48.7952,-5.22466643395837,-12.3527208075279,2.32499995249645,0,0,0,2025-05-17
2.2501,51.0453,1.81903714735441,-5.23713540645642,8.96845956767701,51.0453,51.0453,51.0453,0.43106285264559,-6.71835956767701,7.48723540645642,0,0,0,2025-05-18
2.074725,53.120025,3.09740871318714,-4.16797093905884,10.7898208743248,53.120025,53.120025,53.120025,-1.02268371318714,-8.71509587432484,6.24269593905884,0,0,0,2025-05-19
2.356325,55.47635,3.28327458252129,-3.72026066170095,10.220092439814,55.47635,55.47635,55.47635,-0.926949582521287,-7.86376743981398,6.07658566170095,0,0,0,2025-05-20
2.690275,58.166625,2.77256919986687,-4.46468796285967,9.91836883984669,58.166625,58.166625,58.166625,-0.0822941998668743,-7.22809383984669,7.15496296285966,0,0,0,2025-05-21
1.8724,60.039025,-0.39269187674692,-7.84800181834698,6.74572685317467,60.039025,60.039025,60.039025,2.26509187674692,-4.87332685317467,9.72040181834698,0,0,0,2025-05-22
2.201575,62.2406,0.283621061903172,-7.20445395627644,7.50679507171451,62.2406,62.2406,62.2406,1.91795393809683,-5.30522007171451,9.40602895627644,0,0,0,2025-05-23
1.734525,63.975125,2.87096610777357,-4.05957105407032,9.7848547878558,63.975125,63.975125,63.975125,-1.13644110777357,-8.0503297878558,5.79409605407032,0,0,0,2025-05-24
2.25275,66.227875,2.67185244446202,-4.80384924608958,9.69945674547621,66.227875,66.227875,66.227875,-0.419102444462021,-7.44670674547621,7.05659924608958,0,0,0,2025-05-25
2.294125,68.522,3.02389767480192,-4.33937943108964,10.2709701835804,68.522,68.522,68.522,-0.729772674801923,-7.97684518358041,6.63350443108964,0,0,0,2025-05-26
