d,obs_log_cost,obs_cost_M,yhat_A_Fourier_only,yhat_B_full,yhat_B_seasonal_only_preIDA_means,resid_A,resid_B,resid_B_seasonal
2025-11-07,16.389969517031975,13.12421450000002,14.679202686876764,15.528672360873564,14.881841849454894,1.7107668301552117,0.8612971561584111,1.5081276675770816
2025-11-08,16.424970408847205,13.591707319999996,14.683171980113412,15.530011870004389,14.882196363230427,1.7417984287337926,0.8949585388428165,1.5427740456167776
2025-11-09,16.448678295071367,13.917788039999975,14.686887655245327,15.546740076906358,14.882189318727844,1.7617906398260406,0.9019382181650091,1.566488976343523
2025-11-10,16.423564405347346,13.572610760000023,14.690346408524855,15.547362135752515,14.881826382218712,1.733217996822491,0.876202269594831,1.5417380231286337
2025-11-11,16.345760500183538,12.556644179999989,14.693545754262926,15.547634955784844,14.881114206895752,1.6522147459206113,0.7981255443986939,1.4646462932877853
2025-11-12,16.34535201066932,12.55151597000001,14.696484024860363,15.547566141302056,14.880060397057676,1.6488679858089572,0.7977858693672637,1.4652916136116438
2025-11-13,16.3080307775013,12.091711520000011,14.699160367575505,15.547164208162638,14.878673468562969,1.608870409925796,0.7608665693386634,1.4293573089383322
2025-11-14,16.334735800121063,12.418971240000007,14.701574738073955,15.546438540711028,14.876962805756069,1.6331610620471082,0.7882972594100348,1.4577729943649942
2025-11-15,16.31818155409913,12.215076849999983,14.703727890820756,15.545399345395465,14.874938615085219,1.6144536632783737,0.7727822087036653,1.4432429390139117
2025-11-16,16.387723283189054,13.094767530000038,14.705621366389634,15.574771061956907,14.872611875645916,1.6821019167994198,0.8129522212321465,1.515111407543138
2025-11-17,16.40012221311758,13.258139360000008,14.70725747577779,15.573138468563986,14.869994286897704,1.6928647373397894,0.8269837445535941,1.5301279262198761
2025-11-18,16.42646345477272,13.61201551999997,14.70863928182799,15.571227390835817,14.867098213814248,1.717824172944729,0.8552360639369017,1.5593652409584706
2025-11-19,16.399414785287135,13.24876349999999,14.709770577872435,15.569050802114694,14.863936629737834,1.6896442074147,0.8303639831724414,1.535478155549301
2025-11-20,16.48945341173357,14.497016270000007,14.710655863725068,15.56662222495129,14.860523057219144,1.7787975480085034,0.9228311867822807,1.6289303545144271
2025-11-21,16.534624148787593,15.166872229999996,14.711300319160333,15.563955670219078,14.856871507131643,1.8233238296272596,0.9706684785685145,1.6777526416559496
2025-11-22,16.451366165389967,13.955247570000012,14.711709775027133,15.561065574799423,14.8529964163567,1.7396563903628337,0.8903005905905435,1.5983697490332673
2025-11-23,16.423992261683708,13.578419130000013,14.71189068215659,15.56425402883343,14.84891258434129,1.7121015795271184,0.8597382328502778,1.5750796773424174
2025-11-24,16.45380117301474,13.989270109999989,14.711850078231318,15.560961548681513,14.844635108834085,1.7419510947834205,0.8928396243332255,1.6091660641806538
2025-11-25,16.51548759123319,14.87938998999997,14.711595552792144,15.557490756310946,14.840179321108229,1.8038920384410453,0.957996834922243,1.67530827012496
2025-11-26,16.59637872828599,16.13302107999995,14.711135210565365,15.553857151538336,14.83556072098033,1.8852435177206264,1.0425215767476548,1.7608180073056605
2025-11-27,16.67103597835998,17.383568490000016,14.710477633300204,15.550076337847903,14.83079491193461,1.960558345059777,1.120959640512078,1.8402410664253708
2025-11-28,16.431672909935568,13.683111730000018,14.709631840311237,15.546163957927888,14.825897536659305,1.7220410696243302,0.8855089520076795,1.6057753732762627
2025-11-29,16.449119205434492,13.923925889999984,14.708607247925228,15.542135629922836,14.820884213298962,1.7405119575092645,0.9069835755116564,1.6282349921355301
2025-11-30,16.522020273794766,14.976910509999993,14.707413628034972,15.542413460744699,14.815770472721374,1.8146066457597936,0.9796068130500668,1.7062498010733922
2025-12-01,16.613325218843485,16.408748879999983,14.706061065965262,15.544677178121619,14.81057169709165,1.9072641528782235,1.0686480407218664,1.8027535217518356
2025-12-02,16.554619105038544,15.473185329999977,14.704559917857363,15.540393536423352,14.805303060038096,1.8500591871811807,1.014225568615192,1.7493160450004481
2025-12-03,16.51250426198364,14.83506601999998,14.702920767778707,15.536054940426048,14.799979468685502,1.809583494204933,0.9764493215575918,1.7125247932981384
2025-12-04,16.510415658219255,14.804113780000023,14.701154384763834,15.531675974916972,14.794615507821138,1.8092612734554212,0.9787396833022832,1.7158001503981168
2025-12-05,16.502593720947072,14.688768629999977,14.699271679990847,15.527270848897974,14.789225386446851,1.8033220409562247,0.9753228720490981,1.7133683345002204
2025-12-06,16.417692755399138,13.493150649999976,14.697283664294924,15.522853344764368,14.783822886957955,1.720409091104214,0.8948394106347699,1.6338698684411828
2025-12-07,16.475586489564456,14.297374679999974,14.695201406216706,15.527767906429975,14.778421317175523,1.7803850833477508,0.947818583134481,1.6971651723889334
2025-12-08,16.346604065623556,12.56724100000001,14.693035990778743,15.52336505005323,14.773033465443486,1.653568074844813,0.8232390155703264,1.5735706001800693
2025-12-09,16.481262378697018,14.378755730000032,14.69079847917744,15.518988138950983,14.767671558985953,1.7904638995195779,0.9622742397460353,1.7135908197110652
2025-12-10,16.59478097724077,16.10726510999997,14.688499869571574,15.514648801023366,14.762347225703047,1.9062811076691961,1.080132176217404,1.8324337515377227
2025-12-11,16.57571877517442,15.803133089999992,14.686151059140942,15.510358030241356,14.757071459565749,1.8895677160334774,1.0653607449330629,1.8186473156086702
2025-12-12,16.573702734206975,15.771305419999981,14.683762807580479,15.506126155782473,14.751854589751577,1.8899399266264965,1.067576578424502,1.821848144455398
2025-12-13,16.36457041872992,12.795068979999996,14.681345702186258,15.50196281502984,14.746706253643653,1.683224716543661,0.8626076037000789,1.6178641650862655
2025-12-14,16.31623959678466,12.19137870999998,14.678910124679962,15.492897538848739,14.74163537379596,1.637329472104696,0.8233420579359194,1.5746042229886985
2025-12-15,16.543427922842234,15.30098744000003,14.676466219907994,15.488897299355244,14.736650138947176,1.8669617029342405,1.0545306234869898,1.8067777838950576
2025-12-16,16.490936131775737,14.518527229999984,14.674023866540328,15.484990144908302,14.731757989144944,1.816912265235409,1.0059459868674345,1.7591781426307929
2025-12-17,16.72902319559658,18.42139273000002,14.671592649882676,15.481182756140047,14.726965605021402,2.0574305457139026,1.2478404394565317,2.002057590575177
2025-12-18,16.45922435154702,14.065342509999967,14.669181836903142,15.477481047713727,14.722278901239793,1.7900425146438792,0.9817433038332943,1.7369454503072284
2025-12-19,16.72521020521406,18.351285880000013,14.666800353562268,15.47389016594007,14.717703024110849,2.0584098516517937,1.2513200392739918,2.007507181103213
2025-12-20,16.170976021673713,10.543035119999999,14.664456764522118,15.470414490541023,14.71324235335651,1.506519257151595,0.7005615311326903,1.4577336683172035
2025-12-21,16.356323132833325,12.689978340000035,14.662159255296936,15.463442570334225,14.708900507977617,1.694163877536388,0.8928805624990996,1.6474226248557073
2025-12-22,16.503229199230148,14.698105989999995,14.659915616894247,15.46020741387348,14.704680356161584,1.8433135823359006,1.0430217853566681,1.7985488430685646
2025-12-23,16.380459306964088,12.99999209000001,14.657733232981643,15.457096082212873,14.700584029145688,1.7227260739824448,0.9233632247512151,1.6798752778184003
2025-12-24,16.219882849516186,11.071478440000034,14.655619069600577,15.454109987354242,14.69661293893177,1.564263779915608,0.7657728621619437,1.5232699105844159
2025-12-25,16.492698924146474,14.544142949999994,14.6535796674347,15.451249843506547,14.692767799728784,1.8391192567117738,1.0414490806399268,1.7999311244176894
2025-12-26,16.574897283586264,15.79015627999997,14.651621136626392,15.448515692114063,14.689048652981011,1.9232761469598714,1.1263815914722013,1.8858486306052527
2025-12-27,16.435450912070433,13.73490432999998,14.649749154121375,15.445906930310162,14.68545489582182,1.7857017579490577,0.9895439817602707,1.7499960162486126
2025-12-28,16.545925779711943,15.339254890000003,14.647968963507804,15.4367219586211,14.681985312775694,1.8979568162041396,1.1092038210908441,1.8639404669362492
2025-12-29,16.582043190933526,15.903395390000034,14.646285377302872,15.434359751715787,14.678638110515093,1.9357578136306532,1.1476834392177384,1.9034050804184321
2025-12-30,16.36819298955263,12.841504079999996,14.644702781626949,15.432117592019525,14.675410955463542,1.7234902079256802,0.936075397533104,1.6927820340890865
2025-12-31,16.44512133405925,13.868370949999992,14.643225143192621,15.429992645933345,14.672301014022075,1.8018961908666302,1.0151286881259072,1.7728203200371766
2026-01-01,16.42331657117218,13.569247419999979,14.641531071254677,15.435526327540863,14.66857336526565,1.7817854999175022,0.9877902436313164,1.7547432059065304
2026-01-02,16.43767294918432,13.765457730000007,14.64030198379931,15.433148147195423,14.665714497464148,1.7973709653850118,1.0045248019888984,1.7719584517201739
2026-01-03,16.329180383696592,12.350169970000012,14.639187974609918,15.430875047122676,14.66296070993534,1.689992409086674,0.898305336573916,1.6662196737612511
2026-01-04,16.28355883134256,11.79939517000002,14.638191355804134,15.41696382457075,14.660307543490285,1.6453674755384267,0.86659500677181,1.6232512878522751
2026-01-05,16.37315345738183,12.905362200000019,14.637314090923883,15.414887251870676,14.65775028333415,1.7358393664579452,0.958266205511153,1.7154031740476778
2026-01-06,16.246785762721444,11.373376220000013,14.636557814032317,15.412901665924569,14.655284009931979,1.6102279486891273,0.8338840967968757,1.5915017527894655
2026-01-07,16.54907491767273,15.387636460000014,14.635923850270222,15.411001994020856,14.652903650572203,1.9131510674025076,1.1380729236518743,1.8961712671005273
2026-01-08,16.43735113694914,13.761028549999997,14.635413237716884,15.409183062241322,14.650604031336606,1.8019378992322554,1.0281680747078177,1.786747105612534
2026-01-09,16.24711623001835,11.37713536999998,14.635026750394134,15.407439647544418,14.648379929183642,1.6120894796242151,0.8396765824739312,1.598736300834707
2026-01-10,16.347137993345168,12.573952790000014,14.634764922246474,15.40576652966847,14.646226123851632,1.7123730710986944,0.9413714636766972,1.7009118694935363
2026-01-11,16.37464976143111,12.92468700000002,14.634628071925587,15.39728645174541,14.644137449289563,1.7400216895055252,0.9773633096857015,1.730512312141549
2026-01-12,16.366446701213,12.819098679999998,14.634616328203736,15.395738534237696,14.642108844325785,1.7318303730092648,0.9707081669753048,1.7243378568872156
2026-01-13,16.559427126404834,15.547759870000029,14.634729655837708,15.394245779657027,14.640135402289054,1.9246974705671267,1.1651813467478078,1.91929172411578
2026-01-14,16.769271062719152,19.177937019999963,14.634967881703153,15.39280348412579,14.638212419301757,2.1343031810159996,1.3764675785933616,2.1310586434173953
2026-01-15,16.495631386649503,14.586855700000013,14.635330721018239,15.391407193252384,14.636335440972285,1.8603006656312644,1.104224193397119,1.8592959456772178
2026-01-16,16.71024964573229,18.078783850000015,14.63581780347576,15.390052746957865,14.634500307221705,2.07443184225653,1.3201968987744248,2.075749338510585
2026-01-17,16.763440520760945,19.0664446,14.636428699103792,15.388736322181797,14.632703194989576,2.1270118216571525,1.3747041985791473,2.130737325771369
2026-01-18,16.70497895906764,17.983746919999984,14.63716294367718,15.388938533455235,14.63094065857479,2.0678160153904575,1.3160404256124032,2.074038300492848
2026-01-19,16.782262939101088,19.428719949999994,14.638020063505122,15.387688229715941,14.629209667379433,2.1442428755959657,1.3945747093851466,2.153053271721655
2026-01-20,16.670204640684393,17.36912288,14.63899959942413,15.386466890629704,14.627507640837134,2.0312050412602627,1.283737750054689,2.0426969998472586
2026-01-21,16.439919626599043,13.796419039999996,14.640101129830498,15.385272417570421,14.625832480321787,1.7998184967685447,1.0546472090286212,1.8140871462772559
2026-01-22,16.395807600248567,13.20105885000001,14.641324292592374,15.384103222552948,14.624182597848252,1.7544833076561925,1.0117043776956187,1.7716250024003148
2026-01-23,16.41721689934358,13.486731379999991,14.642668805688059,15.382958253553705,14.622556941392947,1.77454809365552,1.0342586457898744,1.794659957950632
2026-01-24,16.357059861851774,12.69933086000002,14.644134486424834,15.381837016296732,14.620955016679911,1.7129253754269396,0.9752228455550416,1.7361048451718624
2026-01-25,16.465432276509045,14.152930690000016,14.645721269100878,15.458505812125164,14.619376905295937,1.8197110074081664,1.0069264643838807,1.846055371213108
2026-01-26,16.448819001497824,13.91974649999999,14.647429220982005,15.457432873302805,14.617823279017516,1.8013897805158194,0.9913861281950194,1.8309957224803082
2026-01-27,16.460941115349932,14.089510119999979,14.649258556474692,15.45638569199308,14.616295410251729,1.8116825588752405,1.0045554233568517,1.8446457050982037
2026-01-28,16.41940400378352,13.516260549999997,14.651209649387452,15.455366147710912,14.614795178513495,1.7681943543960674,0.9640378560726077,1.8046088252700248
2026-01-29,16.430115692390153,13.661820729999999,14.653283043183624,15.4543767295355,14.613325072882022,1.7768326492065292,0.9757389628546527,1.8167906195081311
2026-01-30,16.521951759320363,14.975884409999969,14.655479459140295,15.453420534509752,14.61188819040021,1.8664723001800674,1.0685312248106111,1.9100635689201528
2026-01-31,16.641776257049408,16.882299380000028,14.657799802340326,15.452501261967475,14.610488230401872,1.9839764547090812,1.1892749950819326,2.0312880266475357
2026-02-01,16.546371484293516,15.346093190000003,14.660245165436887,15.653407700961266,14.609129484772858,1.886126318856629,0.8929637833322506,1.9372419995206585
2026-02-02,16.674241479828872,17.439380950000007,14.662816830142953,15.652575727817904,14.607816824173435,2.011424649685919,1.0216657520109678,2.066424655655437
2026-02-03,16.553225907109425,15.451643130000017,14.665516266411448,15.651795271370913,14.606555680270384,1.8877096406979774,0.901430635738512,1.946670226839041
2026-02-04,16.528930573770474,15.08076387000003,14.668345129285171,15.651072302604947,14.605352024048354,1.8605854444853023,0.8778582711655272,1.9235785497221194
2026-02-05,16.61348806504443,16.411421200000003,14.671305253409367,15.650413306303319,14.60421234029066,1.9421828116350621,0.9630747587411097,2.0092757247537687
2026-02-06,16.449667696228357,13.93156512999999,14.674398645213477,15.64982525180869,14.60314359833997,1.7752690510148792,0.7998424444196672,1.846524097888386
2026-02-07,16.358729810676337,12.72055581000002,14.677627472782456,15.649315560194013,14.602153219269232,1.681102337893881,0.7094142504823235,1.7565765914071054
2026-02-08,16.48409493619627,14.419542120000015,14.680994053451668,15.84489248510926,14.601249039612313,1.8031008827446033,0.6392024510870122,1.8828458965839587
2026-02-09,16.603378921531633,16.246351550000007,14.684500839173179,15.844563404775462,14.600439271822452,1.9188780823584537,0.7588155167561705,2.0029396497091803
2026-02-10,16.536105564921154,15.189357329999996,14.68815039971442,15.844337282053385,14.599732461644312,1.8479551652067343,0.6917682828677698,1.9363731032768428
2026-02-11,16.586420677137898,15.973164879999969,14.691945403763677,15.844222950467463,14.59913744260233,1.894475273374221,0.7421977266704349,1.9872832345355675
2026-02-12,16.585814317914906,15.963482339999988,14.695888598029406,15.8442294831452,14.598663287824003,1.8899257198855004,0.7415848347697054,1.987151030090903
2026-02-13,16.508321180331286,14.773139339999995,14.69998278443312,15.844366142208962,14.598319259431703,1.8083383958981667,0.6639550381223245,1.9100019208995835
2026-02-14,16.661326246082123,17.215595500000035,14.704230795507314,15.844642325983656,14.598114755750334,1.9570954505748084,0.8166839200984661,2.0632114903317884
2026-02-15,16.706306482555693,18.00763662000001,14.708635468121622,15.958564130665831,14.598059256590789,1.9976710144340704,0.7477423518898618,2.108247225964904
2026-02-16,16.669974030201207,17.365117839999982,14.713199615671119,15.95914782841178,14.598162266880674,1.9567744145300878,0.7108262017894269,2.0718117633205324
2026-02-17,16.63894973717859,16.834648599999962,14.717925998871003,15.959899507910784,14.598433258923617,1.9210237383075857,0.6790502292678049,2.040516478254972
2026-02-18,16.51105253909579,14.813545240000003,14.72281729531149,15.9608285500207,14.598881613577468,1.7882352437842997,0.5502239890750893,1.9121709255183212
2026-02-19,16.700815516283562,17.90902827,14.727876067935519,15.961944184548159,14.599516560648865,1.9729394483480434,0.7388713317354032,2.1012989556346966
2026-02-20,16.703538121493665,17.957853919999987,14.733104732609863,15.963255430162922,14.600347118807568,1.9704333888838015,0.7402826913307425,2.1031910026860974
2026-02-21,16.74956758223603,18.803763280000034,14.738505524967524,15.964771034139927,14.601382035328509,2.0110620572685054,0.7847965480961019,2.14818554690752
2026-02-22,16.76438373363958,19.08443679999998,14.744080466705517,16.001022770385404,14.602629725972298,2.0203032669340626,0.7633609632541756,2.161754007667282
2026-02-23,16.658950830027738,17.17474983,14.749831331527519,16.00297194718554,14.604098215316371,1.9091194985002193,0.6559788828421986,2.0548526147113666
2026-02-24,16.6975206924985,17.850118279999997,14.75575961092535,16.005149497174255,14.605795077849024,1.9417610815731496,0.6923711953242453,2.0917256146494765
2026-02-25,16.75441400588757,18.89511547000003,14.761866479996758,16.00756248691802,14.607727380136723,1.99254752589081,0.7468515189695495,2.1466866257508457
2026-02-26,16.717848294348393,18.21668143,14.76815276349929,16.010217418609454,14.609901624372096,1.9496955308491035,0.7076308757389391,2.1079466699762968
2026-02-27,16.672346913235966,17.406372160000007,14.774618902341672,16.01312017529871,14.61232369360529,1.8977280108942942,0.6592267379372565,2.0600232196306756
2026-02-28,16.791727611806568,19.613479389999988,14.781264920714477,16.016275968104658,14.614998798955176,2.0104626910920906,0.7754516437019099,2.176728812851392
2026-03-01,16.65381622937873,17.086790359999984,14.788090394061157,16.015534953957395,14.617931429089367,1.8657258353175727,0.6382812754213347,2.035884800289363
2026-03-02,16.812811617330063,20.03140033999997,14.795094418089063,16.019209514576925,14.621125302252835,2.017717199241,0.7936021027531375,2.191686315077227
2026-03-03,16.847746844319087,20.743569319999988,14.802275579017236,16.023148220894655,14.6245833211145,2.0454712653018507,0.824598623424432,2.2231635232045868
2026-03-04,16.87708988630838,21.361266990000004,14.809631925254136,16.02735311792558,14.628307530689364,2.0674579610542434,0.849736768382801,2.2487823556190154
2026-03-05,17.03031259983494,24.898362590000026,14.817160940693729,16.03182535427289,14.632299079580614,2.213151659141211,0.9984872455620497,2.3980135202543256
2026-03-06,16.866487814165772,21.135989609999985,14.824859519812607,16.036565146920125,14.636558184771786,2.041628294353165,0.829922667245647,2.229929629393986
2026-03-07,16.86901525934082,21.189477230000037,14.832723944744222,16.041571749787963,14.641084100183559,2.036291314596598,0.8274435095528574,2.2279311591572615
2026-03-08,17.005764963106632,24.294607330000037,14.840749864498544,16.033805692500966,14.645875089193066,2.1650150986080874,0.9719592706056659,2.3598898739135663
2026-03-09,17.263321664370487,31.43151671000001,14.848932276487046,16.03933969206001,14.650928401296047,2.414389387883441,1.223981972310476,2.6123932630744395
2026-03-10,17.180478199822854,28.93256108000002,14.857265510503387,16.045132231293486,14.656240253073461,2.323212689319467,1.1353459685293679,2.524237946749393
2026-03-11,17.00575680982369,24.29440925000003,14.865743215299924,16.051178479280846,14.661805813604758,2.140013594523767,0.9545783305428444,2.3439509962189327
2026-03-12,16.862607687370232,21.05413818999999,14.874358347889189,16.05747254758195,14.6676191944498,1.9882493394810439,0.805135139788284,2.194988492920432
2026-03-13,16.577517671305575,15.831586870000015,14.883103165687636,16.064007484888638,14.673673444300423,1.6944145056179387,0.5135101864169371,1.9038442270051519
2026-03-14,16.702152686654205,17.932991710000028,14.89196922160642,16.070775276425536,14.679960548381263,1.8101834650477855,0.6313774102286693,2.022192138272942
2026-03-15,16.86735041273251,21.154229349999955,14.900947362180986,16.07938644965885,14.68647143265738,1.9664030505515235,0.7879639630736612,2.1808789800751303
2026-03-16,16.819093928838555,20.157639960000022,14.910027728817482,16.086591677341485,14.693195972883954,1.9090662000210727,0.7325022514970705,2.125897955954601
2026-03-17,16.78578533993252,19.497276359999976,14.919199762219817,16.093999400424284,14.70012300851069,1.8665855777127032,0.691785939508236,2.0856623314218297
2026-03-18,16.612485611748834,16.39497776,14.928452210046617,16.101597440800415,14.707240361430761,1.6840334017022176,0.5108881709484194,1.9052452503180728
2026-03-19,16.767312527350725,19.14041310999998,14.937773137832238,16.109372626367094,14.714534859541375,1.8295393895184873,0.6579399009836315,2.05277766780935
2026-03-20,16.78210307945793,19.425614330000027,14.947149943190837,16.1173108193419,14.72199236506012,1.8349531362670923,0.6647922601160303,2.06011071439781
2026-03-21,16.84251240547735,20.63527206,14.956569373306763,16.125396949256658,14.729597807518811,1.8859430321705872,0.717115456220693,2.1129145979585395
2026-03-22,16.78118885944037,19.407863159999994,14.966017545699051,16.129300320132415,14.737335221334062,1.8151713137413186,0.6518885393079543,2.0438536381063077
2026-03-23,16.82036771138445,20.18333277000003,14.975479972231858,16.137633574086266,14.745187787831847,1.8448877391525915,0.6827341372981834,2.075179923552602
2026-03-24,16.829915154574945,20.37695482000004,14.984941586327018,16.146064355292403,14.753137881581923,1.8449735682479265,0.683850799282542,2.076777272993022
2026-03-25,16.670664155882278,17.377106089999984,14.994386773319125,16.15457428204346,14.761167120876918,1.6762773825631534,0.5160898738388191,1.9094970350053604
2026-03-26,16.616338737978758,16.458271540000023,15.003799403877975,16.16314427079337,14.769256422170768,1.6125393341007825,0.45319446718538714,1.8470823158079899
2026-03-27,16.672435569365888,17.40791540999997,15.013162870407884,16.17175459435028,14.777386058271613,1.659272698958004,0.5006809750156087,1.8950495110942747
2026-03-28,16.637126457950217,16.803982299999994,15.022460126318359,16.180384943600583,14.785535720065855,1.6146663316318577,0.45674151434963406,1.8515907378843615
2026-03-29,16.643235146322603,16.906946759999986,15.031673728045853,16.191433872356903,14.793684581532194,1.6115614182767501,0.4518012739656996,1.849550564790409
2026-03-30,16.65749596181539,17.14978099999999,15.040785879692134,16.20004134606893,14.801811367788154,1.6167100821232552,0.4574546157464603,1.8556845940272346
2026-03-31,15.618376479908036,6.0670101500000015,15.049778480131105,16.20860509163281,14.809894425895974,0.5685979997769319,-0.5902286117247719,0.8084820540120621
2026-04-01,16.6563284808353,17.129770639999993,15.058633172422605,16.21702010649177,14.817911798140559,1.5976953084126944,0.4393083743435291,1.8384166826947403
2026-04-02,16.58237360162124,15.908650909999993,15.067331395359432,16.22543029328648,14.825841297479204,1.515042206261807,0.35694330833475973,1.7565323041420342
2026-04-03,16.67841039171216,17.51223595000002,15.075854436961794,16.233730268114577,14.83366058485124,1.6025559547503647,0.4446801235975819,1.8447498068609196
2026-04-04,16.64824221897101,16.991813359999984,15.08418348972253,16.241897618744723,14.84134724802532,1.5640587292484796,0.40634460022628716,1.8068949709456898
2026-04-05,16.61461327940378,16.42989795999998,15.09229970739611,16.263115774451165,14.848878881653558,1.5223135720076701,0.351497504952615,1.7657343977502222
