outcome,n_pre,n_da15,R2,obs_mean,cal_match_pre_oct_may,yhat_seasonal_mean,yhat_full_mean,resid_seasonal_mean,resid_full_mean,amp_1,amp_4,cos_1,sin_1,cos_2,sin_2,cos_3,sin_3,cos_4,sin_4
da_price_eur_mwh,2230,194,0.45890128785770457,3.694338498812396,4.055889672664617,3.964283575926578,4.610041427033112,-0.26994507711418253,-0.915702928220716,0.329486892441279,0.0851128927866229,-0.24720494232387819,0.21783325912555,0.16054082039755307,0.03145063835705651,0.024331453984435127,0.09331870799265854,-0.049491560057324475,-0.06924442216958279
demand_mw_mean,2230,194,0.9078890890347352,8.828595017627128,9.733342487601396,9.735454593761778,10.109341792035984,-0.9068595761346495,-1.2807467744088554,0.212004509015561,0.02677149287818772,-0.014779465755696775,0.2114887212947898,0.031906445140166606,0.05266247686998321,0.013886724908054385,-0.017544812554544542,-0.024698072057070863,0.010330443726703678
fase1_cost_eur,2187,194,0.30552906648666944,16.49501897590975,14.801156648315615,14.75596770827023,15.678927802212794,1.7390512676395184,0.816091173696955,0.09965388213930941,0.04553157557357372,0.08267144572066662,0.055644660910910804,-0.08534047646131426,-0.15853359844988102,0.021070175434304783,-0.02627479400842083,-0.019563951936600543,0.04111418439947993
imb_abs_mwh,2230,194,0.23328952186914476,10.084040168656331,9.556625792856519,9.550610332540533,10.035733793947342,0.5334298361158001,0.04830637470899056,0.03864868698443003,0.04098901673565711,0.004026016863763138,0.0384384208030604,0.053825467212166495,0.0014718190736017212,0.003719297159134216,-0.055063086439161246,0.0377456888762944,-0.01598006458716497
